0.0,0.16,0.37,0.39999998,0.0,0.0,0.0,
0.396,0.12,-0.51,0.17999999,0.02,0.0,0.01,
0.596,0.07,0.22999999,0.03,-0.01,0.0,0.02,
0.796,0.14,0.13,-0.11,0.0,0.0,0.0,
0.996,0.13,0.13,0.02,0.0,0.0,0.0,
1.201,0.0,0.0,0.07,0.0,0.0,0.0,
1.4,0.0,0.07,0.01,-0.01,-0.04,0.0,
1.799,0.12,0.19,0.0,-0.02,0.0,0.12,
1.8,-0.19999999,-0.08,-0.04,0.0,-0.02,0.06,
2.0,-0.35,-0.14,0.14999999,0.02,-0.06,-0.25,
2.2,0.39,-0.42999998,0.14999999,0.0,0.02,0.0,
2.4,-0.25,0.53999996,-0.12,0.0,0.0,-0.01,
2.601,0.089999996,-0.01,-0.049999997,-0.049999997,-0.01,-0.01,
2.801,0.0,-0.19,-0.72999996,0.02,0.0,-0.17,
3.0,0.37,3.03,2.04,0.06,-0.08,-0.08,
3.2,0.74,0.94,-0.16,0.19,-0.03,-0.06,
3.4,2.74,0.63,0.72999996,-0.04,0.099999994,0.24,
3.601,-0.22999999,-4.67,0.9,-0.68,-0.57,-0.01,
3.8,17.68,3.9399998,-10.719999,0.06,-0.01,0.21,
4.0,-8.639999,1.26,-0.06,0.19999999,-0.53,0.13,
4.2,-7.1099997,-2.5,-1.02,-0.02,0.049999997,0.28,
4.4,1.79,1.2099999,1.77,-0.21,-0.5,0.13,
4.601,-10.11,-5.42,1.22,0.0,-0.14,0.16,
4.8,-2.54,-8.63,5.41,-0.16,0.24,-0.42,
5.0,-3.81,-5.1,1.5799999,-0.07,0.29999998,0.26,
5.401,-6.66,-0.68,-2.31,-0.19,0.53,-0.01,
5.401,4.29,-0.78999996,1.49,0.95,0.39,-0.17999999,
5.599,11.5199995,2.28,2.98,0.14999999,-0.049999997,0.0,
5.8,6.71,-1.5899999,-2.4299998,0.37,0.16,-0.26,
6.0,0.17999999,-7.08,-8.0199995,0.01,0.68,0.08,
6.2,3.87,12.65,3.46,0.17999999,-0.19999999,-0.07,
6.398,3.83,-2.87,3.52,0.13,0.29,0.04,
6.6,7.41,-0.62,-1.63,0.26999998,0.19,-0.13,
6.8,3.79,-5.19,4.5299997,0.19,0.51,-0.42,
7.0,16.98,1.67,16.539999,0.07,0.52,-0.16,
7.2,-2.6699998,-4.02,9.23,-0.089999996,-0.52,-0.089999996,
7.4,3.6999998,11.63,5.0499997,-0.39999998,-0.22,0.04,
7.6,-7.4199996,-0.22,4.94,-0.06,0.51,-0.02,
7.8,-1.6999999,-4.13,-0.14,-0.97999996,-0.24,0.24,
8.0,-1.05,11.059999,-6.2999997,0.32999998,-0.19,-0.12,
8.2,1.9799999,-0.02,0.65999997,0.45,0.089999996,0.089999996,
8.6,-0.82,-3.21,-1.3299999,0.03,0.22999999,-0.16,
8.8,-1.54,0.88,0.44,-0.07,-0.06,-0.04,
9.0,3.81,1.4599999,-0.22999999,0.099999994,0.11,-0.04,
9.199,3.73,-1.9599999,0.53999996,0.16,0.0,-0.049999997,
9.398,-3.29,-1.68,-2.0,-0.14999999,-0.19,-0.089999996,
9.6,2.53,1.1899999,-1.1,0.29,-0.089999996,-0.08,
9.8,4.5299997,-4.0899997,1.16,0.16,0.24,0.0,
10.001,-4.14,1.3199999,-4.31,-0.34,-0.099999994,-0.17999999,
10.2,-1.02,-5.5299997,0.17,-0.11,0.049999997,0.08,
10.398,8.559999,-9.5199995,6.6099997,0.58,-1.18,-0.29,
10.597,14.94,1.91,0.19999999,-0.04,0.03,0.04,
10.797,-3.54,-3.1,-1.3,0.26,-0.53999996,0.17,
11.0,5.0,0.48,1.56,0.14,-0.31,-0.13,
11.2,-2.62,3.58,-4.66,-0.19999999,0.06,-0.099999994,
11.398,-0.32,-2.1,4.5299997,0.19999999,0.04,-0.17999999,
11.601,10.13,-1.09,-1.42,0.34,-0.79999995,0.19999999,
11.998,-9.96,-1.52,-12.82,0.17999999,0.06,-0.32999998,
11.999,2.8999999,2.1499999,-2.9199998,-0.28,0.13,-0.11,
12.2,-0.77,2.4199998,-6.23,-0.06,0.08,0.06,
12.4,-6.27,-1.91,-6.22,-0.32999998,-0.55,-0.049999997,
12.601,-1.74,8.58,3.7099998,0.25,0.64,0.08,
12.8,6.06,-4.85,5.6099997,0.01,0.44,-0.11,
13.0,1.8299999,3.4199998,0.17,-0.48,1.15,-0.13,
13.2,2.6699998,0.39999998,1.75,0.089999996,-0.22999999,0.01,
13.4,-7.89,-0.5,1.8499999,0.45,0.45,0.08,
13.601,5.47,-11.92,7.8399997,0.88,0.0,0.19999999,
13.804,2.71,-10.429999,6.58,0.29999998,-0.81,-0.13,
14.011,-2.0,2.74,2.03,0.12,0.049999997,-0.08,
14.211,0.12,-6.1,-2.98,-0.14999999,0.19999999,0.39,
14.41,7.5,8.74,-0.45,0.17999999,0.14999999,0.04,
14.611,-5.68,-1.13,-4.48,0.11,0.03,0.0,
15.011,-7.2599998,-9.13,3.78,-0.58,0.21,0.01,
15.012,-10.88,3.37,-2.74,0.089999996,-0.39,-0.089999996,
15.407,-0.72999996,-3.08,-2.05,-0.48999998,0.53,0.02,
15.407,12.929999,-6.67,5.72,0.04,0.17999999,0.06,
15.611,4.5299997,-1.4,0.37,0.24,0.24,0.16,
15.81,1.02,1.2099999,-1.14,0.07,0.14,-0.14,
16.01,-1.01,-5.13,-0.64,-0.14999999,-0.12,0.04,
16.21,-10.03,-0.76,-7.95,0.01,0.07,-0.08,
16.61,2.4299998,2.8,-2.35,-0.16,-0.08,0.099999994,
16.61,-1.77,-1.52,2.78,-0.5,-0.17999999,-0.049999997,
16.813,-4.5499997,-0.61,-2.34,-0.089999996,0.26,0.14999999,
17.011,11.509999,6.89,-7.19,0.03,-0.02,0.19999999,
17.211,4.73,-1.4499999,-3.1499999,0.24,0.42,0.01,
17.608,4.5499997,-1.8299999,-2.51,0.06,-0.21,0.03,
17.608,-8.05,3.86,-3.76,0.14999999,0.21,0.089999996,
17.807,-0.78999996,0.35999998,5.81,-0.68,0.52,0.02,
18.011,-1.5899999,2.45,-0.59999996,0.64,-0.35999998,0.04,
18.21,-4.91,-3.33,-1.29,0.17,-0.22,0.08,
18.611,-8.099999,-4.64,5.0099998,0.11,0.11,-0.099999994,
18.611,6.1299996,-2.58,1.06,-0.34,0.0,0.12,
18.81,4.54,-2.1499999,-4.24,-0.22999999,0.28,-0.19,
19.01,2.87,2.45,4.7799997,0.13,-0.28,-0.049999997,
19.21,3.09,-2.26,2.11,0.0,-0.11,0.11,
19.408,-3.8999999,0.84999996,0.96,0.19,-0.02,-0.01,
19.61,-2.52,-3.57,1.64,-0.17,-0.049999997,0.089999996,
19.81,-3.54,8.41,-6.58,0.35,-0.04,-0.03,
20.01,-11.809999,-7.47,1.0799999,-0.13,-0.62,0.089999996,
20.21,4.65,0.04,-4.79,0.17999999,-0.06,-0.02,
20.408,-12.98,-0.51,1.12,0.19999999,-0.35,-0.07,
20.609,2.6699998,-4.61,1.91,0.21,0.65999997,0.0,
20.809,5.6299996,-3.28,5.17,0.47,0.099999994,0.0,
21.011,0.35,-7.17,1.64,-0.17,0.88,0.04,
21.208,-0.64,-0.44,1.4,0.26999998,-0.12,-0.14,
21.62,7.98,5.22,3.33,0.26,0.049999997,0.08,
21.621,2.75,3.23,1.5,0.099999994,-0.31,0.11,
22.009,0.31,5.62,0.32,0.04,0.26,0.11,
22.009,-7.17,-2.24,-0.69,0.04,-0.01,0.0,
22.21,-5.5299997,-1.74,-1.9399999,-0.41,0.37,-0.12,
22.41,6.0099998,4.23,-0.41,0.22,-0.04,-0.03,
22.611,-1.91,-1.77,0.07,-0.16,0.13,-0.049999997,
22.811,0.39999998,2.08,-3.3999999,0.08,-0.35999998,-0.01,
23.011,-5.92,-3.6399999,2.3899999,0.29,-0.39999998,0.12,
23.209,0.64,3.6399999,1.56,-0.22999999,0.12,0.0,
23.41,-3.1499999,-0.42999998,-0.9,-0.19,0.39999998,0.12,
23.811,6.7999997,2.2,0.71,-0.12,0.51,0.07,
23.811,1.3299999,1.54,0.55,0.31,0.26,0.06,
24.011,0.59,-3.82,0.089999996,-0.17,0.17999999,0.0,
24.218,-3.49,1.53,0.66999996,0.31,-0.03,0.0,
24.42,-2.81,-5.0099998,2.75,-0.32999998,-0.01,0.14,
24.621,-3.86,0.68,-4.16,-0.14999999,0.089999996,0.11,
24.821,-3.6799998,2.3899999,-4.67,0.03,0.32999998,0.19,
25.021,8.16,1.1899999,1.4,0.07,-0.24,0.0,
25.421,-0.44,-0.61,3.1999998,-0.03,0.01,0.02,
25.619,-0.35,-0.13,-0.21,-0.01,0.0,0.04,
25.82,-0.39,0.51,-0.22999999,0.0,-0.02,0.02,
