0.0,0.06,0.17999999,-0.08,0.0,0.0,0.0,
0.401,-0.099999994,0.01,0.0,0.01,0.02,-0.01,
0.597,0.01,0.06,0.01,0.049999997,0.0,0.049999997,
0.797,-0.32999998,0.24,-0.24,0.01,0.0,-0.01,
0.997,0.049999997,0.06,0.0,0.0,0.0,0.0,
1.2,-0.03,-0.08,0.02,0.0,0.0,0.0,
1.401,-0.03,-0.01,0.0,0.0,0.0,-0.01,
1.6,-0.19999999,0.26999998,-0.03,-0.03,0.01,0.0,
1.8,-0.03,0.35999998,-0.29,0.03,-0.02,-0.03,
2.0,-0.02,-0.26,0.12,-0.03,-0.01,-0.03,
2.201,0.089999996,0.62,-0.19999999,0.0,0.0,0.01,
2.401,0.099999994,-0.22999999,0.06,0.0,0.0,0.01,
2.6,0.19,-0.35,0.06,0.0,0.03,0.02,
2.8,0.26,0.35999998,-0.26,0.0,0.0,-0.01,
3.0,-0.45999998,0.14999999,0.14,0.0,0.0,-0.04,
3.201,0.22,0.22999999,0.0,0.01,-0.02,-0.089999996,
3.4,-0.48999998,0.48999998,-0.14,0.01,-0.03,-0.19,
3.6,0.28,-0.19,0.0,0.049999997,0.03,-0.04,
3.801,-1.23,-0.14999999,0.04,-0.29,-0.099999994,0.0,
4.0,-4.63,-0.34,-7.6099997,0.39,-0.06,0.03,
4.2,2.19,-1.3299999,2.08,-0.11,-0.19,-0.11,
4.401,0.45,2.72,-2.62,0.14999999,-0.02,0.049999997,
4.6,5.27,1.3299999,-3.6999998,0.48999998,0.17,-0.14999999,
4.801,1.92,-6.8399997,3.24,-0.16,-0.19,-0.04,
5.0,-10.41,0.42,-16.23,0.39999998,-0.28,0.06,
5.2,-2.33,-2.4299998,0.56,-0.02,-0.03,-0.19999999,
5.401,-0.14999999,5.62,-5.15,0.47,0.19999999,0.0,
5.6,3.75,0.7,2.18,0.17,-0.14,0.02,
5.8,-0.81,-1.22,9.86,-0.02,-0.049999997,-0.11,
5.998,6.37,-10.2699995,-2.1299999,0.07,-0.42,-0.03,
6.2,5.7,1.16,-5.19,0.22,-0.25,0.01,
6.4,-8.679999,-0.84,-3.34,0.31,-0.14,0.06,
6.6,-2.59,-1.86,1.8,-0.29,-0.22,-0.12,
6.8,-6.37,1.52,-2.24,0.26999998,-0.87,-0.049999997,
7.0,-7.02,2.27,2.34,-0.22999999,0.19,-0.21,
7.2,3.4399998,-1.8299999,-1.16,-0.04,-0.24,0.11,
7.404,-1.5899999,0.45,-0.94,0.0,-0.22999999,0.06,
7.801,-2.08,0.38,0.03,-0.06,0.02,0.08,
7.801,-4.5099998,-0.63,-3.4099998,0.22999999,-0.14999999,0.0,
8.0,0.31,-0.28,-2.9399998,-0.08,0.02,0.06,
8.201,-0.41,3.25,-1.24,0.11,0.099999994,0.0,
8.4,1.48,2.19,-0.28,-0.14,0.089999996,0.17,
8.601,-3.76,-3.34,-0.65999997,-0.01,-0.02,0.06,
8.801,2.6599998,0.39999998,-0.5,-0.089999996,0.03,0.17,
9.0,0.9,-1.7199999,0.51,0.099999994,0.12,0.32,
9.201,-4.5299997,-2.03,-1.3299999,0.0,0.08,0.24,
9.401,0.81,-0.91999996,-0.17999999,-0.22,0.37,0.0,
9.6,3.4299998,3.04,-12.41,-0.22,-0.48,0.07,
9.798,2.75,1.06,-0.14,0.35,-0.29,0.11,
10.0,9.139999,5.35,-5.8399997,-0.01,1.04,-0.16,
10.201,0.22999999,7.2,2.69,0.01,0.11,-0.02,
10.401,5.31,4.1,-8.07,0.32,0.35,0.099999994,
10.601,1.4699999,0.35,-2.49,-0.12,-0.26999998,0.16,
10.8,1.73,4.75,4.15,-0.38,-0.26999998,0.19,
11.401,5.0899997,1.92,0.21,-0.12,-0.14,0.13,
11.401,11.509999,3.09,3.1699998,0.17,0.06,-0.089999996,
11.601,-1.8399999,-1.09,-1.24,-0.32999998,-0.28,-0.08,
11.8,0.85999995,-1.38,0.94,-0.31,0.55,0.19999999,
12.0,-12.389999,-0.71,-3.59,0.94,-0.13,-0.17,
12.198,16.81,6.6,5.58,0.28,0.13,0.06,
12.401,2.44,3.56,-8.61,0.14,-0.22999999,-0.02,
12.6,-10.2699995,-0.51,-0.02,-0.06,0.24,-0.22999999,
12.8,0.62,0.48,-8.24,-0.089999996,0.19,0.01,
13.0,-11.55,2.57,0.39,0.25,0.44,0.12,
13.2,-11.07,-0.88,-10.32,-0.099999994,-0.41,0.0,
13.4,5.2999997,9.969999,4.31,0.0,-0.19,0.14,
13.601,8.59,-4.66,3.9399998,0.12,0.08,0.03,
13.8,-0.69,1.65,2.03,0.0,-0.32,-0.06,
14.0,-10.219999,1.51,-7.1099997,0.049999997,0.14999999,-0.04,
14.2,-4.75,0.68,-2.3,0.0,-0.06,0.29999998,
14.4,-6.19,-0.44,-0.42999998,-0.06,-0.22,-0.16,
14.6,1.8299999,2.96,-13.889999,0.01,0.26,0.22,
14.8,-2.8799999,-2.72,12.24,0.26999998,-0.32,0.32999998,
15.0,-2.25,-5.6099997,4.29,-0.07,-0.089999996,0.03,
15.201,-2.12,4.83,-2.2,0.089999996,0.13,-0.29,
15.4,1.4499999,-5.2799997,2.21,-0.52,-0.29999998,0.089999996,
15.601,-1.87,3.4399998,-3.84,-0.049999997,-0.28,-0.01,
15.801,-6.7599998,4.0699997,-4.11,0.14,-0.28,0.099999994,
16.201,-6.92,-6.29,-1.66,-0.12,0.62,-0.25,
16.201,1.0,-2.55,2.31,-0.17999999,0.0,0.049999997,
16.4,3.81,0.29,2.9399998,-0.14,-0.28,0.01,
16.601,-7.0499997,-3.74,-2.22,0.63,0.48999998,-0.14999999,
16.8,9.84,-3.1,0.03,0.04,0.31,-0.14,
17.0,1.1899999,-7.5,-5.5299997,-0.26,0.12,0.03,
17.2,2.96,-3.34,-0.14999999,0.01,0.57,0.03,
17.404,9.44,-9.0199995,-4.02,-0.03,-0.02,0.04,
17.8,-3.08,0.90999997,0.19999999,0.099999994,0.04,0.0,
17.801,3.33,5.3399997,1.99,-0.06,0.16,-0.01,
18.0,1.4399999,-5.92,1.74,-0.02,0.02,0.02,
18.2,0.37,2.1499999,1.09,0.0,0.32999998,0.02,
18.4,-5.0899997,3.4399998,-1.51,-0.13,0.48999998,-0.03,
18.601,-3.81,3.9199998,-0.06,-0.07,-0.35,0.02,
18.8,1.2099999,-0.38,-0.47,-0.39999998,-0.35999998,0.01,
19.0,-19.25,-3.1399999,-8.71,0.48999998,-0.53,0.0,
19.2,-3.33,-4.77,-2.21,-0.06,-0.42999998,0.03,
19.4,10.84,-6.3599997,2.3999999,-0.14999999,-0.14,0.19999999,
19.601,2.8899999,-1.31,0.9,0.66999996,-0.75,-0.03,
19.8,-1.88,-9.5199995,13.179999,-0.39999998,0.55,-0.049999997,
20.0,-3.74,6.77,-6.92,0.12,0.089999996,-0.03,
20.4,0.90999997,2.9299998,-5.73,0.26999998,-0.53999996,0.0,
20.401,5.81,-7.98,6.1,-0.22999999,0.19,-0.089999996,
20.6,-5.22,1.52,-4.0,-0.47,-0.19,-0.04,
20.8,5.72,-2.06,-1.65,0.26,-0.17,0.12,
20.999,0.089999996,-0.44,6.85,0.59,0.01,-0.089999996,
21.199,-11.66,-2.72,-13.799999,-0.79999995,0.88,0.04,
21.399,-1.06,9.17,-6.93,0.26999998,-0.17,-0.04,
21.6,0.81,1.5799999,-0.5,-0.11,0.39999998,-0.13,
21.8,2.78,1.42,-0.98999995,-0.34,-0.17999999,-0.01,
22.0,5.58,4.94,-2.9099998,0.19999999,-0.04,0.02,
22.201,0.66999996,-5.6099997,-2.5,0.03,0.32999998,0.16,
22.401,3.09,3.47,-2.8,-0.32999998,-0.099999994,0.16,
22.8,-4.25,4.83,-1.87,0.08,-0.22999999,0.08,
22.8,3.9399998,4.22,-4.43,0.29,-0.25,-0.04,
23.0,-2.4099998,-8.24,-0.89,-0.14999999,-0.14999999,0.22,
23.2,-0.51,2.6399999,-0.16,0.06,-0.29,-0.26999998,
23.399,-15.37,1.38,-3.77,-0.08,-0.089999996,-0.03,
23.6,-3.4499998,1.54,0.13,-0.089999996,-0.34,-0.17,
23.8,13.719999,-6.42,3.97,0.0,-0.13,0.21,
24.0,4.25,-0.53999996,0.96,-0.02,0.14999999,-0.04,
24.2,0.31,-4.25,-9.88,0.13,-0.56,0.17,
24.399,1.29,0.38,0.97999996,0.22,0.29,-0.03,
24.6,-1.38,-0.53,4.4,-0.16,0.0,0.07,
24.8,1.43,-2.8,4.96,-0.22,-0.13,-0.13,
25.0,5.8399997,0.089999996,1.78,0.63,0.38,-0.06,
25.201,0.06,-3.12,3.1699998,0.22,0.02,-0.17,
25.399,-2.1,-1.39,1.74,-0.12,-0.22999999,-0.049999997,
25.6,7.66,1.37,0.14,0.12,0.37,-0.12,
25.8,-0.42999998,0.89,-2.82,-0.14999999,-0.08,0.02,
26.0,0.76,-2.99,-1.0,0.16,0.26999998,-0.099999994,
26.201,-0.16,-1.39,-1.81,-0.34,0.049999997,-0.35,
26.602,0.19,-2.97,0.52,0.03,0.01,0.24,
26.602,10.73,2.07,1.0699999,-0.04,-0.16,-0.03,
26.801,-1.5999999,-1.62,0.5,-0.099999994,0.26999998,-0.25,
27.0,1.9399999,5.67,6.6099997,0.42,-0.04,-0.049999997,
27.201,-1.09,-2.95,4.12,-0.22,0.19999999,0.29999998,
27.399,5.6299996,1.29,6.1299996,-0.31,0.32999998,-0.099999994,
27.802,1.9599999,9.46,0.13,0.22999999,-0.78,0.0,
28.0,3.75,1.29,-4.62,0.0,-0.38,-0.049999997,
28.2,14.21,-2.8799999,1.42,0.51,-0.29999998,0.049999997,
28.601,-2.3,-4.47,1.8499999,-0.17999999,0.45,0.01,
28.602,-2.31,6.24,2.9299998,-0.03,-0.07,0.02,
28.8,3.73,4.72,-0.72999996,0.32,-0.14999999,-0.049999997,
29.0,-1.9599999,0.35,-0.65999997,-0.11,0.22,0.25,
29.2,3.33,4.36,-6.06,0.45,-0.44,0.0,
29.601,-9.34,-6.22,0.14999999,-0.14999999,0.0,-0.29999998,
29.602,-5.5299997,-0.28,-1.26,-0.28,-0.08,-0.19,
