ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.12,1.26,6.92,0.25,-0.41,-1.4,-0.96,-1.2,-0.04,223,2019-03-25 16:00:56:909
-0.12,1.26,6.92,0.25,-0.41,-1.4,-0.96,-1.2,-0.04,228,2019-03-25 16:00:56:914
-0.25,1.36,7.32,-0.86,0.19,-2.04,-1.05,-1.5,-0.07,233,2019-03-25 16:00:56:919
-0.25,1.36,7.32,-0.86,0.19,-2.04,-1.05,-1.5,-0.07,238,2019-03-25 16:00:56:924
-0.25,1.36,7.32,-0.86,0.19,-2.04,-1.05,-1.5,-0.07,242,2019-03-25 16:00:56:928
0.45,-0.05,11.02,-1.19,-1.04,0.18,-1.2,-2.17,0.0,248,2019-03-25 16:00:56:934
0.45,-0.05,11.02,-1.19,-1.04,0.18,-1.2,-2.17,0.0,253,2019-03-25 16:00:56:939
0.45,-0.05,11.02,-1.19,-1.04,0.18,-1.2,-2.17,0.0,258,2019-03-25 16:00:56:944
0.45,0.73,11.66,-1.19,-1.04,0.18,-1.2,-2.17,0.0,263,2019-03-25 16:00:56:949
0.73,0.73,11.66,-0.6,0.14,2.33,-1.1,-2.09,0.26,268,2019-03-25 16:00:56:954
0.73,0.73,11.66,-0.6,0.14,2.33,-1.1,-2.09,0.26,273,2019-03-25 16:00:56:959
0.73,0.73,11.66,-0.6,0.14,2.33,-1.1,-2.09,0.26,278,2019-03-25 16:00:56:964
0.73,0.73,11.66,-0.6,0.14,2.33,-1.1,-2.09,0.26,284,2019-03-25 16:00:56:970
0.73,0.73,11.66,-0.6,0.14,2.33,-1.1,-2.09,0.26,288,2019-03-25 16:00:56:974
2.71,1.71,11.26,-0.6,0.14,2.33,-1.1,-2.09,0.26,292,2019-03-25 16:00:56:978
2.71,1.71,11.26,1.09,1.18,1.84,-0.64,-1.2,0.34,298,2019-03-25 16:00:56:984
2.71,1.71,11.26,1.09,1.18,1.84,-0.64,-1.2,0.34,303,2019-03-25 16:00:56:989
2.71,1.71,11.26,1.09,1.18,1.84,-0.64,-1.2,0.34,308,2019-03-25 16:00:56:994
2.42,0.8,10.82,0.6,0.29,1.36,-0.35,-0.68,0.12,314,2019-03-25 16:00:57:000
2.42,0.8,10.82,0.6,0.29,1.36,-0.35,-0.68,0.12,318,2019-03-25 16:00:57:004
2.42,0.8,10.82,0.6,0.29,1.36,-0.35,-0.68,0.12,323,2019-03-25 16:00:57:009
2.42,0.8,10.82,0.6,0.29,1.36,-0.35,-0.68,0.12,328,2019-03-25 16:00:57:014
1.69,0.62,10.1,-0.18,0.19,0.67,-0.38,-0.34,0.03,333,2019-03-25 16:00:57:019
1.69,0.62,10.1,-0.18,0.19,0.67,-0.38,-0.34,0.03,338,2019-03-25 16:00:57:024
1.69,0.62,10.1,-0.18,0.19,0.67,-0.38,-0.34,0.03,343,2019-03-25 16:00:57:029
1.52,0.54,9.8,-0.28,0.19,0.29,-0.4,-0.11,0.06,348,2019-03-25 16:00:57:034
1.52,0.54,9.8,-0.28,0.19,0.29,-0.4,-0.11,0.06,353,2019-03-25 16:00:57:039
1.52,0.54,9.8,-0.28,0.19,0.29,-0.4,-0.11,0.06,358,2019-03-25 16:00:57:044
1.52,0.54,9.8,-0.28,0.19,0.29,-0.4,-0.11,0.06,363,2019-03-25 16:00:57:049
1.22,0.85,9.47,-0.48,0.5,-0.07,-0.22,-0.06,-0.01,368,2019-03-25 16:00:57:054
1.22,0.85,9.47,-0.48,0.5,-0.07,-0.22,-0.06,-0.01,373,2019-03-25 16:00:57:059
1.22,0.85,9.47,-0.48,0.5,-0.07,-0.22,-0.06,-0.01,378,2019-03-25 16:00:57:064
1.22,0.85,9.47,-0.48,0.5,-0.07,-0.22,-0.06,-0.01,383,2019-03-25 16:00:57:069
1.22,0.85,9.47,-0.48,0.5,-0.07,-0.22,-0.06,-0.01,388,2019-03-25 16:00:57:074
1.17,0.86,9.42,-0.42,0.44,-0.22,-0.01,0.26,0.01,393,2019-03-25 16:00:57:079
1.17,0.86,9.42,-0.42,0.44,-0.22,-0.01,0.26,0.01,398,2019-03-25 16:00:57:084
1.17,0.86,9.42,-0.42,0.44,-0.22,-0.01,0.26,0.01,403,2019-03-25 16:00:57:089
1.17,0.86,9.42,-0.42,0.44,-0.22,-0.01,0.26,0.01,408,2019-03-25 16:00:57:094
1.86,0.38,9.34,0.41,-0.11,-0.43,0.08,0.77,0.08,413,2019-03-25 16:00:57:099
1.86,0.38,9.34,0.41,-0.11,-0.43,0.08,0.77,0.08,418,2019-03-25 16:00:57:104
1.86,0.38,9.34,0.41,-0.11,-0.43,0.08,0.77,0.08,423,2019-03-25 16:00:57:109
1.86,0.38,9.34,0.41,-0.11,-0.43,0.08,0.77,0.08,428,2019-03-25 16:00:57:114
1.83,0.68,10.17,0.41,0.14,0.08,0.02,0.54,0.0,433,2019-03-25 16:00:57:119
1.83,0.68,10.17,0.41,0.14,0.08,0.02,0.54,0.0,438,2019-03-25 16:00:57:124
1.83,0.68,10.17,0.41,0.14,0.08,0.02,0.54,0.0,443,2019-03-25 16:00:57:129
1.91,0.72,10.56,0.41,0.07,0.27,0.02,0.29,-0.07,447,2019-03-25 16:00:57:133
1.91,0.72,10.56,0.41,0.07,0.27,0.02,0.29,-0.07,454,2019-03-25 16:00:57:140
1.91,0.72,10.56,0.41,0.07,0.27,0.02,0.29,-0.07,458,2019-03-25 16:00:57:144
1.91,0.72,10.56,0.41,0.07,0.27,0.02,0.29,-0.07,463,2019-03-25 16:00:57:149
0.98,0.47,10.99,-0.49,-0.25,0.74,0.07,0.34,-0.16,468,2019-03-25 16:00:57:154
0.98,0.47,10.99,-0.49,-0.25,0.74,0.07,0.34,-0.16,473,2019-03-25 16:00:57:159
0.98,0.47,10.99,-0.49,-0.25,0.74,0.07,0.34,-0.16,478,2019-03-25 16:00:57:164
0.76,0.5,10.27,-0.5,-0.19,0.11,0.36,0.48,-0.09,483,2019-03-25 16:00:57:169
0.76,0.5,10.27,-0.5,-0.19,0.11,0.36,0.48,-0.09,488,2019-03-25 16:00:57:174
0.76,0.5,10.27,-0.5,-0.19,0.11,0.36,0.48,-0.09,493,2019-03-25 16:00:57:179
0.76,0.5,10.27,-0.5,-0.19,0.11,0.36,0.48,-0.09,498,2019-03-25 16:00:57:184
0.76,0.5,10.27,-0.5,-0.19,0.11,0.36,0.48,-0.09,503,2019-03-25 16:00:57:189
0.91,0.66,9.61,-0.12,-0.11,-0.41,0.63,0.33,-0.02,514,2019-03-25 16:00:57:200
0.91,0.66,9.61,-0.12,-0.11,-0.41,0.63,0.33,-0.02,515,2019-03-25 16:00:57:201
0.91,0.66,9.61,-0.12,-0.11,-0.41,0.63,0.33,-0.02,518,2019-03-25 16:00:57:204
0.91,0.66,9.61,-0.12,-0.11,-0.41,0.63,0.33,-0.02,523,2019-03-25 16:00:57:209
0.91,0.66,9.61,-0.12,-0.11,-0.41,0.63,0.33,-0.02,528,2019-03-25 16:00:57:214
0.88,0.69,9.45,-0.07,-0.21,-0.5,0.73,0.23,0.0,533,2019-03-25 16:00:57:219
0.88,0.69,9.45,-0.07,-0.21,-0.5,0.73,0.23,0.0,538,2019-03-25 16:00:57:224
0.88,0.69,9.45,-0.07,-0.21,-0.5,0.65,0.25,0.0,543,2019-03-25 16:00:57:229
1.35,1.26,9.91,0.12,-0.07,-0.42,0.65,0.25,0.0,548,2019-03-25 16:00:57:234
1.35,1.26,9.91,0.12,-0.07,-0.42,0.65,0.25,0.0,553,2019-03-25 16:00:57:239
1.35,1.26,9.91,0.12,-0.07,-0.42,0.65,0.25,0.0,558,2019-03-25 16:00:57:244
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,563,2019-03-25 16:00:57:249
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,568,2019-03-25 16:00:57:254
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,573,2019-03-25 16:00:57:259
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,578,2019-03-25 16:00:57:264
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,584,2019-03-25 16:00:57:270
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,588,2019-03-25 16:00:57:274
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,593,2019-03-25 16:00:57:279
1.37,1.55,10.09,0.41,0.41,0.17,0.33,0.21,-0.02,598,2019-03-25 16:00:57:284
1.09,1.43,9.54,0.13,0.24,-0.4,0.18,0.54,-0.1,603,2019-03-25 16:00:57:289
1.09,1.43,9.54,0.13,0.24,-0.4,0.18,0.54,-0.1,608,2019-03-25 16:00:57:294
1.09,1.43,9.54,0.13,0.24,-0.4,0.18,0.54,-0.1,614,2019-03-25 16:00:57:300
1.09,1.43,9.54,0.13,0.24,-0.4,0.18,0.54,-0.1,618,2019-03-25 16:00:57:304
0.52,1.09,8.79,-0.16,-0.14,-0.96,0.01,0.37,-0.15,623,2019-03-25 16:00:57:309
0.52,1.09,8.79,-0.16,-0.14,-0.96,0.01,0.37,-0.15,628,2019-03-25 16:00:57:314
0.52,1.09,8.79,-0.16,-0.14,-0.96,0.01,0.37,-0.15,634,2019-03-25 16:00:57:320
0.52,1.09,8.79,-0.16,-0.14,-0.96,0.01,0.37,-0.15,638,2019-03-25 16:00:57:324
0.52,1.09,8.79,-0.16,-0.14,-0.96,0.01,0.37,-0.15,643,2019-03-25 16:00:57:329
0.61,1.22,9.23,0.01,0.03,-0.4,-0.16,0.12,-0.25,648,2019-03-25 16:00:57:334
0.61,1.22,9.23,0.01,0.03,-0.4,-0.16,0.12,-0.25,653,2019-03-25 16:00:57:339
0.61,1.22,9.23,0.01,0.03,-0.4,-0.16,0.12,-0.25,658,2019-03-25 16:00:57:344
0.48,1.44,10.19,-0.06,0.25,0.64,-0.28,0.15,-0.29,663,2019-03-25 16:00:57:349
0.48,1.44,10.19,-0.06,0.25,0.64,-0.28,0.15,-0.29,668,2019-03-25 16:00:57:354
0.48,1.44,10.19,-0.06,0.25,0.64,-0.28,0.15,-0.29,673,2019-03-25 16:00:57:359
0.48,1.44,10.19,-0.06,0.25,0.64,-0.28,0.15,-0.29,677,2019-03-25 16:00:57:363
0.57,1.3,10.55,0.06,0.14,0.99,-0.35,0.57,-0.31,683,2019-03-25 16:00:57:369
0.57,1.3,10.55,0.06,0.14,0.99,-0.35,0.57,-0.31,688,2019-03-25 16:00:57:374
0.57,1.3,10.55,0.06,0.14,0.99,-0.35,0.57,-0.31,693,2019-03-25 16:00:57:379
0.57,1.3,10.55,0.06,0.14,0.99,-0.35,0.57,-0.31,698,2019-03-25 16:00:57:384
0.53,0.81,10.31,0.17,-0.28,0.67,-0.27,0.92,-0.37,703,2019-03-25 16:00:57:389
0.53,0.81,10.31,0.17,-0.28,0.67,-0.27,0.92,-0.37,708,2019-03-25 16:00:57:394
0.53,0.81,10.31,0.17,-0.28,0.67,-0.27,0.92,-0.37,714,2019-03-25 16:00:57:400
0.53,0.81,10.31,0.17,-0.28,0.67,-0.27,0.92,-0.37,718,2019-03-25 16:00:57:404
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,723,2019-03-25 16:00:57:409
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,729,2019-03-25 16:00:57:415
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,733,2019-03-25 16:00:57:419
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,738,2019-03-25 16:00:57:424
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,743,2019-03-25 16:00:57:429
-0.07,0.64,10.3,-0.22,-0.41,0.57,-0.06,1.03,-0.41,749,2019-03-25 16:00:57:435
-0.32,0.71,10.3,-0.29,-0.32,0.49,0.0,0.71,-0.4,753,2019-03-25 16:00:57:439
-0.32,0.71,10.3,-0.29,-0.32,0.49,0.0,0.71,-0.4,758,2019-03-25 16:00:57:444
-0.57,0.67,9.92,-0.29,-0.32,0.49,0.04,0.62,-0.37,765,2019-03-25 16:00:57:451
-0.57,0.67,9.92,-0.29,-0.32,0.49,0.04,0.62,-0.37,768,2019-03-25 16:00:57:454
-0.57,0.67,9.92,-0.29,-0.32,0.49,0.04,0.62,-0.37,773,2019-03-25 16:00:57:459
-0.57,0.67,9.92,-0.29,-0.32,0.49,0.04,0.62,-0.37,778,2019-03-25 16:00:57:464
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,783,2019-03-25 16:00:57:469
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,789,2019-03-25 16:00:57:475
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,792,2019-03-25 16:00:57:478
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,798,2019-03-25 16:00:57:484
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,803,2019-03-25 16:00:57:489
-0.68,0.33,9.83,-0.24,-0.56,0.02,-0.02,0.61,-0.37,808,2019-03-25 16:00:57:494
-1.03,0.22,9.46,-0.41,-0.56,-0.4,-0.05,0.66,-0.25,813,2019-03-25 16:00:57:499
-1.03,0.22,9.46,-0.41,-0.56,-0.4,-0.05,0.66,-0.25,818,2019-03-25 16:00:57:504
-1.03,0.22,9.46,-0.41,-0.56,-0.4,-0.05,0.66,-0.25,823,2019-03-25 16:00:57:509
-1.03,0.22,9.46,-0.41,-0.56,-0.4,-0.05,0.66,-0.25,828,2019-03-25 16:00:57:514
-1.15,0.23,9.19,-0.36,-0.47,-0.73,-0.11,0.5,-0.1,833,2019-03-25 16:00:57:519
-1.15,0.23,9.19,-0.36,-0.47,-0.73,-0.11,0.5,-0.1,838,2019-03-25 16:00:57:524
-1.15,0.23,9.19,-0.36,-0.47,-0.73,-0.11,0.5,-0.1,844,2019-03-25 16:00:57:530
-1.15,0.23,9.19,-0.36,-0.47,-0.73,-0.11,0.5,-0.1,848,2019-03-25 16:00:57:534
-0.94,0.66,9.52,-0.06,0.02,-0.42,-0.2,0.23,0.0,853,2019-03-25 16:00:57:539
-0.94,0.66,9.52,-0.06,0.02,-0.42,-0.2,0.23,0.0,858,2019-03-25 16:00:57:544
-0.5,0.86,9.73,0.35,0.31,-0.18,-0.22,-0.16,0.03,863,2019-03-25 16:00:57:549
-0.5,0.86,9.73,0.35,0.31,-0.18,-0.22,-0.16,0.03,868,2019-03-25 16:00:57:554
-0.5,0.86,9.73,0.35,0.31,-0.18,-0.22,-0.16,0.03,873,2019-03-25 16:00:57:559
-0.5,0.86,9.73,0.35,0.31,-0.18,-0.22,-0.16,0.03,878,2019-03-25 16:00:57:564
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,883,2019-03-25 16:00:57:569
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,888,2019-03-25 16:00:57:574
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,893,2019-03-25 16:00:57:579
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,897,2019-03-25 16:00:57:583
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,903,2019-03-25 16:00:57:589
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,908,2019-03-25 16:00:57:594
-0.85,0.84,10.03,-0.03,0.35,0.15,-0.23,-0.27,0.0,913,2019-03-25 16:00:57:599
-0.45,0.66,10.94,0.32,0.23,1.05,-0.27,-0.28,-0.02,918,2019-03-25 16:00:57:604
-0.45,0.66,10.94,0.32,0.23,1.05,-0.27,-0.28,-0.02,923,2019-03-25 16:00:57:609
-0.45,0.66,10.94,0.32,0.23,1.05,-0.27,-0.28,-0.02,928,2019-03-25 16:00:57:614
-0.45,0.66,10.94,0.32,0.23,1.05,-0.27,-0.28,-0.02,934,2019-03-25 16:00:57:620
-0.45,0.66,10.94,0.32,0.23,1.05,-0.27,-0.28,-0.02,937,2019-03-25 16:00:57:623
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,943,2019-03-25 16:00:57:629
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,948,2019-03-25 16:00:57:634
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,953,2019-03-25 16:00:57:639
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,958,2019-03-25 16:00:57:644
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,963,2019-03-25 16:00:57:649
-0.31,0.7,9.63,0.34,0.31,-0.21,0.0,-0.09,0.03,968,2019-03-25 16:00:57:654
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.09,-0.07,0.0,973,2019-03-25 16:00:57:659
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.09,-0.07,0.0,978,2019-03-25 16:00:57:664
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,982,2019-03-25 16:00:57:668
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,988,2019-03-25 16:00:57:674
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,993,2019-03-25 16:00:57:679
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,998,2019-03-25 16:00:57:684
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,1003,2019-03-25 16:00:57:689
-0.41,0.5,9.74,0.18,0.12,-0.07,-0.13,-0.2,0.03,1008,2019-03-25 16:00:57:694
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.28,0.04,1013,2019-03-25 16:00:57:699
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.28,0.04,1018,2019-03-25 16:00:57:704
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.36,0.01,1023,2019-03-25 16:00:57:709
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.36,0.01,1028,2019-03-25 16:00:57:714
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.36,0.01,1033,2019-03-25 16:00:57:719
-0.14,0.67,10.19,0.26,0.21,0.3,-0.13,-0.36,0.01,1038,2019-03-25 16:00:57:724
-0.2,0.45,10.44,-0.04,-0.07,0.33,-0.07,-0.24,-0.07,1044,2019-03-25 16:00:57:730
-0.2,0.45,10.44,-0.04,-0.07,0.33,-0.07,-0.24,-0.07,1048,2019-03-25 16:00:57:734
-0.2,0.45,10.44,-0.04,-0.07,0.33,-0.07,-0.24,-0.07,1053,2019-03-25 16:00:57:739
-0.2,0.45,10.44,-0.04,-0.07,0.33,-0.07,-0.24,-0.07,1058,2019-03-25 16:00:57:744
-0.2,0.45,10.44,-0.04,-0.07,0.33,-0.07,-0.24,-0.07,1063,2019-03-25 16:00:57:749
-0.18,0.53,10.14,-0.05,0.02,-0.01,-0.07,-0.07,-0.07,1068,2019-03-25 16:00:57:754
-0.18,0.53,10.14,-0.05,0.02,-0.01,-0.07,-0.07,-0.07,1073,2019-03-25 16:00:57:759
-0.18,0.53,10.14,-0.05,0.02,-0.01,-0.07,-0.07,-0.07,1078,2019-03-25 16:00:57:764
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1083,2019-03-25 16:00:57:769
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1088,2019-03-25 16:00:57:774
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1093,2019-03-25 16:00:57:779
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1098,2019-03-25 16:00:57:784
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1103,2019-03-25 16:00:57:789
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1108,2019-03-25 16:00:57:794
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1113,2019-03-25 16:00:57:799
-0.2,0.67,10.04,-0.08,0.17,-0.12,-0.06,0.03,-0.07,1118,2019-03-25 16:00:57:804
-0.5,0.68,9.64,-0.3,0.16,-0.43,-0.07,0.35,-0.06,1123,2019-03-25 16:00:57:809
-0.5,0.68,9.64,-0.3,0.16,-0.43,-0.07,0.35,-0.06,1128,2019-03-25 16:00:57:814
-0.5,0.68,9.64,-0.3,0.16,-0.43,-0.07,0.35,-0.06,1134,2019-03-25 16:00:57:820
-0.5,0.68,9.64,-0.3,0.16,-0.43,-0.07,0.35,-0.06,1138,2019-03-25 16:00:57:824
-1.02,0.76,9.28,-0.3,0.16,-0.43,-0.28,1.5,0.0,1143,2019-03-25 16:00:57:829
-1.02,0.76,9.28,-0.33,0.25,-0.73,-0.28,1.5,0.0,1148,2019-03-25 16:00:57:834
-1.02,0.76,9.28,-0.33,0.25,-0.73,-0.28,1.5,0.0,1153,2019-03-25 16:00:57:839
-1.02,0.76,9.28,-0.33,0.25,-0.73,-0.28,1.5,0.0,1158,2019-03-25 16:00:57:844
-1.02,0.76,9.28,-0.33,0.25,-0.73,-0.28,1.5,0.0,1163,2019-03-25 16:00:57:849
-2.54,0.17,9.69,-1.38,-0.28,-0.28,-0.3,1.68,-0.11,1168,2019-03-25 16:00:57:854
-2.54,0.17,9.69,-1.38,-0.28,-0.28,-0.3,1.68,-0.11,1173,2019-03-25 16:00:57:859
-2.54,0.17,9.69,-1.38,-0.28,-0.28,-0.3,1.68,-0.11,1178,2019-03-25 16:00:57:864
-2.54,0.17,9.69,-1.38,-0.28,-0.28,-0.3,1.68,-0.11,1183,2019-03-25 16:00:57:869
-2.54,0.17,9.69,-1.38,-0.28,-0.28,-0.3,1.68,-0.11,1188,2019-03-25 16:00:57:874
-3.21,-0.13,9.93,-1.38,-0.28,-0.28,-0.37,2.29,-0.12,1193,2019-03-25 16:00:57:879
-3.21,-0.13,9.93,-1.46,-0.48,0.0,-0.37,2.29,-0.12,1199,2019-03-25 16:00:57:885
