ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.8,0.51,9.7,0.27,0.25,-0.25,0.01,0.0,0.02,348,2019-03-25 16:52:16:626
0.8,0.51,9.7,0.27,0.25,-0.25,0.01,0.0,0.02,353,2019-03-25 16:52:16:631
0.8,0.51,9.7,0.27,0.25,-0.25,0.01,0.0,0.02,359,2019-03-25 16:52:16:637
0.8,0.51,9.7,0.27,0.25,-0.25,0.01,0.0,0.02,363,2019-03-25 16:52:16:641
0.43,0.6,10.0,-0.09,0.29,0.04,0.0,0.0,0.01,369,2019-03-25 16:52:16:647
0.43,0.6,10.0,-0.09,0.29,0.04,0.0,0.0,0.01,373,2019-03-25 16:52:16:651
0.43,0.6,10.0,-0.09,0.29,0.04,0.0,0.0,0.01,378,2019-03-25 16:52:16:656
0.43,0.6,10.0,-0.09,0.29,0.04,0.0,0.0,0.01,383,2019-03-25 16:52:16:661
0.06,-0.43,10.18,-0.46,-0.71,0.22,0.01,0.0,0.02,388,2019-03-25 16:52:16:666
0.06,-0.43,10.18,-0.46,-0.71,0.22,0.01,0.0,0.02,393,2019-03-25 16:52:16:671
0.06,-0.43,10.18,-0.46,-0.71,0.22,0.01,0.0,0.02,397,2019-03-25 16:52:16:675
0.72,0.13,10.12,-0.15,-1.49,0.15,0.02,0.0,0.09,403,2019-03-25 16:52:16:681
0.72,0.13,10.12,-0.15,-1.49,0.15,0.02,0.0,0.09,408,2019-03-25 16:52:16:686
0.72,0.13,10.12,-0.15,-1.49,0.15,0.02,0.0,0.09,413,2019-03-25 16:52:16:691
1.22,1.86,9.48,1.01,1.18,-0.02,0.03,0.01,0.15,418,2019-03-25 16:52:16:696
1.22,1.86,9.48,1.01,1.18,-0.02,0.03,0.01,0.15,423,2019-03-25 16:52:16:701
1.22,1.86,9.48,1.01,1.18,-0.02,0.03,0.01,0.15,428,2019-03-25 16:52:16:706
1.22,1.86,9.48,1.01,1.18,-0.02,0.03,0.01,0.15,433,2019-03-25 16:52:16:711
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,438,2019-03-25 16:52:16:716
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,443,2019-03-25 16:52:16:721
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,449,2019-03-25 16:52:16:727
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,453,2019-03-25 16:52:16:731
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,458,2019-03-25 16:52:16:736
0.75,1.87,9.87,0.21,1.47,-0.06,0.03,0.02,0.11,463,2019-03-25 16:52:16:741
0.51,1.41,9.89,-0.05,0.86,-0.03,0.01,0.01,0.05,468,2019-03-25 16:52:16:746
0.51,1.41,9.89,-0.05,0.86,-0.03,0.01,0.01,0.05,473,2019-03-25 16:52:16:751
0.29,1.13,9.85,-0.35,0.44,-0.05,0.0,0.0,0.0,478,2019-03-25 16:52:16:756
0.29,1.13,9.85,-0.35,0.44,-0.05,0.0,0.0,0.0,483,2019-03-25 16:52:16:761
0.29,1.13,9.85,-0.35,0.44,-0.05,0.0,0.0,0.0,488,2019-03-25 16:52:16:766
0.29,1.13,9.85,-0.35,0.44,-0.05,0.0,0.0,0.0,493,2019-03-25 16:52:16:771
0.51,0.93,9.78,-0.12,0.23,-0.11,0.0,0.0,-0.03,498,2019-03-25 16:52:16:776
0.51,0.93,9.78,-0.12,0.23,-0.11,0.0,0.0,-0.03,505,2019-03-25 16:52:16:783
0.51,0.93,9.78,-0.12,0.23,-0.11,0.0,0.0,-0.03,509,2019-03-25 16:52:16:787
0.51,0.93,9.78,-0.12,0.23,-0.11,0.0,0.0,-0.03,514,2019-03-25 16:52:16:792
0.64,0.38,9.87,0.04,-0.31,-0.03,0.0,0.0,-0.04,518,2019-03-25 16:52:16:796
0.64,0.38,9.87,0.04,-0.31,-0.03,0.0,0.0,-0.04,523,2019-03-25 16:52:16:801
0.64,0.38,9.87,0.04,-0.31,-0.03,0.0,0.0,-0.04,528,2019-03-25 16:52:16:806
0.64,0.38,9.87,0.04,-0.31,-0.03,0.0,0.0,-0.04,533,2019-03-25 16:52:16:811
0.43,0.06,9.99,-0.12,-0.57,0.07,0.0,0.0,-0.04,537,2019-03-25 16:52:16:815
0.43,0.06,9.99,-0.12,-0.57,0.07,0.0,0.0,-0.04,543,2019-03-25 16:52:16:821
0.43,0.06,9.99,-0.12,-0.57,0.07,0.0,0.0,-0.04,548,2019-03-25 16:52:16:826
0.43,0.06,9.99,-0.12,-0.57,0.07,0.0,0.0,-0.04,553,2019-03-25 16:52:16:831
0.43,0.06,9.99,-0.12,-0.57,0.07,0.0,0.0,-0.04,557,2019-03-25 16:52:16:835
0.25,-0.09,9.95,-0.29,-0.66,0.03,0.0,0.0,0.0,564,2019-03-25 16:52:16:842
0.25,-0.09,9.95,-0.29,-0.66,0.03,0.0,0.0,0.0,568,2019-03-25 16:52:16:846
0.25,-0.09,9.95,-0.29,-0.66,0.03,0.0,0.0,0.0,574,2019-03-25 16:52:16:852
0.25,-0.09,9.95,-0.29,-0.66,0.03,0.0,0.0,0.0,578,2019-03-25 16:52:16:856
-0.1,0.15,10.0,-0.61,-0.45,0.09,0.01,0.0,0.03,583,2019-03-25 16:52:16:861
-0.1,0.15,10.0,-0.61,-0.45,0.09,0.01,0.0,0.03,589,2019-03-25 16:52:16:867
-0.1,0.15,10.0,-0.61,-0.45,0.09,0.01,0.0,0.03,593,2019-03-25 16:52:16:871
-0.1,0.15,10.0,-0.61,-0.45,0.09,0.01,0.0,0.03,599,2019-03-25 16:52:16:877
0.01,0.39,10.06,-0.46,-0.35,0.14,0.01,0.0,0.06,603,2019-03-25 16:52:16:881
0.01,0.39,10.06,-0.46,-0.35,0.14,0.01,0.0,0.06,608,2019-03-25 16:52:16:886
0.01,0.39,10.06,-0.46,-0.35,0.14,0.01,0.0,0.06,613,2019-03-25 16:52:16:891
0.01,0.39,10.06,-0.46,-0.35,0.14,0.01,0.0,0.06,618,2019-03-25 16:52:16:896
0.01,0.39,10.06,-0.46,-0.35,0.14,0.01,0.0,0.06,623,2019-03-25 16:52:16:901
0.39,0.7,9.97,0.0,-0.03,0.06,0.01,0.0,0.09,628,2019-03-25 16:52:16:906
0.39,0.7,9.97,0.0,-0.03,0.06,0.01,0.0,0.09,633,2019-03-25 16:52:16:911
0.39,0.7,9.97,0.0,-0.03,0.06,0.01,0.0,0.09,639,2019-03-25 16:52:16:917
0.68,1.03,9.83,0.32,0.39,-0.09,0.01,0.0,0.08,643,2019-03-25 16:52:16:921
0.68,1.03,9.83,0.32,0.39,-0.09,0.01,0.0,0.08,649,2019-03-25 16:52:16:927
0.68,1.03,9.83,0.32,0.39,-0.09,0.01,0.0,0.08,653,2019-03-25 16:52:16:931
0.84,0.9,9.82,0.32,0.39,-0.09,0.01,0.0,0.05,658,2019-03-25 16:52:16:936
0.84,0.9,9.82,0.32,0.39,-0.09,0.01,0.0,0.05,663,2019-03-25 16:52:16:941
0.84,0.9,9.82,0.46,0.3,-0.1,0.01,0.0,0.05,668,2019-03-25 16:52:16:946
0.84,0.9,9.82,0.46,0.3,-0.1,0.01,0.0,0.05,673,2019-03-25 16:52:16:951
0.91,0.81,9.83,0.47,0.26,-0.08,0.0,0.0,0.02,678,2019-03-25 16:52:16:956
0.91,0.81,9.83,0.47,0.26,-0.08,0.0,0.0,0.02,684,2019-03-25 16:52:16:962
0.91,0.81,9.83,0.47,0.26,-0.08,0.0,0.0,0.02,687,2019-03-25 16:52:16:965
0.91,0.81,9.83,0.47,0.26,-0.08,0.0,0.0,0.02,693,2019-03-25 16:52:16:971
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,698,2019-03-25 16:52:16:976
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,703,2019-03-25 16:52:16:981
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,708,2019-03-25 16:52:16:986
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,713,2019-03-25 16:52:16:991
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,719,2019-03-25 16:52:16:997
0.83,0.53,9.9,0.35,0.02,-0.03,0.0,0.0,-0.01,724,2019-03-25 16:52:17:002
0.58,0.22,9.99,0.1,-0.25,0.06,0.0,0.0,-0.03,728,2019-03-25 16:52:17:006
0.58,0.22,9.99,0.1,-0.25,0.06,0.0,0.0,-0.03,733,2019-03-25 16:52:17:011
0.58,0.22,9.99,0.1,-0.25,0.06,0.0,0.0,-0.04,738,2019-03-25 16:52:17:016
0.58,0.22,9.99,-0.08,-0.45,-0.03,0.0,0.0,-0.04,742,2019-03-25 16:52:17:020
0.58,0.22,9.99,-0.08,-0.45,-0.03,0.0,0.0,-0.04,748,2019-03-25 16:52:17:026
0.58,0.22,9.99,-0.08,-0.45,-0.03,0.0,0.0,-0.04,753,2019-03-25 16:52:17:031
0.32,0.18,10.02,-0.14,-0.31,0.09,0.0,0.0,-0.03,758,2019-03-25 16:52:17:036
0.32,0.18,10.02,-0.14,-0.31,0.09,0.0,0.0,-0.03,763,2019-03-25 16:52:17:041
0.32,0.18,10.02,-0.14,-0.31,0.09,0.0,0.0,-0.03,768,2019-03-25 16:52:17:046
0.32,0.18,10.02,-0.14,-0.31,0.09,0.0,0.0,-0.03,773,2019-03-25 16:52:17:051
0.45,0.3,9.95,-0.07,-0.2,0.03,0.0,0.0,0.0,778,2019-03-25 16:52:17:056
0.45,0.3,9.95,-0.07,-0.2,0.03,0.0,0.0,0.0,783,2019-03-25 16:52:17:061
0.45,0.3,9.95,-0.07,-0.2,0.03,0.0,0.0,0.0,788,2019-03-25 16:52:17:066
0.45,0.3,9.95,-0.07,-0.2,0.03,0.0,0.0,0.0,793,2019-03-25 16:52:17:071
0.47,0.59,9.99,-0.1,0.06,0.08,0.01,0.0,0.03,798,2019-03-25 16:52:17:076
0.47,0.59,9.99,-0.1,0.06,0.08,0.01,0.0,0.03,803,2019-03-25 16:52:17:081
0.47,0.59,9.99,-0.1,0.06,0.08,0.01,0.0,0.03,808,2019-03-25 16:52:17:086
0.47,0.59,9.99,-0.1,0.06,0.08,0.01,0.0,0.03,813,2019-03-25 16:52:17:091
0.4,0.6,10.08,-0.19,0.08,0.16,0.01,0.0,0.05,818,2019-03-25 16:52:17:096
0.4,0.6,10.08,-0.19,0.08,0.16,0.01,0.0,0.05,823,2019-03-25 16:52:17:101
0.4,0.6,10.08,-0.19,0.08,0.16,0.01,0.0,0.05,828,2019-03-25 16:52:17:106
0.4,0.6,10.08,-0.19,0.08,0.16,0.01,0.0,0.05,833,2019-03-25 16:52:17:111
0.34,0.49,9.99,-0.21,0.02,0.07,0.02,0.0,0.06,837,2019-03-25 16:52:17:115
0.34,0.49,9.99,-0.21,0.02,0.07,0.02,0.0,0.06,843,2019-03-25 16:52:17:121
0.34,0.49,9.99,-0.21,0.02,0.07,0.02,0.0,0.06,848,2019-03-25 16:52:17:126
0.34,0.49,9.99,-0.21,0.02,0.07,0.02,0.0,0.06,853,2019-03-25 16:52:17:131
0.48,0.61,9.95,-0.03,0.17,0.02,0.02,0.0,0.07,858,2019-03-25 16:52:17:136
0.48,0.61,9.95,-0.03,0.17,0.02,0.02,0.0,0.07,863,2019-03-25 16:52:17:141
0.48,0.61,9.95,-0.03,0.17,0.02,0.02,0.0,0.07,868,2019-03-25 16:52:17:146
0.48,0.61,9.95,-0.03,0.17,0.02,0.02,0.0,0.07,873,2019-03-25 16:52:17:151
0.36,1.15,9.86,-0.1,0.69,-0.07,0.03,0.0,0.08,878,2019-03-25 16:52:17:156
0.36,1.15,9.86,-0.1,0.69,-0.07,0.03,0.0,0.08,883,2019-03-25 16:52:17:161
0.36,1.15,9.86,-0.1,0.69,-0.07,0.03,0.0,0.08,888,2019-03-25 16:52:17:166
0.36,1.15,9.86,-0.1,0.69,-0.07,0.03,0.0,0.08,893,2019-03-25 16:52:17:171
0.31,1.24,10.02,-0.11,0.72,0.07,0.02,-0.01,0.08,898,2019-03-25 16:52:17:176
0.31,1.24,10.02,-0.11,0.72,0.07,0.02,-0.01,0.08,903,2019-03-25 16:52:17:181
0.31,1.24,10.02,-0.11,0.72,0.07,0.02,-0.01,0.08,908,2019-03-25 16:52:17:186
0.31,1.24,10.02,-0.11,0.72,0.07,0.02,-0.01,0.08,913,2019-03-25 16:52:17:191
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,918,2019-03-25 16:52:17:196
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,923,2019-03-25 16:52:17:201
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,928,2019-03-25 16:52:17:206
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,933,2019-03-25 16:52:17:211
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,938,2019-03-25 16:52:17:216
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,943,2019-03-25 16:52:17:221
0.38,1.39,9.83,-0.02,0.75,-0.11,0.02,-0.01,0.08,948,2019-03-25 16:52:17:226
0.45,1.28,9.88,0.05,0.52,-0.06,0.01,-0.01,0.07,953,2019-03-25 16:52:17:231
0.45,1.28,9.88,0.05,0.52,-0.06,0.01,-0.01,0.07,958,2019-03-25 16:52:17:236
0.45,1.28,9.88,0.05,0.52,-0.06,0.01,-0.01,0.07,963,2019-03-25 16:52:17:241
0.45,1.28,9.88,0.05,0.52,-0.06,0.01,-0.01,0.07,968,2019-03-25 16:52:17:246
0.45,1.28,9.88,0.05,0.52,-0.06,0.01,-0.01,0.07,974,2019-03-25 16:52:17:252
0.34,0.52,9.9,-0.04,-0.35,-0.03,0.0,-0.01,0.03,978,2019-03-25 16:52:17:256
0.34,0.52,9.9,-0.04,-0.35,-0.03,0.0,-0.01,0.03,983,2019-03-25 16:52:17:261
0.34,0.52,9.9,-0.04,-0.35,-0.03,0.0,-0.01,0.03,988,2019-03-25 16:52:17:266
0.34,0.52,9.9,-0.04,-0.35,-0.03,0.0,-0.01,0.03,993,2019-03-25 16:52:17:271
0.29,0.47,9.8,-0.07,-0.4,-0.12,0.0,0.0,0.04,998,2019-03-25 16:52:17:276
0.29,0.47,9.8,-0.07,-0.4,-0.12,0.0,0.0,0.04,1003,2019-03-25 16:52:17:281
0.29,0.47,9.8,-0.07,-0.4,-0.12,0.0,0.0,0.04,1008,2019-03-25 16:52:17:286
0.29,0.47,9.8,-0.07,-0.4,-0.12,0.0,0.0,0.04,1013,2019-03-25 16:52:17:291
0.26,0.5,9.99,-0.08,-0.35,0.06,0.0,0.0,0.06,1018,2019-03-25 16:52:17:296
0.26,0.5,9.99,-0.08,-0.35,0.06,0.0,0.0,0.06,1023,2019-03-25 16:52:17:301
0.26,0.5,9.99,-0.08,-0.35,0.06,0.0,0.0,0.06,1028,2019-03-25 16:52:17:306
0.26,0.5,9.99,-0.08,-0.35,0.06,0.0,0.0,0.06,1034,2019-03-25 16:52:17:312
0.11,0.59,10.0,-0.21,-0.28,0.06,0.0,0.0,0.08,1038,2019-03-25 16:52:17:316
0.11,0.59,10.0,-0.21,-0.28,0.06,0.0,0.0,0.08,1043,2019-03-25 16:52:17:321
0.11,0.59,10.0,-0.21,-0.28,0.06,0.0,0.0,0.08,1048,2019-03-25 16:52:17:326
0.11,0.59,10.0,-0.21,-0.28,0.06,0.0,0.0,0.08,1053,2019-03-25 16:52:17:331
0.08,0.85,9.9,-0.21,-0.04,-0.03,0.0,0.0,0.12,1058,2019-03-25 16:52:17:336
0.08,0.85,9.9,-0.21,-0.04,-0.03,0.0,0.0,0.12,1064,2019-03-25 16:52:17:342
0.08,0.85,9.9,-0.21,-0.04,-0.03,0.0,0.0,0.12,1068,2019-03-25 16:52:17:346
0.08,0.85,9.9,-0.21,-0.04,-0.03,0.0,0.0,0.12,1073,2019-03-25 16:52:17:351
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1078,2019-03-25 16:52:17:356
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1083,2019-03-25 16:52:17:361
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1088,2019-03-25 16:52:17:366
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1093,2019-03-25 16:52:17:371
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1098,2019-03-25 16:52:17:376
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1103,2019-03-25 16:52:17:381
0.1,1.2,10.12,-0.17,0.31,0.17,0.01,0.0,0.16,1108,2019-03-25 16:52:17:386
0.0,1.51,10.26,-0.25,0.6,0.3,0.02,0.0,0.18,1113,2019-03-25 16:52:17:391
0.0,1.51,10.26,-0.25,0.6,0.3,0.02,0.0,0.18,1118,2019-03-25 16:52:17:396
0.0,1.51,10.26,-0.25,0.6,0.3,0.02,0.0,0.18,1123,2019-03-25 16:52:17:401
0.0,1.51,10.26,-0.25,0.6,0.3,0.02,0.0,0.18,1128,2019-03-25 16:52:17:406
-0.29,1.45,10.02,-0.48,0.53,0.07,0.03,0.01,0.22,1133,2019-03-25 16:52:17:411
-0.29,1.45,10.02,-0.48,0.53,0.07,0.03,0.01,0.22,1138,2019-03-25 16:52:17:416
-0.29,1.45,10.02,-0.48,0.53,0.07,0.03,0.01,0.22,1147,2019-03-25 16:52:17:425
-0.29,1.45,10.02,-0.48,0.53,0.07,0.03,0.01,0.22,1149,2019-03-25 16:52:17:427
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1153,2019-03-25 16:52:17:431
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1158,2019-03-25 16:52:17:436
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1163,2019-03-25 16:52:17:441
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1168,2019-03-25 16:52:17:446
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1173,2019-03-25 16:52:17:451
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1178,2019-03-25 16:52:17:456
0.01,1.58,10.02,-0.07,0.58,0.06,0.04,0.01,0.27,1183,2019-03-25 16:52:17:461
0.72,1.81,9.74,0.61,0.7,-0.2,0.03,0.01,0.31,1189,2019-03-25 16:52:17:467
0.72,1.81,9.74,0.61,0.7,-0.2,0.03,0.01,0.31,1193,2019-03-25 16:52:17:471
0.72,1.81,9.74,0.61,0.7,-0.2,0.02,0.02,0.33,1198,2019-03-25 16:52:17:476
0.72,1.81,9.74,0.61,0.7,-0.2,0.02,0.02,0.33,1202,2019-03-25 16:52:17:480
0.72,1.81,9.74,0.61,0.7,-0.2,0.02,0.02,0.33,1208,2019-03-25 16:52:17:486
0.72,1.81,9.74,0.61,0.7,-0.2,0.02,0.02,0.33,1213,2019-03-25 16:52:17:491
0.49,2.08,9.82,0.35,0.67,-0.08,0.01,0.02,0.32,1218,2019-03-25 16:52:17:496
0.49,2.08,9.82,0.35,0.67,-0.08,0.01,0.02,0.32,1223,2019-03-25 16:52:17:501
0.49,2.08,9.82,0.35,0.67,-0.08,0.01,0.02,0.32,1228,2019-03-25 16:52:17:506
