ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.64,3.16,-3.33,1.37,1.91,-12.9,1.61,-0.5,-0.04,88,2019-03-25 16:02:16:330
-1.64,3.16,-3.33,1.37,1.91,-12.9,1.61,-0.5,-0.04,93,2019-03-25 16:02:16:335
-1.64,3.16,-3.33,1.37,1.91,-12.9,1.61,-0.5,-0.04,98,2019-03-25 16:02:16:340
-1.64,3.16,-3.33,1.37,1.91,-12.9,1.61,-0.5,-0.04,103,2019-03-25 16:02:16:345
-1.36,1.87,2.3,1.55,0.44,-6.92,-0.15,-1.25,-0.68,108,2019-03-25 16:02:16:350
-1.36,1.87,2.3,1.55,0.44,-6.92,-0.15,-1.25,-0.68,113,2019-03-25 16:02:16:355
-1.36,1.87,2.3,1.55,0.44,-6.92,-0.15,-1.25,-0.68,118,2019-03-25 16:02:16:360
-1.36,1.87,2.3,1.55,0.44,-6.92,-0.15,-1.25,-0.68,123,2019-03-25 16:02:16:365
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.23,-1.66,-0.89,128,2019-03-25 16:02:16:370
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.23,-1.66,-0.89,133,2019-03-25 16:02:16:375
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.78,-2.04,-0.96,138,2019-03-25 16:02:16:380
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.78,-2.04,-0.96,143,2019-03-25 16:02:16:385
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.78,-2.04,-0.96,148,2019-03-25 16:02:16:390
-1.25,0.69,-0.56,1.33,-0.65,-8.99,-0.78,-2.04,-0.96,153,2019-03-25 16:02:16:395
1.13,5.6,3.49,2.97,4.23,-4.35,-1.24,-2.75,-1.02,157,2019-03-25 16:02:16:399
1.13,5.6,3.49,2.97,4.23,-4.35,-1.24,-2.75,-1.02,163,2019-03-25 16:02:16:405
0.54,0.29,3.06,0.62,-0.89,-4.42,-0.82,-9.15,-1.48,169,2019-03-25 16:02:16:411
0.54,0.29,3.06,0.62,-0.89,-4.42,-0.82,-9.15,-1.48,173,2019-03-25 16:02:16:415
0.54,0.29,3.06,0.62,-0.89,-4.42,-0.82,-9.15,-1.48,178,2019-03-25 16:02:16:420
0.54,0.29,3.06,0.62,-0.89,-4.42,-0.82,-9.15,-1.48,183,2019-03-25 16:02:16:425
-5.92,-3.78,24.63,-7.1,-4.16,16.29,-2.81,-7.84,-1.17,188,2019-03-25 16:02:16:430
-5.92,-3.78,24.63,-7.1,-4.16,16.29,-2.81,-7.84,-1.17,193,2019-03-25 16:02:16:435
-5.92,-3.78,24.63,-7.1,-4.16,16.29,-2.81,-7.84,-1.17,198,2019-03-25 16:02:16:440
-5.92,-3.78,24.63,-7.1,-4.16,16.29,-2.81,-7.84,-1.17,203,2019-03-25 16:02:16:445
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,208,2019-03-25 16:02:16:450
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,213,2019-03-25 16:02:16:455
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,218,2019-03-25 16:02:16:460
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,223,2019-03-25 16:02:16:465
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,228,2019-03-25 16:02:16:470
4.34,-2.11,30.57,2.78,-1.51,20.1,-4.64,1.49,-0.21,233,2019-03-25 16:02:16:475
-0.91,-0.27,3.13,0.05,0.06,-6.69,3.14,9.74,-0.74,238,2019-03-25 16:02:16:480
-0.91,-0.27,3.13,0.05,0.06,-6.69,3.14,9.74,-0.74,243,2019-03-25 16:02:16:485
-0.91,-0.27,3.13,0.05,0.06,-6.69,3.14,9.74,-0.74,248,2019-03-25 16:02:16:490
-0.65,0.07,-0.97,0.43,0.18,-9.76,0.75,1.1,-0.75,253,2019-03-25 16:02:16:495
-0.65,0.07,-0.97,0.43,0.18,-9.76,0.75,1.1,-0.75,258,2019-03-25 16:02:16:500
-0.65,0.07,-0.97,0.43,0.18,-9.76,0.75,1.1,-0.75,263,2019-03-25 16:02:16:505
-5.56,-0.44,-0.17,-4.12,-0.1,-7.62,-1.56,0.58,-0.89,268,2019-03-25 16:02:16:510
-5.56,-0.44,-0.17,-4.12,-0.1,-7.62,-1.56,0.58,-0.89,273,2019-03-25 16:02:16:515
-5.56,-0.44,-0.17,-4.12,-0.1,-7.62,-1.56,0.58,-0.89,278,2019-03-25 16:02:16:520
-5.56,-0.44,-0.17,-4.12,-0.1,-7.62,-1.56,0.58,-0.89,283,2019-03-25 16:02:16:525
-3.95,-0.97,29.43,-3.0,-0.16,19.53,-0.69,-7.77,-0.62,288,2019-03-25 16:02:16:530
-3.95,-0.97,29.43,-3.0,-0.16,19.53,-0.69,-7.77,-0.62,293,2019-03-25 16:02:16:535
-3.95,-0.97,29.43,-3.0,-0.16,19.53,-0.69,-7.77,-0.62,298,2019-03-25 16:02:16:540
-3.95,-0.97,29.43,-3.0,-0.16,19.53,-0.69,-7.77,-0.62,303,2019-03-25 16:02:16:545
2.17,1.26,22.85,2.07,1.78,12.36,0.55,-3.22,-0.05,308,2019-03-25 16:02:16:550
2.17,1.26,22.85,2.07,1.78,12.36,0.55,-3.22,-0.05,312,2019-03-25 16:02:16:554
2.17,1.26,22.85,2.07,1.78,12.36,0.55,-3.22,-0.05,318,2019-03-25 16:02:16:560
2.17,1.26,22.85,2.07,1.78,12.36,0.55,-3.22,-0.05,323,2019-03-25 16:02:16:565
-1.27,0.22,3.4,-0.74,0.65,-7.56,0.33,3.58,-0.39,328,2019-03-25 16:02:16:570
-1.27,0.22,3.4,-0.74,0.65,-7.56,0.33,3.58,-0.39,334,2019-03-25 16:02:16:576
-1.27,0.22,3.4,-0.74,0.65,-7.56,0.33,3.58,-0.39,338,2019-03-25 16:02:16:580
-1.27,0.22,3.4,-0.74,0.65,-7.56,0.33,3.58,-0.39,343,2019-03-25 16:02:16:585
-1.27,0.22,3.4,-0.74,0.65,-7.56,0.33,3.58,-0.39,348,2019-03-25 16:02:16:590
-2.8,-0.54,10.67,-0.74,0.65,-7.56,0.33,3.58,-0.39,354,2019-03-25 16:02:16:596
-2.8,-0.54,10.67,-1.36,0.12,-0.48,-0.16,1.85,-0.1,358,2019-03-25 16:02:16:600
-2.8,-0.54,10.67,-1.36,0.12,-0.48,-0.16,1.85,-0.1,363,2019-03-25 16:02:16:605
-1.07,-0.23,7.7,0.79,0.39,-2.62,0.03,-0.28,0.01,368,2019-03-25 16:02:16:610
-1.07,-0.23,7.7,0.79,0.39,-2.62,0.03,-0.28,0.01,373,2019-03-25 16:02:16:615
-1.07,-0.23,7.7,0.79,0.39,-2.62,0.03,-0.28,0.01,378,2019-03-25 16:02:16:620
-1.07,-0.23,7.7,0.79,0.39,-2.62,0.03,-0.28,0.01,382,2019-03-25 16:02:16:624
-0.3,-0.14,11.0,0.67,0.05,0.5,0.15,-1.98,0.02,388,2019-03-25 16:02:16:630
-0.3,-0.14,11.0,0.67,0.05,0.5,0.15,-1.98,0.02,393,2019-03-25 16:02:16:635
-0.3,-0.14,11.0,0.67,0.05,0.5,0.15,-1.98,0.02,398,2019-03-25 16:02:16:640
-0.3,-0.14,11.0,0.67,0.05,0.5,0.15,-1.98,0.02,403,2019-03-25 16:02:16:645
0.5,-0.06,16.9,1.13,0.08,7.97,0.0,-1.58,0.0,410,2019-03-25 16:02:16:652
0.5,-0.06,16.9,1.13,0.08,7.97,0.0,-1.58,0.0,413,2019-03-25 16:02:16:655
0.5,-0.06,16.9,1.13,0.08,7.97,0.0,-1.58,0.0,418,2019-03-25 16:02:16:660
0.5,-0.06,16.9,1.13,0.08,7.97,0.0,-1.58,0.0,423,2019-03-25 16:02:16:665
-0.85,-0.1,7.93,1.13,0.08,7.97,0.01,2.24,-0.02,428,2019-03-25 16:02:16:670
-0.85,-0.1,7.93,1.13,0.08,7.97,0.01,2.24,-0.02,433,2019-03-25 16:02:16:675
-0.85,-0.1,7.93,0.09,0.08,-1.47,-0.06,1.73,0.0,438,2019-03-25 16:02:16:680
-1.09,-0.18,7.55,0.09,0.08,-1.47,-0.08,0.88,0.0,444,2019-03-25 16:02:16:686
-1.09,-0.18,7.55,0.09,0.08,-1.47,-0.08,0.88,0.0,448,2019-03-25 16:02:16:690
-1.09,-0.18,7.55,0.23,0.0,-2.49,-0.08,0.88,0.0,453,2019-03-25 16:02:16:695
-1.09,-0.18,7.55,0.23,0.0,-2.49,-0.08,0.88,0.0,459,2019-03-25 16:02:16:701
-1.09,-0.18,7.55,0.23,0.0,-2.49,-0.08,0.88,0.0,464,2019-03-25 16:02:16:706
-1.09,-0.18,7.55,0.23,0.0,-2.49,-0.08,0.88,0.0,468,2019-03-25 16:02:16:710
-0.68,-0.12,9.28,0.23,0.0,-2.49,0.07,-0.83,0.01,474,2019-03-25 16:02:16:716
-0.68,-0.12,9.28,0.47,0.04,-1.81,0.07,-0.83,0.01,478,2019-03-25 16:02:16:720
-0.68,-0.12,9.28,0.47,0.04,-1.81,0.07,-0.83,0.01,484,2019-03-25 16:02:16:726
-0.68,-0.12,9.28,0.47,0.04,-1.81,0.07,-0.83,0.01,488,2019-03-25 16:02:16:730
0.18,0.05,12.84,0.47,0.04,-1.81,0.01,-1.75,0.02,493,2019-03-25 16:02:16:735
0.18,0.05,12.84,0.47,0.04,-1.81,0.01,-1.75,0.02,498,2019-03-25 16:02:16:740
-0.31,-0.1,9.88,0.1,0.03,0.28,0.01,0.52,0.0,507,2019-03-25 16:02:16:749
-0.31,-0.1,9.88,0.1,0.03,0.28,0.01,0.52,0.0,508,2019-03-25 16:02:16:750
-0.31,-0.1,9.88,0.1,0.03,0.28,0.01,0.52,0.0,513,2019-03-25 16:02:16:755
-0.31,-0.1,9.88,0.1,0.03,0.28,0.01,0.52,0.0,518,2019-03-25 16:02:16:760
-0.31,-0.1,9.88,0.1,0.03,0.28,0.01,0.52,0.0,523,2019-03-25 16:02:16:765
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,529,2019-03-25 16:02:16:771
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,533,2019-03-25 16:02:16:775
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,537,2019-03-25 16:02:16:779
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,543,2019-03-25 16:02:16:785
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,549,2019-03-25 16:02:16:791
-0.91,-0.15,7.98,-0.17,0.01,-1.65,-0.02,1.4,0.0,553,2019-03-25 16:02:16:795
-0.84,-0.14,8.44,-0.13,-0.03,-1.33,0.0,0.1,0.0,558,2019-03-25 16:02:16:800
-0.84,-0.14,8.44,-0.13,-0.03,-1.33,0.0,0.1,0.0,564,2019-03-25 16:02:16:806
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,568,2019-03-25 16:02:16:810
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,573,2019-03-25 16:02:16:815
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,578,2019-03-25 16:02:16:820
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,583,2019-03-25 16:02:16:825
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,588,2019-03-25 16:02:16:830
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,593,2019-03-25 16:02:16:835
-0.36,-0.16,10.48,0.11,-0.07,0.45,0.04,-1.14,0.01,598,2019-03-25 16:02:16:840
-0.22,-0.13,12.06,0.04,-0.03,1.74,-0.02,-0.9,0.01,603,2019-03-25 16:02:16:845
-0.22,-0.13,12.06,0.04,-0.03,1.74,-0.02,-0.9,0.01,608,2019-03-25 16:02:16:850
-0.22,-0.13,12.06,0.04,-0.03,1.74,-0.02,-0.9,0.01,613,2019-03-25 16:02:16:855
-0.22,-0.13,12.06,0.04,-0.03,1.74,-0.02,-0.9,0.01,618,2019-03-25 16:02:16:860
-0.22,-0.13,12.06,0.04,-0.03,1.74,-0.02,-0.9,0.01,623,2019-03-25 16:02:16:865
-0.83,-0.1,8.35,0.04,0.01,-1.37,-0.02,0.71,0.0,628,2019-03-25 16:02:16:870
-0.83,-0.1,8.35,0.04,0.01,-1.37,-0.02,0.71,0.0,633,2019-03-25 16:02:16:875
-0.83,-0.1,8.35,0.04,0.01,-1.37,-0.02,0.71,0.0,638,2019-03-25 16:02:16:880
-0.83,-0.1,8.35,0.04,0.01,-1.37,-0.02,0.71,0.0,643,2019-03-25 16:02:16:885
-0.83,-0.1,8.35,0.04,0.01,-1.37,-0.02,0.71,0.0,648,2019-03-25 16:02:16:890
-0.65,-0.14,9.57,0.18,-0.02,-0.32,0.01,-0.34,0.01,653,2019-03-25 16:02:16:895
-0.65,-0.14,9.57,0.18,-0.02,-0.32,0.01,-0.34,0.01,658,2019-03-25 16:02:16:900
-0.65,-0.14,9.57,0.18,-0.02,-0.32,0.01,-0.34,0.01,662,2019-03-25 16:02:16:904
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,668,2019-03-25 16:02:16:910
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,673,2019-03-25 16:02:16:915
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,678,2019-03-25 16:02:16:920
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,683,2019-03-25 16:02:16:925
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,688,2019-03-25 16:02:16:930
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,693,2019-03-25 16:02:16:935
-0.26,-0.1,11.21,0.36,0.0,1.09,0.01,-0.86,0.01,698,2019-03-25 16:02:16:940
-0.25,-0.09,10.87,0.27,0.02,0.81,0.0,-0.24,0.0,704,2019-03-25 16:02:16:946
-0.25,-0.09,10.87,0.27,0.02,0.81,0.0,-0.24,0.0,708,2019-03-25 16:02:16:950
-0.25,-0.09,10.87,0.27,0.02,0.81,0.0,-0.24,0.0,713,2019-03-25 16:02:16:955
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,718,2019-03-25 16:02:16:960
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,723,2019-03-25 16:02:16:965
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,727,2019-03-25 16:02:16:969
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,732,2019-03-25 16:02:16:974
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,738,2019-03-25 16:02:16:980
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,743,2019-03-25 16:02:16:985
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,748,2019-03-25 16:02:16:990
-0.55,-0.14,9.42,0.11,-0.02,-0.42,0.01,0.7,0.0,752,2019-03-25 16:02:16:994
-0.61,-0.1,9.65,0.06,0.0,-0.39,0.0,-0.17,0.01,757,2019-03-25 16:02:16:999
-0.61,-0.1,9.65,0.06,0.0,-0.39,0.0,-0.17,0.01,763,2019-03-25 16:02:17:005
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,768,2019-03-25 16:02:17:010
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,773,2019-03-25 16:02:17:015
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,778,2019-03-25 16:02:17:020
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,783,2019-03-25 16:02:17:025
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,788,2019-03-25 16:02:17:030
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,793,2019-03-25 16:02:17:035
-0.36,-0.09,10.45,0.15,0.0,0.37,0.01,-0.54,0.01,798,2019-03-25 16:02:17:040
-0.39,-0.09,10.46,0.03,0.0,0.56,0.0,-0.27,0.01,803,2019-03-25 16:02:17:045
-0.39,-0.09,10.46,0.03,0.0,0.56,0.0,-0.27,0.01,808,2019-03-25 16:02:17:050
-0.39,-0.09,10.46,0.03,0.0,0.56,0.0,-0.27,0.01,813,2019-03-25 16:02:17:055
-0.57,-0.12,9.59,-0.09,-0.02,-0.3,0.0,0.39,0.0,818,2019-03-25 16:02:17:060
-0.57,-0.12,9.59,-0.09,-0.02,-0.3,0.0,0.39,0.0,823,2019-03-25 16:02:17:065
-0.57,-0.12,9.59,-0.09,-0.02,-0.3,0.0,0.39,0.0,828,2019-03-25 16:02:17:070
-0.57,-0.12,9.59,-0.06,-0.02,-0.5,0.0,0.14,0.0,833,2019-03-25 16:02:17:075
-0.57,-0.12,9.59,-0.06,-0.02,-0.5,0.0,0.14,0.0,838,2019-03-25 16:02:17:080
-0.57,-0.12,9.59,-0.06,-0.02,-0.5,0.0,0.14,0.0,843,2019-03-25 16:02:17:085
-0.57,-0.12,9.59,-0.06,-0.02,-0.5,0.0,0.14,0.0,848,2019-03-25 16:02:17:090
-0.55,-0.12,9.6,0.0,-0.02,-0.4,0.0,-0.04,0.01,853,2019-03-25 16:02:17:095
-0.55,-0.12,9.6,0.0,-0.02,-0.4,0.0,-0.04,0.01,858,2019-03-25 16:02:17:100
-0.55,-0.12,9.6,0.0,-0.02,-0.4,0.0,-0.04,0.01,863,2019-03-25 16:02:17:105
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,868,2019-03-25 16:02:17:110
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,873,2019-03-25 16:02:17:115
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,878,2019-03-25 16:02:17:120
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,883,2019-03-25 16:02:17:125
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,888,2019-03-25 16:02:17:130
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,894,2019-03-25 16:02:17:136
-0.43,-0.15,10.25,0.06,-0.04,0.29,0.0,-0.33,0.01,898,2019-03-25 16:02:17:140
-0.39,-0.08,10.34,0.05,0.01,0.47,0.0,-0.18,0.01,902,2019-03-25 16:02:17:144
-0.39,-0.08,10.34,0.05,0.01,0.47,0.0,-0.18,0.01,907,2019-03-25 16:02:17:149
-0.39,-0.08,10.34,0.05,0.01,0.47,0.0,-0.18,0.01,913,2019-03-25 16:02:17:155
-0.39,-0.08,10.34,0.05,0.01,0.47,0.0,-0.18,0.01,917,2019-03-25 16:02:17:159
-0.39,-0.08,10.34,0.05,0.01,0.47,0.0,-0.18,0.01,923,2019-03-25 16:02:17:165
-0.57,-0.11,9.57,0.05,0.01,0.47,0.0,-0.18,0.01,928,2019-03-25 16:02:17:170
-0.57,-0.11,9.57,-0.04,0.0,-0.38,0.0,0.25,0.0,933,2019-03-25 16:02:17:175
-0.57,-0.11,9.57,-0.04,0.0,-0.38,0.0,0.25,0.0,938,2019-03-25 16:02:17:180
-0.57,-0.11,9.57,-0.04,0.0,-0.38,0.0,0.25,0.0,943,2019-03-25 16:02:17:185
-0.57,-0.11,9.57,-0.04,0.0,-0.38,0.0,0.25,0.0,948,2019-03-25 16:02:17:190
-0.53,-0.13,9.81,0.01,-0.02,-0.16,0.0,0.0,0.0,953,2019-03-25 16:02:17:195
-0.53,-0.13,9.81,0.01,-0.02,-0.16,0.0,0.0,0.0,958,2019-03-25 16:02:17:200
-0.53,-0.13,9.81,0.01,-0.02,-0.16,0.0,0.0,0.0,963,2019-03-25 16:02:17:205
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,968,2019-03-25 16:02:17:210
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,973,2019-03-25 16:02:17:215
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,978,2019-03-25 16:02:17:220
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,983,2019-03-25 16:02:17:225
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,988,2019-03-25 16:02:17:230
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,993,2019-03-25 16:02:17:235
-0.47,-0.14,10.17,0.03,-0.02,0.2,0.0,-0.19,0.0,998,2019-03-25 16:02:17:240
-0.46,-0.11,10.14,0.02,0.0,0.24,0.0,-0.05,0.01,1003,2019-03-25 16:02:17:245
-0.46,-0.11,10.14,0.02,0.0,0.24,0.0,-0.05,0.01,1007,2019-03-25 16:02:17:249
-0.46,-0.11,10.14,0.02,0.0,0.24,0.0,-0.05,0.01,1012,2019-03-25 16:02:17:254
-0.5,-0.1,9.75,0.0,0.0,-0.14,0.0,0.13,0.0,1018,2019-03-25 16:02:17:260
-0.5,-0.1,9.75,0.0,0.0,-0.14,0.0,0.13,0.0,1022,2019-03-25 16:02:17:264
-0.5,-0.1,9.75,0.0,0.0,-0.14,0.0,0.13,0.0,1028,2019-03-25 16:02:17:270
-0.53,-0.11,9.79,-0.01,0.0,-0.13,0.0,0.06,0.0,1033,2019-03-25 16:02:17:275
-0.53,-0.11,9.79,-0.01,0.0,-0.13,0.0,0.06,0.0,1038,2019-03-25 16:02:17:280
-0.53,-0.11,9.79,-0.01,0.0,-0.13,0.0,0.06,0.0,1043,2019-03-25 16:02:17:285
-0.53,-0.11,9.79,-0.01,0.0,-0.13,0.0,0.06,0.0,1048,2019-03-25 16:02:17:290
-0.47,-0.1,10.02,0.02,0.0,0.04,0.0,-0.06,0.01,1053,2019-03-25 16:02:17:295
-0.47,-0.1,10.02,0.02,0.0,0.04,0.0,-0.06,0.01,1058,2019-03-25 16:02:17:300
-0.47,-0.1,10.02,0.02,0.0,0.04,0.0,-0.06,0.01,1063,2019-03-25 16:02:17:305
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1068,2019-03-25 16:02:17:310
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1073,2019-03-25 16:02:17:315
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1078,2019-03-25 16:02:17:320
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1083,2019-03-25 16:02:17:325
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1088,2019-03-25 16:02:17:330
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1093,2019-03-25 16:02:17:335
-0.48,-0.08,10.05,0.0,0.02,0.08,0.0,-0.03,0.0,1098,2019-03-25 16:02:17:340
-0.53,-0.12,9.85,-0.02,0.0,-0.06,0.0,0.05,0.0,1103,2019-03-25 16:02:17:345
-0.53,-0.12,9.85,-0.02,0.0,-0.06,0.0,0.05,0.0,1108,2019-03-25 16:02:17:350
-0.53,-0.12,9.85,-0.02,0.0,-0.06,0.0,0.05,0.0,1113,2019-03-25 16:02:17:355
-0.53,-0.12,9.85,-0.02,0.0,-0.06,0.0,0.05,0.0,1117,2019-03-25 16:02:17:359
-0.53,-0.12,9.85,-0.02,0.0,-0.06,0.0,0.05,0.0,1123,2019-03-25 16:02:17:365
-0.49,-0.11,10.01,0.0,0.0,0.07,0.0,-0.02,0.0,1130,2019-03-25 16:02:17:372
-0.49,-0.11,10.01,0.0,0.0,0.07,0.0,-0.02,0.0,1132,2019-03-25 16:02:17:374
-0.49,-0.11,10.01,0.0,0.0,0.07,0.0,-0.02,0.0,1139,2019-03-25 16:02:17:381
-0.49,-0.11,10.01,0.0,0.0,0.07,0.0,-0.02,0.0,1143,2019-03-25 16:02:17:385
-0.49,-0.11,10.01,0.0,0.0,0.07,0.0,-0.02,0.0,1149,2019-03-25 16:02:17:391
-0.49,-0.1,9.92,0.0,0.0,-0.03,0.0,0.0,0.01,1153,2019-03-25 16:02:17:395
-0.49,-0.1,9.92,0.0,0.0,-0.03,0.0,0.0,0.01,1158,2019-03-25 16:02:17:400
-0.49,-0.1,9.92,0.0,0.0,-0.03,0.0,0.0,0.01,1163,2019-03-25 16:02:17:405
-0.49,-0.1,9.92,0.0,0.0,-0.03,0.0,0.0,0.01,1168,2019-03-25 16:02:17:410
-0.49,-0.1,9.92,0.0,0.0,-0.03,0.0,0.0,0.01,1173,2019-03-25 16:02:17:415
-0.5,-0.11,9.98,-0.01,0.0,0.03,0.0,0.02,0.0,1178,2019-03-25 16:02:17:420
-0.5,-0.11,9.98,-0.01,0.0,0.03,0.0,0.02,0.0,1183,2019-03-25 16:02:17:425
-0.5,-0.11,9.98,-0.01,0.0,0.03,0.0,0.02,0.0,1188,2019-03-25 16:02:17:430
