ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.47,0.24,9.88,-0.08,-0.2,-0.01,-0.01,0.0,0.0,101,2019-04-03 15:48:54:389
0.47,0.24,9.88,-0.08,-0.2,-0.01,-0.01,0.0,0.0,106,2019-04-03 15:48:54:394
0.47,0.24,9.88,-0.08,-0.2,-0.01,-0.01,0.0,0.0,111,2019-04-03 15:48:54:399
0.47,0.54,9.81,-0.08,-0.2,-0.01,-0.01,0.0,0.0,116,2019-04-03 15:48:54:404
0.46,0.54,9.81,-0.08,0.09,-0.07,0.01,0.0,0.0,121,2019-04-03 15:48:54:409
0.46,0.54,9.81,-0.08,0.09,-0.07,0.01,0.0,0.0,126,2019-04-03 15:48:54:414
0.49,0.42,9.84,-0.08,0.09,-0.07,0.0,0.0,0.0,132,2019-04-03 15:48:54:420
0.49,0.42,9.84,-0.08,0.09,-0.07,0.0,0.0,0.0,136,2019-04-03 15:48:54:424
0.49,0.42,9.84,-0.08,0.09,-0.07,0.0,0.0,0.0,141,2019-04-03 15:48:54:429
0.48,0.38,9.9,-0.08,0.09,-0.07,0.0,0.0,0.0,146,2019-04-03 15:48:54:434
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,151,2019-04-03 15:48:54:439
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,156,2019-04-03 15:48:54:444
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,161,2019-04-03 15:48:54:449
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,166,2019-04-03 15:48:54:454
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,171,2019-04-03 15:48:54:459
0.48,0.38,9.9,-0.06,-0.06,0.02,0.0,0.0,0.0,175,2019-04-03 15:48:54:463
0.51,0.54,9.81,-0.04,0.06,-0.05,0.0,0.0,0.0,181,2019-04-03 15:48:54:469
0.51,0.54,9.81,-0.04,0.06,-0.05,0.0,0.0,0.0,186,2019-04-03 15:48:54:474
0.51,0.54,9.81,-0.04,0.06,-0.05,0.0,0.0,0.0,191,2019-04-03 15:48:54:479
0.51,0.54,9.81,-0.04,0.06,-0.05,0.0,0.0,0.0,196,2019-04-03 15:48:54:484
0.58,0.39,9.9,0.0,-0.07,0.01,0.0,0.0,0.0,200,2019-04-03 15:48:54:488
0.58,0.39,9.9,0.0,-0.07,0.01,0.0,0.0,0.0,206,2019-04-03 15:48:54:494
0.61,0.45,9.89,0.02,-0.01,0.0,0.0,0.0,0.0,211,2019-04-03 15:48:54:499
0.61,0.45,9.89,0.02,-0.01,0.0,0.0,0.0,0.0,217,2019-04-03 15:48:54:505
0.61,0.45,9.89,0.02,-0.01,0.0,0.0,0.0,0.0,221,2019-04-03 15:48:54:509
0.61,0.45,9.89,0.02,-0.01,0.0,0.0,0.0,0.0,226,2019-04-03 15:48:54:514
0.56,0.55,9.82,-0.01,0.06,-0.05,0.0,0.0,0.0,231,2019-04-03 15:48:54:519
0.56,0.55,9.82,-0.01,0.06,-0.05,0.0,0.0,0.0,236,2019-04-03 15:48:54:524
0.56,0.55,9.82,-0.01,0.06,-0.05,0.0,0.0,0.0,242,2019-04-03 15:48:54:530
0.56,0.55,9.82,-0.01,0.06,-0.05,0.0,0.0,0.0,246,2019-04-03 15:48:54:534
0.59,0.46,9.9,0.01,-0.01,0.02,0.0,0.0,0.0,251,2019-04-03 15:48:54:539
0.59,0.46,9.9,0.01,-0.01,0.02,0.0,0.0,0.0,256,2019-04-03 15:48:54:544
0.59,0.46,9.9,0.01,-0.01,0.02,0.0,0.0,0.0,262,2019-04-03 15:48:54:550
0.59,0.45,9.85,0.01,-0.01,0.02,0.0,0.0,0.0,266,2019-04-03 15:48:54:554
0.59,0.45,9.85,0.02,-0.03,-0.01,0.0,0.0,0.0,271,2019-04-03 15:48:54:559
0.59,0.45,9.85,0.02,-0.03,-0.01,0.0,0.0,0.0,276,2019-04-03 15:48:54:564
0.59,0.45,9.85,0.02,-0.03,-0.01,0.0,0.0,0.0,281,2019-04-03 15:48:54:569
0.59,0.51,9.86,0.02,0.02,0.0,0.0,0.0,0.0,286,2019-04-03 15:48:54:574
0.59,0.51,9.86,0.02,0.02,0.0,0.0,0.0,0.0,291,2019-04-03 15:48:54:579
0.59,0.51,9.86,0.02,0.02,0.0,0.0,0.0,0.0,296,2019-04-03 15:48:54:584
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,301,2019-04-03 15:48:54:589
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,306,2019-04-03 15:48:54:594
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,312,2019-04-03 15:48:54:600
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,316,2019-04-03 15:48:54:604
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,321,2019-04-03 15:48:54:609
0.62,0.51,9.85,0.05,0.03,-0.02,0.0,0.0,0.0,325,2019-04-03 15:48:54:613
0.58,0.53,9.87,0.02,0.04,0.0,0.0,0.0,0.0,331,2019-04-03 15:48:54:619
0.58,0.53,9.87,0.02,0.04,0.0,0.0,0.0,0.0,336,2019-04-03 15:48:54:624
0.58,0.53,9.87,0.02,0.04,0.0,0.0,0.0,0.0,341,2019-04-03 15:48:54:629
0.58,0.53,9.87,0.02,0.04,0.0,0.0,0.0,0.0,346,2019-04-03 15:48:54:634
0.52,0.51,9.86,-0.03,0.02,0.0,0.0,0.0,0.0,351,2019-04-03 15:48:54:639
0.52,0.51,9.86,-0.03,0.02,0.0,0.0,0.0,0.0,355,2019-04-03 15:48:54:643
0.52,0.51,9.86,-0.03,0.02,0.0,0.0,0.0,0.0,362,2019-04-03 15:48:54:650
0.55,0.48,9.83,-0.03,0.02,0.0,0.0,0.0,0.0,366,2019-04-03 15:48:54:654
0.55,0.48,9.83,0.0,0.0,-0.03,0.0,0.0,0.0,372,2019-04-03 15:48:54:660
0.55,0.48,9.83,0.0,0.0,-0.03,0.0,0.0,0.0,376,2019-04-03 15:48:54:664
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,381,2019-04-03 15:48:54:669
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,387,2019-04-03 15:48:54:675
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,391,2019-04-03 15:48:54:679
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,396,2019-04-03 15:48:54:684
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,402,2019-04-03 15:48:54:690
0.6,0.45,9.84,0.04,-0.02,-0.01,0.0,0.0,0.0,406,2019-04-03 15:48:54:694
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,411,2019-04-03 15:48:54:699
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,416,2019-04-03 15:48:54:704
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,421,2019-04-03 15:48:54:709
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,425,2019-04-03 15:48:54:713
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,431,2019-04-03 15:48:54:719
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,435,2019-04-03 15:48:54:723
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,441,2019-04-03 15:48:54:729
0.61,0.49,9.76,0.05,0.0,-0.08,0.0,0.0,0.0,446,2019-04-03 15:48:54:734
0.55,0.46,9.95,0.0,0.02,0.09,0.01,0.0,0.0,450,2019-04-03 15:48:54:738
0.55,0.46,9.95,0.0,0.02,0.09,0.01,0.0,0.0,455,2019-04-03 15:48:54:743
0.55,0.46,9.95,0.0,0.02,0.09,0.0,0.0,-0.01,461,2019-04-03 15:48:54:749
0.55,0.46,9.95,0.0,0.02,0.09,0.0,0.0,-0.01,466,2019-04-03 15:48:54:754
0.55,0.46,9.95,0.0,0.02,0.09,0.0,0.0,-0.01,471,2019-04-03 15:48:54:759
0.44,0.59,9.96,0.0,0.02,0.09,0.0,0.01,0.0,476,2019-04-03 15:48:54:764
0.44,0.59,9.96,-0.13,0.11,0.1,0.0,0.01,0.0,482,2019-04-03 15:48:54:770
0.44,0.59,9.96,-0.13,0.11,0.1,0.0,0.01,0.0,486,2019-04-03 15:48:54:774
0.44,0.59,9.96,-0.13,0.11,0.1,0.0,0.01,0.0,491,2019-04-03 15:48:54:779
0.44,0.59,9.96,-0.13,0.11,0.1,0.0,0.01,0.0,496,2019-04-03 15:48:54:784
0.44,0.59,9.96,-0.13,0.11,0.1,0.0,0.01,0.0,502,2019-04-03 15:48:54:790
0.46,1.11,9.81,-0.1,0.59,-0.04,0.0,0.01,-0.01,512,2019-04-03 15:48:54:800
0.46,1.11,9.81,-0.1,0.59,-0.04,0.0,0.01,-0.01,513,2019-04-03 15:48:54:801
0.46,1.11,9.81,-0.1,0.59,-0.04,0.0,0.01,-0.01,516,2019-04-03 15:48:54:804
0.46,1.11,9.81,-0.1,0.59,-0.04,0.0,0.01,-0.01,521,2019-04-03 15:48:54:809
0.46,1.11,9.81,-0.1,0.59,-0.04,0.0,0.01,-0.01,526,2019-04-03 15:48:54:814
0.2,0.51,10.07,-0.35,-0.02,0.19,-0.04,0.0,-0.01,531,2019-04-03 15:48:54:819
0.2,0.51,10.07,-0.35,-0.02,0.19,-0.04,0.0,-0.01,536,2019-04-03 15:48:54:824
0.2,0.51,10.07,-0.35,-0.02,0.19,-0.04,0.0,-0.01,541,2019-04-03 15:48:54:829
0.2,0.51,10.07,-0.35,-0.02,0.19,-0.04,0.0,-0.01,546,2019-04-03 15:48:54:834
0.2,0.51,10.07,-0.35,-0.02,0.19,-0.04,0.0,-0.01,550,2019-04-03 15:48:54:838
0.76,0.71,9.72,0.2,0.14,-0.16,0.0,-0.02,-0.01,556,2019-04-03 15:48:54:844
0.76,0.71,9.72,0.2,0.14,-0.16,0.0,-0.02,-0.01,562,2019-04-03 15:48:54:850
0.76,0.71,9.72,0.2,0.14,-0.16,0.0,-0.02,-0.01,566,2019-04-03 15:48:54:854
0.91,0.66,9.93,0.34,0.1,0.04,0.0,0.0,0.0,571,2019-04-03 15:48:54:859
0.91,0.66,9.93,0.34,0.1,0.04,0.0,0.0,0.0,576,2019-04-03 15:48:54:864
0.52,0.51,9.82,0.34,0.1,0.04,0.0,0.02,0.01,581,2019-04-03 15:48:54:869
0.52,0.51,9.82,0.34,0.1,0.04,0.0,0.02,0.01,586,2019-04-03 15:48:54:874
0.52,0.51,9.82,0.34,0.1,0.04,0.0,0.02,0.01,591,2019-04-03 15:48:54:879
0.52,0.51,9.82,0.34,0.1,0.04,0.0,0.02,0.01,596,2019-04-03 15:48:54:884
0.33,0.85,9.58,-0.2,0.25,-0.28,0.01,0.01,0.01,600,2019-04-03 15:48:54:888
0.33,0.85,9.58,-0.2,0.25,-0.28,0.01,0.01,0.01,606,2019-04-03 15:48:54:894
0.33,0.85,9.58,-0.2,0.25,-0.28,0.01,0.01,0.01,612,2019-04-03 15:48:54:900
0.33,0.85,9.58,-0.2,0.25,-0.28,0.01,0.01,0.01,616,2019-04-03 15:48:54:904
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,620,2019-04-03 15:48:54:908
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,625,2019-04-03 15:48:54:913
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,631,2019-04-03 15:48:54:919
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,636,2019-04-03 15:48:54:924
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,642,2019-04-03 15:48:54:930
0.44,0.3,9.85,-0.08,-0.3,-0.02,0.0,-0.01,0.01,646,2019-04-03 15:48:54:934
0.54,0.11,9.94,0.0,-0.48,0.06,0.0,-0.02,0.01,651,2019-04-03 15:48:54:939
0.54,0.11,9.94,0.0,-0.48,0.06,0.0,-0.02,0.01,656,2019-04-03 15:48:54:944
0.54,0.11,9.94,0.0,-0.48,0.06,0.0,-0.02,0.01,662,2019-04-03 15:48:54:950
0.54,0.11,9.94,0.0,-0.48,0.06,0.0,-0.02,0.01,666,2019-04-03 15:48:54:954
0.83,0.15,9.92,0.29,-0.39,0.04,0.01,-0.02,0.01,671,2019-04-03 15:48:54:959
0.83,0.15,9.92,0.29,-0.39,0.04,0.01,-0.02,0.01,676,2019-04-03 15:48:54:964
0.66,-0.12,10.07,0.11,-0.6,0.18,0.0,0.0,0.03,681,2019-04-03 15:48:54:969
0.66,-0.12,10.07,0.11,-0.6,0.18,0.0,0.0,0.03,686,2019-04-03 15:48:54:974
0.66,-0.12,10.07,0.11,-0.6,0.18,0.0,0.0,0.03,691,2019-04-03 15:48:54:979
0.66,-0.12,10.07,0.11,-0.6,0.18,0.0,0.0,0.03,696,2019-04-03 15:48:54:984
0.72,0.08,9.86,0.15,-0.31,-0.03,0.02,0.0,0.04,701,2019-04-03 15:48:54:989
0.72,0.08,9.86,0.15,-0.31,-0.03,0.02,0.0,0.04,706,2019-04-03 15:48:54:994
0.72,0.08,9.86,0.15,-0.31,-0.03,0.02,0.0,0.04,711,2019-04-03 15:48:54:999
0.72,0.08,9.86,0.15,-0.31,-0.03,0.02,0.0,0.04,715,2019-04-03 15:48:55:003
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,721,2019-04-03 15:48:55:009
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,726,2019-04-03 15:48:55:014
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,731,2019-04-03 15:48:55:019
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,736,2019-04-03 15:48:55:024
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,741,2019-04-03 15:48:55:029
0.57,0.01,10.01,0.0,-0.3,0.12,0.0,0.0,0.05,746,2019-04-03 15:48:55:034
1.06,0.35,9.94,0.46,0.07,0.06,0.0,0.0,0.05,752,2019-04-03 15:48:55:040
1.06,0.35,9.94,0.46,0.07,0.06,0.0,0.0,0.05,756,2019-04-03 15:48:55:044
1.06,0.35,9.94,0.46,0.07,0.06,0.0,0.0,0.05,761,2019-04-03 15:48:55:049
0.87,0.27,9.65,0.46,0.07,0.06,0.0,0.02,0.06,766,2019-04-03 15:48:55:054
0.87,0.27,9.65,0.24,0.0,-0.19,0.0,0.02,0.06,771,2019-04-03 15:48:55:059
0.87,0.27,9.65,0.24,0.0,-0.19,0.0,0.02,0.06,776,2019-04-03 15:48:55:064
0.74,0.05,10.24,-0.25,-0.15,-0.37,0.0,0.03,0.08,781,2019-04-03 15:48:55:069
0.74,0.05,10.24,-0.25,-0.15,-0.37,0.0,0.03,0.08,786,2019-04-03 15:48:55:074
0.74,0.05,10.24,-0.25,-0.15,-0.37,0.0,0.03,0.08,791,2019-04-03 15:48:55:079
0.74,0.05,10.24,-0.25,-0.15,-0.37,0.0,0.03,0.08,796,2019-04-03 15:48:55:084
0.33,0.19,10.43,-0.32,0.04,0.49,0.0,0.0,0.08,801,2019-04-03 15:48:55:089
0.33,0.19,10.43,-0.32,0.04,0.49,0.0,0.0,0.08,806,2019-04-03 15:48:55:094
0.33,0.19,10.43,-0.32,0.04,0.49,0.0,0.0,0.08,812,2019-04-03 15:48:55:100
0.33,0.19,10.43,-0.32,0.04,0.49,0.0,0.0,0.08,816,2019-04-03 15:48:55:104
0.72,0.42,10.13,0.06,0.27,0.19,0.01,0.0,0.07,820,2019-04-03 15:48:55:108
0.72,0.42,10.13,0.06,0.27,0.19,0.01,0.0,0.07,826,2019-04-03 15:48:55:114
0.72,0.42,10.13,0.06,0.27,0.19,0.01,0.0,0.07,831,2019-04-03 15:48:55:119
0.72,0.42,10.13,0.06,0.27,0.19,0.01,0.0,0.07,836,2019-04-03 15:48:55:124
0.52,0.82,9.83,-0.12,0.61,-0.09,0.02,0.0,0.08,841,2019-04-03 15:48:55:129
0.52,0.82,9.83,-0.12,0.61,-0.09,0.02,0.0,0.08,846,2019-04-03 15:48:55:134
0.52,0.82,9.83,-0.12,0.61,-0.09,0.02,0.0,0.08,851,2019-04-03 15:48:55:139
0.52,0.82,9.83,-0.12,0.61,-0.09,0.02,0.0,0.08,856,2019-04-03 15:48:55:144
0.45,0.88,10.04,-0.18,0.59,0.11,0.01,0.0,0.1,862,2019-04-03 15:48:55:150
0.45,0.88,10.04,-0.18,0.59,0.11,0.01,0.0,0.1,865,2019-04-03 15:48:55:153
0.45,0.88,10.04,-0.18,0.59,0.11,0.01,0.0,0.1,871,2019-04-03 15:48:55:159
0.45,0.88,10.04,-0.18,0.59,0.11,0.01,0.0,0.1,876,2019-04-03 15:48:55:164
1.38,0.89,8.91,0.69,0.52,-0.96,0.0,0.0,0.13,882,2019-04-03 15:48:55:170
1.38,0.89,8.91,0.69,0.52,-0.96,0.0,0.0,0.13,886,2019-04-03 15:48:55:174
1.38,0.89,8.91,0.69,0.52,-0.96,0.0,0.0,0.13,891,2019-04-03 15:48:55:179
1.38,0.89,8.91,0.69,0.52,-0.96,0.0,0.0,0.13,895,2019-04-03 15:48:55:183
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,901,2019-04-03 15:48:55:189
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,906,2019-04-03 15:48:55:194
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,912,2019-04-03 15:48:55:200
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,916,2019-04-03 15:48:55:204
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,921,2019-04-03 15:48:55:209
-0.96,2.0,8.94,-1.66,1.35,-0.76,0.06,0.04,0.21,926,2019-04-03 15:48:55:214
0.8,-0.12,9.28,0.08,-0.74,-0.47,0.02,-0.05,0.2,931,2019-04-03 15:48:55:219
0.8,-0.12,9.28,0.08,-0.74,-0.47,0.02,-0.05,0.2,936,2019-04-03 15:48:55:224
0.8,-0.12,9.28,0.08,-0.74,-0.47,0.02,-0.05,0.2,941,2019-04-03 15:48:55:229
0.8,-0.12,9.28,0.08,-0.74,-0.47,0.02,-0.05,0.2,945,2019-04-03 15:48:55:233
1.16,1.31,10.67,0.46,0.56,0.98,0.02,0.0,0.18,951,2019-04-03 15:48:55:239
1.16,1.31,10.67,0.46,0.56,0.98,0.02,0.0,0.18,956,2019-04-03 15:48:55:244
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,961,2019-04-03 15:48:55:249
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,966,2019-04-03 15:48:55:254
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,971,2019-04-03 15:48:55:259
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,976,2019-04-03 15:48:55:264
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,981,2019-04-03 15:48:55:269
1.16,1.31,10.67,0.46,0.56,0.98,0.03,-0.04,0.18,986,2019-04-03 15:48:55:274
0.61,0.59,9.99,0.07,-0.33,0.19,0.0,0.02,0.17,991,2019-04-03 15:48:55:279
0.61,0.59,9.99,0.07,-0.33,0.19,0.0,0.02,0.17,996,2019-04-03 15:48:55:284
1.02,0.78,10.56,0.07,-0.33,0.19,0.03,0.03,0.19,1001,2019-04-03 15:48:55:289
1.02,0.78,10.56,0.07,-0.33,0.19,0.03,0.03,0.19,1006,2019-04-03 15:48:55:294
1.02,0.78,10.56,0.07,-0.33,0.19,0.03,0.03,0.19,1011,2019-04-03 15:48:55:299
1.02,0.78,10.56,0.07,-0.33,0.19,0.03,0.03,0.19,1016,2019-04-03 15:48:55:304
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1021,2019-04-03 15:48:55:309
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1026,2019-04-03 15:48:55:314
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1031,2019-04-03 15:48:55:319
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1036,2019-04-03 15:48:55:324
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1041,2019-04-03 15:48:55:329
0.28,1.94,9.65,-0.26,0.82,-0.1,0.05,0.01,0.19,1046,2019-04-03 15:48:55:334
0.65,1.13,9.88,0.08,-0.04,0.11,0.0,0.0,0.2,1052,2019-04-03 15:48:55:340
0.65,1.13,9.88,0.08,-0.04,0.11,0.0,0.0,0.2,1056,2019-04-03 15:48:55:344
0.65,1.13,9.88,0.08,-0.04,0.11,0.0,0.0,0.2,1062,2019-04-03 15:48:55:350
0.65,1.13,9.88,0.08,-0.04,0.11,0.0,0.0,0.2,1066,2019-04-03 15:48:55:354
0.36,1.63,9.46,-0.19,0.37,-0.27,0.05,0.01,0.2,1072,2019-04-03 15:48:55:360
0.36,1.63,9.46,-0.19,0.37,-0.27,0.05,0.01,0.2,1076,2019-04-03 15:48:55:364
0.7,1.12,9.47,-0.19,0.37,-0.27,0.02,-0.01,0.2,1080,2019-04-03 15:48:55:368
0.7,1.12,9.47,-0.19,0.37,-0.27,0.02,-0.01,0.2,1086,2019-04-03 15:48:55:374
0.7,1.12,9.47,-0.19,0.37,-0.27,0.02,-0.01,0.2,1091,2019-04-03 15:48:55:379
0.7,1.12,9.47,-0.19,0.37,-0.27,0.02,-0.01,0.2,1096,2019-04-03 15:48:55:384
0.71,1.06,9.97,0.2,-0.05,0.06,0.02,0.0,0.23,1101,2019-04-03 15:48:55:389
0.71,1.06,9.97,0.2,-0.05,0.06,0.02,0.0,0.23,1106,2019-04-03 15:48:55:394
0.71,1.06,9.97,0.2,-0.05,0.06,0.02,0.0,0.23,1111,2019-04-03 15:48:55:399
0.71,1.06,9.97,0.2,-0.05,0.06,0.02,0.0,0.23,1116,2019-04-03 15:48:55:404
0.62,1.09,9.7,0.11,-0.15,-0.15,0.03,0.0,0.26,1121,2019-04-03 15:48:55:409
0.62,1.09,9.7,0.11,-0.15,-0.15,0.03,0.0,0.26,1126,2019-04-03 15:48:55:414
0.62,1.09,9.7,0.11,-0.15,-0.15,0.03,0.0,0.26,1131,2019-04-03 15:48:55:419
0.62,1.09,9.7,0.11,-0.15,-0.15,0.03,0.0,0.26,1136,2019-04-03 15:48:55:424
0.65,0.9,9.93,0.14,-0.27,0.0,0.02,0.0,0.28,1141,2019-04-03 15:48:55:429
0.65,0.9,9.93,0.14,-0.27,0.0,0.02,0.0,0.28,1146,2019-04-03 15:48:55:434
0.65,0.9,9.93,0.14,-0.27,0.0,0.02,0.0,0.28,1151,2019-04-03 15:48:55:439
0.65,0.9,9.93,0.14,-0.27,0.0,0.02,0.0,0.28,1156,2019-04-03 15:48:55:444
0.87,0.87,9.96,0.26,-0.24,0.11,0.03,0.0,0.28,1160,2019-04-03 15:48:55:448
0.87,0.87,9.96,0.26,-0.24,0.11,0.03,0.0,0.28,1166,2019-04-03 15:48:55:454
0.87,0.87,9.96,0.26,-0.24,0.11,0.03,0.0,0.28,1171,2019-04-03 15:48:55:459
0.87,0.87,9.96,0.26,-0.24,0.11,0.03,0.0,0.28,1176,2019-04-03 15:48:55:464
0.59,0.86,9.95,-0.04,-0.24,0.11,0.02,0.01,0.29,1182,2019-04-03 15:48:55:470
0.59,0.86,9.95,-0.04,-0.24,0.11,0.02,0.01,0.29,1187,2019-04-03 15:48:55:475
0.59,0.86,9.95,-0.04,-0.24,0.11,0.02,0.01,0.29,1190,2019-04-03 15:48:55:478
0.59,0.86,9.95,-0.04,-0.24,0.11,0.02,0.01,0.29,1197,2019-04-03 15:48:55:485
0.59,0.86,9.95,-0.04,-0.24,0.11,0.02,0.01,0.29,1201,2019-04-03 15:48:55:489
0.4,0.66,9.8,-0.22,-0.43,-0.03,0.01,0.0,0.28,1207,2019-04-03 15:48:55:495
0.4,0.66,9.8,-0.22,-0.43,-0.03,0.01,0.0,0.28,1211,2019-04-03 15:48:55:499
0.4,0.66,9.8,-0.22,-0.43,-0.03,0.01,0.0,0.28,1216,2019-04-03 15:48:55:504
0.28,0.7,10.0,-0.24,-0.19,0.07,0.01,0.0,0.26,1220,2019-04-03 15:48:55:508
0.28,0.7,10.0,-0.24,-0.19,0.07,0.01,0.0,0.26,1226,2019-04-03 15:48:55:514
0.28,0.7,10.0,-0.24,-0.19,0.07,0.01,0.0,0.26,1231,2019-04-03 15:48:55:519
0.28,0.7,10.0,-0.24,-0.19,0.07,0.01,0.0,0.26,1236,2019-04-03 15:48:55:524
0.28,0.7,10.0,-0.24,-0.19,0.07,0.01,0.0,0.26,1242,2019-04-03 15:48:55:530
