ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.82,0.67,9.9,0.01,0.01,0.0,0.0,0.0,0.0,158,2019-03-25 16:54:47:184
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,163,2019-03-25 16:54:47:189
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,167,2019-03-25 16:54:47:193
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,172,2019-03-25 16:54:47:198
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,177,2019-03-25 16:54:47:203
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,182,2019-03-25 16:54:47:208
0.82,0.77,9.86,0.01,0.08,-0.05,0.0,0.0,0.0,188,2019-03-25 16:54:47:214
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,192,2019-03-25 16:54:47:218
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,197,2019-03-25 16:54:47:223
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,202,2019-03-25 16:54:47:228
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,207,2019-03-25 16:54:47:233
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,212,2019-03-25 16:54:47:238
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,217,2019-03-25 16:54:47:243
0.8,0.69,9.92,-0.01,-0.01,0.0,0.0,0.0,0.0,221,2019-03-25 16:54:47:247
0.83,0.65,9.9,0.0,-0.06,0.0,0.0,0.0,0.0,227,2019-03-25 16:54:47:253
0.83,0.65,9.9,0.0,-0.06,0.0,0.0,0.0,0.0,232,2019-03-25 16:54:47:258
0.83,0.65,9.9,0.0,-0.06,0.0,0.0,0.0,0.0,237,2019-03-25 16:54:47:263
0.83,0.65,9.9,0.0,-0.06,0.0,0.0,0.0,0.0,242,2019-03-25 16:54:47:268
0.83,0.65,9.9,0.0,-0.06,0.0,0.0,0.0,0.0,247,2019-03-25 16:54:47:273
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,252,2019-03-25 16:54:47:278
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,257,2019-03-25 16:54:47:283
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,262,2019-03-25 16:54:47:288
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,267,2019-03-25 16:54:47:293
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,272,2019-03-25 16:54:47:298
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,278,2019-03-25 16:54:47:304
0.49,0.39,9.98,-0.3,-0.28,0.06,0.0,0.0,0.0,282,2019-03-25 16:54:47:308
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,287,2019-03-25 16:54:47:313
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,292,2019-03-25 16:54:47:318
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,297,2019-03-25 16:54:47:323
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,302,2019-03-25 16:54:47:328
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,307,2019-03-25 16:54:47:333
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,312,2019-03-25 16:54:47:338
0.45,0.19,9.92,-0.29,-0.41,0.01,0.0,0.0,0.0,317,2019-03-25 16:54:47:343
0.71,0.16,10.08,0.0,-0.34,0.15,0.0,0.0,0.02,322,2019-03-25 16:54:47:348
0.71,0.16,10.08,0.0,-0.34,0.15,0.0,0.0,0.02,327,2019-03-25 16:54:47:353
0.71,0.16,10.08,0.0,-0.34,0.15,0.0,0.0,0.02,332,2019-03-25 16:54:47:358
0.71,0.16,10.08,0.0,-0.34,0.15,0.0,0.0,0.02,337,2019-03-25 16:54:47:363
0.71,0.16,10.08,0.0,-0.34,0.15,0.0,0.0,0.02,342,2019-03-25 16:54:47:368
0.78,0.25,10.03,0.07,-0.19,0.1,0.0,0.0,0.02,347,2019-03-25 16:54:47:373
0.78,0.25,10.03,0.07,-0.19,0.1,0.0,0.0,0.02,352,2019-03-25 16:54:47:378
0.78,0.25,10.03,0.07,-0.19,0.1,0.0,0.0,0.02,357,2019-03-25 16:54:47:383
0.78,0.25,10.03,0.07,-0.19,0.1,0.0,0.0,0.02,362,2019-03-25 16:54:47:388
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,367,2019-03-25 16:54:47:393
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,372,2019-03-25 16:54:47:398
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,378,2019-03-25 16:54:47:404
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,382,2019-03-25 16:54:47:408
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,387,2019-03-25 16:54:47:413
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,393,2019-03-25 16:54:47:419
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,397,2019-03-25 16:54:47:423
0.72,0.32,9.88,0.02,-0.07,-0.05,0.0,0.0,0.03,402,2019-03-25 16:54:47:428
0.86,0.74,9.9,0.15,0.36,-0.03,0.0,0.0,0.04,407,2019-03-25 16:54:47:433
0.86,0.74,9.9,0.15,0.36,-0.03,0.0,0.0,0.04,412,2019-03-25 16:54:47:438
0.86,0.74,9.9,0.15,0.36,-0.03,0.0,0.0,0.04,417,2019-03-25 16:54:47:443
0.91,0.91,9.86,0.15,0.36,-0.03,0.0,0.0,0.04,422,2019-03-25 16:54:47:448
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,427,2019-03-25 16:54:47:453
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,432,2019-03-25 16:54:47:458
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,437,2019-03-25 16:54:47:463
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,442,2019-03-25 16:54:47:468
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,447,2019-03-25 16:54:47:473
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,452,2019-03-25 16:54:47:478
0.91,0.91,9.86,0.19,0.51,-0.06,0.0,0.0,0.04,457,2019-03-25 16:54:47:483
0.86,1.01,9.74,0.1,0.51,-0.17,0.0,0.0,0.04,462,2019-03-25 16:54:47:488
0.86,1.01,9.74,0.1,0.51,-0.17,0.0,0.0,0.04,467,2019-03-25 16:54:47:493
0.8,0.92,9.93,0.0,0.3,0.03,0.0,0.0,0.02,472,2019-03-25 16:54:47:498
0.8,0.92,9.93,0.0,0.3,0.03,0.0,0.0,0.02,477,2019-03-25 16:54:47:503
0.8,0.92,9.93,0.0,0.3,0.03,0.0,0.0,0.02,482,2019-03-25 16:54:47:508
0.8,0.92,9.93,0.0,0.3,0.03,0.0,0.0,0.02,487,2019-03-25 16:54:47:513
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,492,2019-03-25 16:54:47:518
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,497,2019-03-25 16:54:47:523
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,502,2019-03-25 16:54:47:528
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,509,2019-03-25 16:54:47:535
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,512,2019-03-25 16:54:47:538
0.78,0.77,9.9,-0.03,0.11,0.0,0.0,0.0,0.0,517,2019-03-25 16:54:47:543
0.82,0.6,9.95,0.0,-0.09,0.05,0.0,0.0,0.0,522,2019-03-25 16:54:47:548
0.82,0.6,9.95,0.0,-0.09,0.05,0.0,0.0,0.0,529,2019-03-25 16:54:47:555
0.82,0.6,9.95,0.0,-0.09,0.05,0.0,0.0,0.0,532,2019-03-25 16:54:47:558
0.82,0.6,9.95,0.0,-0.09,0.05,0.0,0.0,0.0,537,2019-03-25 16:54:47:563
0.87,0.41,9.9,0.03,-0.31,0.01,0.0,0.0,0.0,543,2019-03-25 16:54:47:569
0.87,0.41,9.9,0.03,-0.31,0.01,0.0,0.0,0.0,547,2019-03-25 16:54:47:573
0.87,0.41,9.9,0.03,-0.31,0.01,0.0,0.0,0.0,552,2019-03-25 16:54:47:578
0.87,0.41,9.9,0.03,-0.31,0.01,0.0,0.0,0.0,557,2019-03-25 16:54:47:583
0.78,0.32,9.74,-0.05,-0.4,-0.14,0.0,0.0,0.0,562,2019-03-25 16:54:47:588
0.78,0.32,9.74,-0.05,-0.4,-0.14,0.0,0.0,0.0,567,2019-03-25 16:54:47:593
0.78,0.32,9.74,-0.16,-0.23,0.04,0.0,0.0,0.0,572,2019-03-25 16:54:47:598
0.78,0.32,9.74,-0.16,-0.23,0.04,0.0,0.0,0.0,577,2019-03-25 16:54:47:603
0.78,0.32,9.74,-0.16,-0.23,0.04,0.0,0.0,0.0,583,2019-03-25 16:54:47:609
0.78,0.32,9.74,-0.16,-0.23,0.04,0.0,0.0,0.0,587,2019-03-25 16:54:47:613
0.58,0.42,10.32,-0.21,-0.27,0.4,0.0,0.0,0.01,592,2019-03-25 16:54:47:618
0.58,0.42,10.32,-0.21,-0.27,0.4,0.0,0.0,0.01,597,2019-03-25 16:54:47:623
0.58,0.42,10.32,-0.21,-0.27,0.4,0.0,0.0,0.01,602,2019-03-25 16:54:47:628
0.58,0.42,10.32,-0.21,-0.27,0.4,0.0,0.0,0.01,607,2019-03-25 16:54:47:633
0.67,0.52,9.81,-0.09,-0.13,-0.11,0.0,0.0,0.01,611,2019-03-25 16:54:47:637
0.67,0.52,9.81,-0.09,-0.13,-0.11,0.0,0.0,0.01,617,2019-03-25 16:54:47:643
0.67,0.52,9.81,-0.09,-0.13,-0.11,0.0,0.0,0.01,622,2019-03-25 16:54:47:648
0.67,0.52,9.81,-0.09,-0.13,-0.11,0.0,0.0,0.01,628,2019-03-25 16:54:47:654
0.69,0.61,10.11,-0.06,0.0,0.18,0.0,0.0,0.0,632,2019-03-25 16:54:47:658
0.69,0.61,10.11,-0.06,0.0,0.18,0.0,0.0,0.0,637,2019-03-25 16:54:47:663
0.69,0.61,10.11,-0.06,0.0,0.18,0.0,0.0,0.0,642,2019-03-25 16:54:47:668
0.69,0.61,10.11,-0.06,0.0,0.18,0.0,0.0,0.0,647,2019-03-25 16:54:47:673
1.23,0.51,10.15,0.45,-0.05,0.2,0.0,0.0,0.0,652,2019-03-25 16:54:47:678
1.23,0.51,10.15,0.45,-0.05,0.2,0.0,0.0,0.0,657,2019-03-25 16:54:47:683
1.23,0.51,10.15,0.45,-0.05,0.2,0.0,0.0,0.0,662,2019-03-25 16:54:47:688
1.23,0.51,10.15,0.45,-0.05,0.2,0.0,0.0,0.0,667,2019-03-25 16:54:47:693
0.84,0.65,9.99,0.06,0.1,0.05,0.0,0.0,0.0,672,2019-03-25 16:54:47:698
0.84,0.65,9.99,0.06,0.1,0.05,0.0,0.0,0.0,676,2019-03-25 16:54:47:702
0.84,0.65,9.99,0.06,0.1,0.05,0.0,0.0,0.0,682,2019-03-25 16:54:47:708
0.84,0.65,9.99,0.06,0.1,0.05,0.0,0.0,0.0,687,2019-03-25 16:54:47:713
0.59,0.74,10.08,-0.17,0.22,0.13,0.0,0.0,0.0,691,2019-03-25 16:54:47:717
0.59,0.74,10.08,-0.17,0.22,0.13,0.0,0.0,0.0,696,2019-03-25 16:54:47:722
0.59,0.74,10.08,-0.17,0.22,0.13,0.0,0.0,0.0,703,2019-03-25 16:54:47:729
0.59,0.74,10.08,-0.17,0.22,0.13,0.0,0.0,0.0,708,2019-03-25 16:54:47:734
0.77,0.71,9.86,0.0,0.18,-0.07,0.0,0.0,0.0,712,2019-03-25 16:54:47:738
0.77,0.71,9.86,0.0,0.18,-0.07,0.0,0.0,0.0,717,2019-03-25 16:54:47:743
0.77,0.71,9.86,0.0,0.18,-0.07,0.0,0.0,0.0,722,2019-03-25 16:54:47:748
0.77,0.71,9.86,0.0,0.18,-0.07,0.0,0.0,0.0,727,2019-03-25 16:54:47:753
0.85,0.68,9.76,0.08,0.13,-0.18,0.0,0.0,0.0,732,2019-03-25 16:54:47:758
0.85,0.68,9.76,0.08,0.13,-0.18,0.0,0.0,0.0,737,2019-03-25 16:54:47:763
0.85,0.68,9.76,0.08,0.13,-0.18,0.0,0.0,0.0,742,2019-03-25 16:54:47:768
0.85,0.68,9.76,0.08,0.13,-0.18,0.0,0.0,0.0,748,2019-03-25 16:54:47:774
0.85,0.68,9.76,0.08,0.13,-0.18,0.0,0.0,0.0,752,2019-03-25 16:54:47:778
0.96,0.74,9.83,0.17,0.14,-0.1,0.0,-0.01,0.0,757,2019-03-25 16:54:47:783
0.96,0.74,9.83,0.17,0.14,-0.1,0.0,-0.01,0.0,763,2019-03-25 16:54:47:789
0.96,0.74,9.83,0.17,0.14,-0.1,0.0,-0.01,0.0,767,2019-03-25 16:54:47:793
0.96,0.74,9.83,0.17,0.14,-0.1,0.0,-0.01,0.0,773,2019-03-25 16:54:47:799
0.73,0.89,9.85,-0.07,0.24,-0.07,0.0,0.0,0.0,777,2019-03-25 16:54:47:803
0.73,0.89,9.85,-0.07,0.24,-0.07,0.0,0.0,0.0,782,2019-03-25 16:54:47:808
0.73,0.89,9.85,-0.07,0.24,-0.07,0.0,0.0,0.0,787,2019-03-25 16:54:47:813
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,792,2019-03-25 16:54:47:818
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,797,2019-03-25 16:54:47:823
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,802,2019-03-25 16:54:47:828
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,807,2019-03-25 16:54:47:833
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,812,2019-03-25 16:54:47:838
0.97,0.84,9.85,0.14,0.15,-0.04,0.0,0.0,-0.02,817,2019-03-25 16:54:47:843
0.96,0.71,9.91,0.1,0.0,0.01,0.0,0.0,-0.03,822,2019-03-25 16:54:47:848
0.96,0.71,9.91,0.1,0.0,0.01,0.0,0.0,-0.03,828,2019-03-25 16:54:47:854
0.85,0.64,9.97,-0.09,-0.19,0.02,0.0,0.0,-0.03,832,2019-03-25 16:54:47:858
0.85,0.64,9.97,-0.09,-0.19,0.02,0.0,0.0,-0.03,837,2019-03-25 16:54:47:863
0.85,0.64,9.97,-0.09,-0.19,0.02,0.0,0.0,-0.03,845,2019-03-25 16:54:47:871
0.85,0.64,9.97,-0.09,-0.19,0.02,0.0,0.0,-0.03,848,2019-03-25 16:54:47:874
0.85,0.64,9.97,-0.09,-0.19,0.02,0.0,0.0,-0.03,852,2019-03-25 16:54:47:878
0.7,0.62,9.91,-0.14,-0.1,0.03,0.0,0.0,-0.01,857,2019-03-25 16:54:47:883
0.7,0.62,9.91,-0.14,-0.1,0.03,0.0,0.0,-0.01,862,2019-03-25 16:54:47:888
0.7,0.62,9.91,-0.14,-0.1,0.03,0.0,0.0,-0.01,872,2019-03-25 16:54:47:898
0.7,0.62,9.94,-0.15,-0.2,0.05,0.0,0.0,0.0,873,2019-03-25 16:54:47:899
0.66,0.5,9.94,-0.15,-0.2,0.05,0.0,0.0,0.0,877,2019-03-25 16:54:47:903
0.66,0.5,9.94,-0.15,-0.2,0.05,0.0,0.0,0.0,883,2019-03-25 16:54:47:909
0.66,0.5,9.94,-0.15,-0.2,0.05,0.0,0.0,0.0,887,2019-03-25 16:54:47:913
0.66,0.5,9.94,-0.15,-0.2,0.05,0.0,0.0,0.0,892,2019-03-25 16:54:47:918
0.82,0.6,9.93,0.0,-0.1,0.03,0.0,0.0,0.01,897,2019-03-25 16:54:47:923
0.82,0.6,9.93,0.0,-0.1,0.03,0.0,0.0,0.01,902,2019-03-25 16:54:47:928
0.82,0.6,9.93,0.0,-0.1,0.03,0.0,0.0,0.01,910,2019-03-25 16:54:47:936
0.82,0.6,9.93,0.0,-0.1,0.03,0.0,0.0,0.01,912,2019-03-25 16:54:47:938
0.92,0.46,9.89,0.1,-0.23,0.0,0.0,0.0,0.0,917,2019-03-25 16:54:47:943
0.92,0.46,9.89,0.1,-0.23,0.0,0.0,0.0,0.0,922,2019-03-25 16:54:47:948
0.92,0.46,9.89,0.1,-0.23,0.0,0.0,0.0,0.0,927,2019-03-25 16:54:47:953
0.92,0.46,9.89,0.1,-0.23,0.0,0.0,0.0,0.0,933,2019-03-25 16:54:47:959
0.79,0.44,9.98,-0.04,-0.21,0.07,0.0,0.0,0.0,937,2019-03-25 16:54:47:963
0.79,0.44,9.98,-0.04,-0.21,0.07,0.0,0.0,0.0,942,2019-03-25 16:54:47:968
0.79,0.44,9.98,-0.04,-0.21,0.07,0.0,0.0,0.0,947,2019-03-25 16:54:47:973
0.79,0.44,9.98,-0.04,-0.21,0.07,0.0,0.0,0.0,951,2019-03-25 16:54:47:977
0.85,0.37,9.89,0.02,-0.24,-0.01,0.0,0.0,0.0,957,2019-03-25 16:54:47:983
0.85,0.37,9.89,0.02,-0.24,-0.01,0.0,0.0,0.0,962,2019-03-25 16:54:47:988
0.85,0.37,9.89,0.02,-0.24,-0.01,0.0,0.0,0.0,967,2019-03-25 16:54:47:993
0.85,0.37,9.89,0.02,-0.24,-0.01,0.0,0.0,0.0,973,2019-03-25 16:54:47:999
0.88,0.57,9.94,0.04,0.0,0.03,0.0,0.0,0.0,977,2019-03-25 16:54:48:003
0.88,0.57,9.94,0.04,0.0,0.03,0.0,0.0,0.0,982,2019-03-25 16:54:48:008
0.88,0.57,9.94,0.04,0.0,0.03,0.0,0.0,0.0,987,2019-03-25 16:54:48:013
0.88,0.57,9.94,0.04,0.0,0.03,0.0,0.0,0.0,992,2019-03-25 16:54:48:018
0.86,0.73,9.93,0.02,0.16,0.0,0.0,0.0,0.0,997,2019-03-25 16:54:48:023
0.86,0.73,9.93,0.02,0.16,0.0,0.0,0.0,0.0,1002,2019-03-25 16:54:48:028
0.86,0.73,9.93,0.02,0.16,0.0,0.0,0.0,0.0,1007,2019-03-25 16:54:48:033
0.86,0.73,9.93,0.02,0.16,0.0,0.0,0.0,0.0,1012,2019-03-25 16:54:48:038
0.63,0.63,9.88,-0.17,0.07,-0.04,0.0,0.0,-0.01,1017,2019-03-25 16:54:48:043
0.63,0.63,9.88,-0.17,0.07,-0.04,0.0,0.0,-0.01,1022,2019-03-25 16:54:48:048
0.63,0.63,9.88,-0.17,0.07,-0.04,0.0,0.0,-0.01,1027,2019-03-25 16:54:48:053
0.63,0.63,9.88,-0.17,0.07,-0.04,0.0,0.0,-0.01,1031,2019-03-25 16:54:48:057
0.75,0.42,9.94,-0.03,-0.11,0.02,0.0,0.0,-0.01,1037,2019-03-25 16:54:48:063
0.75,0.42,9.94,-0.03,-0.11,0.02,0.0,0.0,-0.01,1042,2019-03-25 16:54:48:068
0.75,0.42,9.94,-0.03,-0.11,0.02,0.0,0.0,-0.01,1047,2019-03-25 16:54:48:073
0.75,0.42,9.94,-0.03,-0.11,0.02,0.0,0.0,-0.01,1052,2019-03-25 16:54:48:078
0.9,0.42,9.94,0.09,-0.09,0.02,0.0,0.0,-0.02,1057,2019-03-25 16:54:48:083
0.9,0.42,9.94,0.09,-0.09,0.02,0.0,0.0,-0.02,1062,2019-03-25 16:54:48:088
0.9,0.42,9.94,0.09,-0.09,0.02,0.0,0.0,-0.02,1067,2019-03-25 16:54:48:093
0.65,0.5,9.99,0.09,-0.09,0.02,0.0,0.0,-0.01,1072,2019-03-25 16:54:48:098
0.65,0.5,9.99,-0.16,0.0,0.07,0.0,0.0,-0.01,1077,2019-03-25 16:54:48:103
0.65,0.5,9.99,-0.16,0.0,0.07,0.0,0.0,-0.01,1082,2019-03-25 16:54:48:108
0.65,0.5,9.99,-0.16,0.0,0.07,0.0,0.0,-0.01,1087,2019-03-25 16:54:48:113
0.65,0.5,9.99,-0.16,0.0,0.07,0.0,0.0,-0.01,1092,2019-03-25 16:54:48:118
0.41,0.72,9.93,-0.36,0.2,0.0,0.0,0.0,0.0,1097,2019-03-25 16:54:48:123
0.41,0.72,9.93,-0.36,0.2,0.0,0.0,0.0,0.0,1102,2019-03-25 16:54:48:128
0.41,0.72,9.93,-0.36,0.2,0.0,0.0,0.0,0.0,1107,2019-03-25 16:54:48:133
0.55,0.81,9.9,-0.36,0.2,0.0,0.0,0.0,0.0,1112,2019-03-25 16:54:48:138
0.55,0.81,9.9,-0.19,0.26,-0.03,0.0,0.0,0.05,1117,2019-03-25 16:54:48:143
0.55,0.81,9.9,-0.19,0.26,-0.03,0.0,0.0,0.05,1122,2019-03-25 16:54:48:148
0.55,0.81,9.9,-0.19,0.26,-0.03,0.0,0.0,0.05,1127,2019-03-25 16:54:48:153
0.55,0.81,9.9,-0.19,0.26,-0.03,0.0,0.0,0.05,1132,2019-03-25 16:54:48:158
0.55,0.81,9.9,-0.19,0.26,-0.03,0.0,0.0,0.05,1137,2019-03-25 16:54:48:163
0.63,1.39,9.76,-0.08,0.77,-0.16,0.01,0.0,0.09,1142,2019-03-25 16:54:48:168
0.63,1.39,9.76,-0.08,0.77,-0.16,0.01,0.0,0.09,1147,2019-03-25 16:54:48:173
0.63,1.39,9.76,-0.08,0.77,-0.16,0.01,0.0,0.09,1153,2019-03-25 16:54:48:179
0.63,1.39,9.76,-0.08,0.77,-0.16,0.01,0.0,0.09,1157,2019-03-25 16:54:48:183
0.75,2.08,9.8,0.04,1.29,-0.11,0.01,0.0,0.1,1162,2019-03-25 16:54:48:188
0.75,2.08,9.8,0.04,1.29,-0.11,0.01,0.0,0.1,1167,2019-03-25 16:54:48:193
0.75,2.08,9.8,0.04,1.29,-0.11,0.01,0.0,0.1,1172,2019-03-25 16:54:48:198
0.75,2.08,9.8,0.04,1.29,-0.11,0.01,0.0,0.1,1177,2019-03-25 16:54:48:203
1.34,2.52,9.74,0.6,1.53,-0.15,0.01,0.0,0.06,1182,2019-03-25 16:54:48:208
1.34,2.52,9.74,0.6,1.53,-0.15,0.01,0.0,0.06,1187,2019-03-25 16:54:48:213
1.34,2.52,9.74,0.6,1.53,-0.15,0.01,0.0,0.06,1193,2019-03-25 16:54:48:219
1.34,2.52,9.74,0.6,1.53,-0.15,0.01,0.0,0.06,1197,2019-03-25 16:54:48:223
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,0.0,1202,2019-03-25 16:54:48:228
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,-0.03,1206,2019-03-25 16:54:48:232
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,-0.03,1211,2019-03-25 16:54:48:237
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,-0.03,1216,2019-03-25 16:54:48:242
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,-0.03,1222,2019-03-25 16:54:48:248
1.2,1.99,9.88,0.43,0.85,0.0,0.0,0.0,-0.03,1227,2019-03-25 16:54:48:253
0.63,0.69,10.08,-0.2,-0.52,0.19,0.0,0.0,-0.02,1232,2019-03-25 16:54:48:258
0.63,0.69,10.08,-0.2,-0.52,0.19,0.0,0.0,-0.02,1237,2019-03-25 16:54:48:263
0.63,0.69,10.08,-0.2,-0.52,0.19,0.0,0.0,-0.02,1242,2019-03-25 16:54:48:268
0.63,0.69,10.08,-0.2,-0.52,0.19,0.0,0.0,-0.02,1247,2019-03-25 16:54:48:273
