ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.38,0.96,9.78,-0.18,-0.11,-0.09,0.01,0.0,0.12,900,2019-04-03 15:52:46:957
0.38,0.96,9.78,-0.18,-0.11,-0.09,0.01,0.0,0.12,905,2019-04-03 15:52:46:962
0.38,0.96,9.78,-0.18,-0.11,-0.09,0.01,0.0,0.12,910,2019-04-03 15:52:46:967
0.38,0.96,9.78,-0.18,-0.11,-0.09,0.01,0.0,0.12,915,2019-04-03 15:52:46:972
0.56,0.75,9.89,0.0,-0.29,0.03,0.0,0.0,0.12,920,2019-04-03 15:52:46:977
0.56,0.75,9.89,0.0,-0.29,0.03,0.0,0.0,0.12,925,2019-04-03 15:52:46:982
0.56,0.75,9.89,0.0,-0.29,0.03,0.0,0.0,0.12,930,2019-04-03 15:52:46:987
0.56,0.75,9.89,0.0,-0.29,0.03,0.0,0.0,0.12,935,2019-04-03 15:52:46:992
0.71,0.42,10.11,0.18,-0.55,0.23,-0.02,-0.01,0.12,940,2019-04-03 15:52:46:997
0.71,0.42,10.11,0.18,-0.55,0.23,-0.02,-0.01,0.12,946,2019-04-03 15:52:47:003
0.71,0.42,10.11,0.18,-0.55,0.23,-0.02,-0.01,0.12,949,2019-04-03 15:52:47:006
0.71,0.42,10.11,0.18,-0.55,0.23,-0.02,-0.01,0.12,955,2019-04-03 15:52:47:012
0.45,0.78,9.8,0.18,-0.55,0.23,-0.02,-0.01,0.12,960,2019-04-03 15:52:47:017
0.45,0.78,9.8,-0.09,-0.18,-0.06,0.01,0.01,0.12,965,2019-04-03 15:52:47:022
0.45,0.78,9.8,-0.09,-0.18,-0.06,0.01,0.01,0.12,970,2019-04-03 15:52:47:027
0.45,0.78,9.8,-0.09,-0.18,-0.06,0.01,0.01,0.12,975,2019-04-03 15:52:47:032
0.45,0.78,9.8,0.01,-0.23,0.04,-0.01,0.0,0.13,980,2019-04-03 15:52:47:037
0.54,0.67,9.91,0.01,-0.23,0.04,-0.01,0.0,0.13,985,2019-04-03 15:52:47:042
0.54,0.67,9.91,0.01,-0.23,0.04,-0.01,0.0,0.13,990,2019-04-03 15:52:47:047
0.54,0.67,9.91,0.01,-0.23,0.04,-0.01,0.0,0.13,995,2019-04-03 15:52:47:052
0.44,0.28,10.21,0.01,-0.23,0.04,-0.02,0.0,0.13,1000,2019-04-03 15:52:47:057
0.44,0.28,10.21,-0.1,-0.55,0.32,-0.02,0.0,0.13,1004,2019-04-03 15:52:47:061
0.44,0.28,10.21,-0.1,-0.55,0.32,-0.02,0.0,0.13,1011,2019-04-03 15:52:47:068
0.44,0.28,10.21,-0.1,-0.55,0.32,-0.02,0.0,0.13,1015,2019-04-03 15:52:47:072
0.35,1.31,10.14,-0.15,0.45,0.23,0.0,0.0,0.12,1020,2019-04-03 15:52:47:077
0.35,1.31,10.14,-0.15,0.45,0.23,0.0,0.0,0.12,1025,2019-04-03 15:52:47:082
0.35,1.31,10.14,-0.15,0.45,0.23,0.0,0.0,0.12,1030,2019-04-03 15:52:47:087
0.35,1.31,10.14,-0.15,0.45,0.23,0.0,0.0,0.12,1035,2019-04-03 15:52:47:092
0.8,0.72,9.9,0.31,-0.06,0.0,-0.03,0.0,0.12,1040,2019-04-03 15:52:47:097
0.8,0.72,9.9,0.31,-0.06,0.0,-0.03,0.0,0.12,1045,2019-04-03 15:52:47:102
0.8,0.72,9.9,0.31,-0.06,0.0,-0.03,0.0,0.12,1050,2019-04-03 15:52:47:107
0.8,0.72,9.9,0.31,-0.06,0.0,-0.03,0.0,0.12,1055,2019-04-03 15:52:47:112
0.9,0.53,9.84,0.31,-0.06,0.0,-0.03,0.0,0.12,1060,2019-04-03 15:52:47:117
0.9,0.53,9.84,0.38,-0.2,-0.06,-0.02,0.0,0.12,1065,2019-04-03 15:52:47:122
0.9,0.53,9.84,0.38,-0.2,-0.06,-0.02,0.0,0.12,1070,2019-04-03 15:52:47:127
0.9,0.53,9.84,0.38,-0.2,-0.06,-0.02,0.0,0.12,1075,2019-04-03 15:52:47:132
0.48,1.02,9.59,-0.02,0.3,-0.28,0.0,0.0,0.12,1079,2019-04-03 15:52:47:136
0.48,1.02,9.59,-0.02,0.3,-0.28,0.0,0.0,0.12,1085,2019-04-03 15:52:47:142
0.48,1.02,9.59,-0.02,0.3,-0.28,0.0,0.0,0.12,1089,2019-04-03 15:52:47:146
0.48,1.02,9.59,-0.02,0.3,-0.28,0.0,0.0,0.12,1095,2019-04-03 15:52:47:152
0.07,0.51,9.91,-0.4,-0.16,0.01,-0.04,0.01,0.11,1100,2019-04-03 15:52:47:157
0.07,0.51,9.91,-0.4,-0.16,0.01,-0.04,0.01,0.11,1106,2019-04-03 15:52:47:163
0.07,0.51,9.91,-0.4,-0.16,0.01,-0.04,0.01,0.11,1110,2019-04-03 15:52:47:167
0.07,0.51,9.91,-0.4,-0.16,0.01,-0.04,0.01,0.11,1114,2019-04-03 15:52:47:171
0.31,0.45,9.85,-0.4,-0.16,0.01,-0.03,0.0,0.08,1119,2019-04-03 15:52:47:176
0.31,0.45,9.85,-0.14,-0.21,-0.04,-0.03,0.0,0.08,1125,2019-04-03 15:52:47:182
0.31,0.45,9.85,-0.14,-0.21,-0.04,-0.03,0.0,0.08,1130,2019-04-03 15:52:47:187
0.31,0.45,9.85,-0.14,-0.21,-0.04,-0.03,0.0,0.08,1135,2019-04-03 15:52:47:192
0.73,0.35,9.87,0.25,-0.28,-0.01,-0.01,-0.01,0.05,1140,2019-04-03 15:52:47:197
0.73,0.35,9.87,0.25,-0.28,-0.01,-0.01,-0.01,0.05,1145,2019-04-03 15:52:47:202
0.73,0.35,9.87,0.25,-0.28,-0.01,-0.01,-0.01,0.05,1150,2019-04-03 15:52:47:207
0.73,0.35,9.87,0.25,-0.28,-0.01,-0.01,-0.01,0.05,1155,2019-04-03 15:52:47:212
0.51,0.53,10.11,0.25,-0.28,-0.01,-0.01,-0.01,0.05,1160,2019-04-03 15:52:47:217
0.51,0.53,10.11,0.04,-0.06,0.21,-0.02,0.0,0.03,1165,2019-04-03 15:52:47:222
0.51,0.53,10.11,0.04,-0.06,0.21,-0.02,0.0,0.03,1170,2019-04-03 15:52:47:227
0.51,0.53,10.11,0.04,-0.06,0.21,-0.02,0.0,0.03,1175,2019-04-03 15:52:47:232
0.51,0.53,10.11,0.04,-0.06,0.21,-0.02,0.0,0.03,1179,2019-04-03 15:52:47:236
0.06,0.42,9.96,-0.37,-0.19,0.07,0.0,0.01,0.01,1186,2019-04-03 15:52:47:243
0.06,0.42,9.96,-0.37,-0.19,0.07,0.0,0.01,0.01,1190,2019-04-03 15:52:47:247
0.06,0.42,9.96,-0.37,-0.19,0.07,0.0,0.01,0.01,1195,2019-04-03 15:52:47:252
0.03,0.41,9.31,-0.37,-0.19,0.07,0.0,0.01,0.01,1200,2019-04-03 15:52:47:257
0.03,0.41,9.31,-0.39,-0.17,-0.55,0.01,-0.01,-0.01,1205,2019-04-03 15:52:47:262
0.03,0.41,9.31,-0.39,-0.17,-0.55,0.01,-0.01,-0.01,1210,2019-04-03 15:52:47:267
0.03,0.41,9.31,-0.39,-0.17,-0.55,0.01,-0.01,-0.01,1215,2019-04-03 15:52:47:272
0.72,-0.27,10.62,0.26,-0.77,0.72,-0.02,-0.04,-0.04,1220,2019-04-03 15:52:47:277
0.72,-0.27,10.62,0.26,-0.77,0.72,-0.02,-0.04,-0.04,1225,2019-04-03 15:52:47:282
0.72,-0.27,10.62,0.26,-0.77,0.72,-0.02,-0.04,-0.04,1230,2019-04-03 15:52:47:287
0.72,-0.27,10.62,0.26,-0.77,0.72,-0.02,-0.04,-0.04,1235,2019-04-03 15:52:47:292
