ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.49,0.21,10.45,0.47,-0.16,0.72,0.0,-0.03,0.01,310,2019-04-03 15:51:31:013
0.49,0.21,10.45,0.47,-0.16,0.72,0.0,-0.03,0.01,315,2019-04-03 15:51:31:018
0.49,0.21,10.45,0.47,-0.16,0.72,0.0,-0.03,0.01,321,2019-04-03 15:51:31:024
0.49,0.21,10.45,0.47,-0.16,0.72,0.0,-0.03,0.01,325,2019-04-03 15:51:31:028
0.49,0.21,10.45,0.47,-0.16,0.72,0.0,-0.03,0.01,329,2019-04-03 15:51:31:032
0.02,0.24,10.33,0.0,-0.12,0.58,-0.01,0.01,0.01,334,2019-04-03 15:51:31:037
0.02,0.24,10.33,0.0,-0.12,0.58,-0.01,0.01,0.01,340,2019-04-03 15:51:31:043
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,345,2019-04-03 15:51:31:048
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,350,2019-04-03 15:51:31:053
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,355,2019-04-03 15:51:31:058
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,360,2019-04-03 15:51:31:063
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,365,2019-04-03 15:51:31:068
-0.14,0.21,9.7,-0.15,-0.14,-0.05,0.0,-0.02,0.0,370,2019-04-03 15:51:31:073
-0.23,0.28,10.05,-0.23,-0.07,0.26,0.0,-0.02,0.0,376,2019-04-03 15:51:31:079
-0.23,0.28,10.05,-0.23,-0.07,0.26,0.0,-0.02,0.0,380,2019-04-03 15:51:31:083
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,386,2019-04-03 15:51:31:089
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,390,2019-04-03 15:51:31:093
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,396,2019-04-03 15:51:31:099
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,400,2019-04-03 15:51:31:103
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,405,2019-04-03 15:51:31:108
-0.04,-0.08,9.84,-0.03,-0.37,0.04,-0.01,0.0,0.0,411,2019-04-03 15:51:31:114
0.2,0.1,9.73,0.21,-0.16,-0.05,0.0,0.02,0.0,416,2019-04-03 15:51:31:119
0.2,0.1,9.73,0.21,-0.16,-0.05,0.0,0.02,0.0,420,2019-04-03 15:51:31:123
0.2,0.1,9.73,0.21,-0.16,-0.05,0.0,0.02,0.0,425,2019-04-03 15:51:31:128
0.2,0.1,9.73,0.21,-0.16,-0.05,0.0,0.02,0.0,429,2019-04-03 15:51:31:132
0.72,0.32,10.13,0.64,0.05,0.34,0.01,-0.01,0.0,435,2019-04-03 15:51:31:138
0.72,0.32,10.13,0.64,0.05,0.34,0.01,-0.01,0.0,441,2019-04-03 15:51:31:144
0.72,0.32,10.13,0.64,0.05,0.34,0.0,0.01,0.02,444,2019-04-03 15:51:31:147
0.72,0.32,10.13,0.62,0.15,0.04,0.0,0.01,0.02,451,2019-04-03 15:51:31:154
0.72,0.32,10.13,0.62,0.15,0.04,0.0,0.01,0.02,455,2019-04-03 15:51:31:158
0.72,0.32,10.13,0.62,0.15,0.04,0.0,0.01,0.02,460,2019-04-03 15:51:31:163
0.72,0.32,10.13,0.62,0.15,0.04,0.0,0.01,0.02,465,2019-04-03 15:51:31:168
0.63,0.99,9.91,0.41,0.68,-0.03,0.0,-0.01,0.04,471,2019-04-03 15:51:31:174
0.63,0.99,9.91,0.41,0.68,-0.03,0.0,-0.01,0.04,475,2019-04-03 15:51:31:178
0.63,0.99,9.91,0.41,0.68,-0.03,0.0,-0.01,0.04,480,2019-04-03 15:51:31:183
0.63,0.99,9.91,0.41,0.68,-0.03,0.0,-0.01,0.04,485,2019-04-03 15:51:31:188
0.63,0.99,9.91,0.41,0.68,-0.03,0.0,-0.01,0.04,490,2019-04-03 15:51:31:193
0.51,0.87,9.53,0.41,0.68,-0.03,-0.01,-0.02,0.1,495,2019-04-03 15:51:31:198
0.51,0.87,9.53,0.13,0.46,-0.47,-0.01,-0.02,0.1,500,2019-04-03 15:51:31:203
0.51,0.87,9.53,0.13,0.46,-0.47,-0.01,-0.02,0.1,507,2019-04-03 15:51:31:210
0.51,0.87,9.53,0.13,0.46,-0.47,-0.01,-0.02,0.1,510,2019-04-03 15:51:31:213
0.51,0.87,9.53,0.13,0.46,-0.47,-0.01,-0.02,0.1,515,2019-04-03 15:51:31:218
-0.54,0.11,10.07,-0.87,-0.29,0.08,0.0,0.01,0.13,520,2019-04-03 15:51:31:223
-0.54,0.11,10.07,-0.87,-0.29,0.08,0.0,0.01,0.13,526,2019-04-03 15:51:31:229
-0.54,0.11,10.07,-0.87,-0.29,0.08,0.0,0.01,0.13,530,2019-04-03 15:51:31:233
0.07,0.12,10.09,-0.16,-0.28,0.14,0.0,-0.01,0.09,535,2019-04-03 15:51:31:238
0.07,0.12,10.09,-0.16,-0.28,0.14,0.0,-0.01,0.09,539,2019-04-03 15:51:31:242
0.07,0.12,10.09,-0.16,-0.28,0.14,0.0,-0.01,0.09,545,2019-04-03 15:51:31:248
0.07,0.12,10.09,-0.16,-0.28,0.14,0.0,-0.01,0.09,550,2019-04-03 15:51:31:253
-0.14,0.33,10.08,-0.32,-0.07,0.17,0.02,0.0,0.07,555,2019-04-03 15:51:31:258
-0.14,0.33,10.08,-0.32,-0.07,0.17,0.02,0.0,0.07,560,2019-04-03 15:51:31:263
-0.14,0.33,10.08,-0.32,-0.07,0.17,0.02,0.0,0.07,565,2019-04-03 15:51:31:268
-0.14,0.33,10.08,-0.32,-0.07,0.17,0.02,0.0,0.07,570,2019-04-03 15:51:31:273
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,575,2019-04-03 15:51:31:278
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,580,2019-04-03 15:51:31:283
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,585,2019-04-03 15:51:31:288
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,590,2019-04-03 15:51:31:293
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,595,2019-04-03 15:51:31:298
-1.64,0.87,11.71,-1.64,0.45,1.56,0.0,0.09,0.06,600,2019-04-03 15:51:31:303
-0.94,0.89,10.31,-0.86,0.38,0.05,0.0,0.05,0.03,605,2019-04-03 15:51:31:308
-0.94,0.89,10.31,-0.86,0.38,0.05,0.0,0.05,0.03,610,2019-04-03 15:51:31:313
-0.94,0.89,10.31,-0.86,0.38,0.05,0.03,-0.01,0.02,615,2019-04-03 15:51:31:318
-0.21,0.65,9.61,0.44,0.28,-0.07,0.03,-0.01,0.02,620,2019-04-03 15:51:31:323
-0.21,0.65,9.61,0.44,0.28,-0.07,0.03,-0.01,0.02,625,2019-04-03 15:51:31:328
-0.21,0.65,9.61,0.44,0.28,-0.07,0.03,-0.01,0.02,629,2019-04-03 15:51:31:332
-0.21,0.65,9.61,0.44,0.28,-0.07,0.03,-0.01,0.02,635,2019-04-03 15:51:31:338
-0.21,0.65,9.61,0.44,0.28,-0.07,0.03,-0.01,0.02,640,2019-04-03 15:51:31:343
0.3,0.64,9.89,0.48,0.06,-0.38,0.0,0.02,0.04,645,2019-04-03 15:51:31:348
0.3,0.64,9.89,0.48,0.06,-0.38,0.0,0.02,0.04,649,2019-04-03 15:51:31:352
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,655,2019-04-03 15:51:31:358
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,660,2019-04-03 15:51:31:363
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,665,2019-04-03 15:51:31:368
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,670,2019-04-03 15:51:31:373
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,676,2019-04-03 15:51:31:379
0.16,1.27,9.88,0.48,0.06,-0.38,0.0,0.03,0.07,680,2019-04-03 15:51:31:383
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,685,2019-04-03 15:51:31:388
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,690,2019-04-03 15:51:31:393
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,695,2019-04-03 15:51:31:398
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,700,2019-04-03 15:51:31:403
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,706,2019-04-03 15:51:31:409
-0.1,1.25,9.68,0.14,0.57,-0.53,0.02,0.02,0.11,709,2019-04-03 15:51:31:412
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,715,2019-04-03 15:51:31:418
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,720,2019-04-03 15:51:31:423
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,725,2019-04-03 15:51:31:428
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,729,2019-04-03 15:51:31:432
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,735,2019-04-03 15:51:31:438
0.81,1.53,9.57,1.06,0.65,-0.55,0.02,-0.02,0.16,740,2019-04-03 15:51:31:443
1.47,1.08,10.0,1.53,0.11,-0.12,0.01,0.0,0.23,745,2019-04-03 15:51:31:448
1.47,1.08,10.0,1.53,0.11,-0.12,0.01,0.0,0.23,751,2019-04-03 15:51:31:454
-0.35,0.68,10.77,-0.4,-0.33,0.58,0.02,0.03,0.29,756,2019-04-03 15:51:31:459
-0.35,0.68,10.77,-0.4,-0.33,0.58,0.02,0.03,0.29,760,2019-04-03 15:51:31:463
-0.35,0.68,10.77,-0.4,-0.33,0.58,0.02,0.03,0.29,765,2019-04-03 15:51:31:468
-0.35,0.68,10.77,-0.4,-0.33,0.58,0.02,0.03,0.29,770,2019-04-03 15:51:31:473
0.01,1.52,11.48,-0.15,0.32,1.31,0.03,0.02,0.33,776,2019-04-03 15:51:31:479
0.01,1.52,11.48,-0.15,0.32,1.31,0.03,0.02,0.33,780,2019-04-03 15:51:31:483
0.01,1.52,11.48,-0.15,0.32,1.31,0.03,0.02,0.33,785,2019-04-03 15:51:31:488
0.01,1.52,11.48,-0.15,0.32,1.31,0.03,0.02,0.33,791,2019-04-03 15:51:31:494
-0.47,2.38,9.03,-0.62,1.08,-0.99,0.09,0.08,0.38,794,2019-04-03 15:51:31:497
-0.47,2.38,9.03,-0.62,1.08,-0.99,0.09,0.08,0.38,800,2019-04-03 15:51:31:503
-0.47,2.38,9.03,-0.62,1.08,-0.99,0.09,0.08,0.38,805,2019-04-03 15:51:31:508
-0.47,2.38,9.03,-0.62,1.08,-0.99,0.09,0.08,0.38,810,2019-04-03 15:51:31:513
-0.47,2.38,9.03,-0.62,1.08,-0.99,0.09,0.08,0.38,815,2019-04-03 15:51:31:518
-1.2,1.27,9.46,-1.27,-0.06,-0.48,0.0,0.1,0.41,820,2019-04-03 15:51:31:523
-1.2,1.27,9.46,-1.27,-0.06,-0.48,0.0,0.1,0.41,825,2019-04-03 15:51:31:528
-1.2,1.27,9.46,-1.27,-0.06,-0.48,0.0,0.1,0.41,830,2019-04-03 15:51:31:533
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,836,2019-04-03 15:51:31:539
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,840,2019-04-03 15:51:31:543
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,845,2019-04-03 15:51:31:548
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,850,2019-04-03 15:51:31:553
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,855,2019-04-03 15:51:31:558
-0.21,2.74,11.0,-0.15,1.16,1.02,0.03,0.0,0.39,860,2019-04-03 15:51:31:563
-0.9,4.46,9.38,-0.15,1.16,1.02,0.13,0.05,0.43,865,2019-04-03 15:51:31:568
-0.9,4.46,9.38,-0.73,2.66,-0.6,0.13,0.05,0.43,871,2019-04-03 15:51:31:574
-0.88,1.64,9.1,-0.73,2.66,-0.6,0.01,-0.11,0.46,875,2019-04-03 15:51:31:578
-0.88,1.64,9.1,-0.73,2.66,-0.6,0.01,-0.11,0.46,880,2019-04-03 15:51:31:583
-0.88,1.64,9.1,-0.73,2.66,-0.6,0.01,-0.11,0.46,885,2019-04-03 15:51:31:588
-0.88,1.64,9.1,-0.73,2.66,-0.6,0.01,-0.11,0.46,891,2019-04-03 15:51:31:594
-0.75,1.14,10.81,-0.68,-0.61,0.82,0.09,-0.05,0.56,895,2019-04-03 15:51:31:598
-0.75,1.14,10.81,-0.68,-0.61,0.82,0.09,-0.05,0.56,900,2019-04-03 15:51:31:603
-0.75,1.14,10.81,-0.68,-0.61,0.82,0.09,-0.05,0.56,906,2019-04-03 15:51:31:609
-0.75,1.14,10.81,-0.68,-0.61,0.82,0.09,-0.05,0.56,910,2019-04-03 15:51:31:613
-1.57,3.56,7.64,-0.68,-0.61,0.82,0.19,0.03,0.65,915,2019-04-03 15:51:31:618
-1.57,3.56,7.64,-1.53,1.66,-2.33,0.19,0.03,0.65,920,2019-04-03 15:51:31:623
-1.57,3.56,7.64,-1.53,1.66,-2.33,0.19,0.03,0.65,926,2019-04-03 15:51:31:629
-1.57,3.56,7.64,-1.53,1.66,-2.33,0.19,0.03,0.65,930,2019-04-03 15:51:31:633
-1.57,3.56,7.64,-1.53,1.66,-2.33,0.19,0.03,0.65,935,2019-04-03 15:51:31:638
-0.01,-1.59,10.84,0.1,-3.3,0.84,-0.02,-0.14,0.67,940,2019-04-03 15:51:31:643
-0.01,-1.59,10.84,0.1,-3.3,0.84,-0.02,-0.14,0.67,945,2019-04-03 15:51:31:648
-0.01,-1.59,10.84,0.1,-3.3,0.84,-0.02,-0.14,0.67,950,2019-04-03 15:51:31:653
2.65,0.27,9.98,2.7,-1.43,0.17,0.06,-0.13,0.72,955,2019-04-03 15:51:31:658
2.65,0.27,9.98,2.7,-1.43,0.17,0.06,-0.13,0.72,960,2019-04-03 15:51:31:663
2.65,0.27,9.98,2.7,-1.43,0.17,0.06,-0.13,0.72,965,2019-04-03 15:51:31:668
2.65,0.27,9.98,2.7,-1.43,0.17,0.06,-0.13,0.72,970,2019-04-03 15:51:31:673
0.25,-0.06,10.36,0.25,-1.56,0.73,0.12,0.04,0.76,975,2019-04-03 15:51:31:678
0.25,-0.06,10.36,0.25,-1.56,0.73,0.12,0.04,0.76,980,2019-04-03 15:51:31:683
0.25,-0.06,10.36,0.25,-1.56,0.73,0.12,0.04,0.76,984,2019-04-03 15:51:31:687
0.25,-0.06,10.36,0.25,-1.56,0.73,0.12,0.04,0.76,990,2019-04-03 15:51:31:693
0.79,0.51,12.54,0.59,-0.79,2.68,0.0,0.05,0.66,995,2019-04-03 15:51:31:698
0.79,0.51,12.54,0.59,-0.79,2.68,0.0,0.05,0.66,1000,2019-04-03 15:51:31:703
0.79,0.51,12.54,0.59,-0.79,2.68,0.0,0.05,0.66,1006,2019-04-03 15:51:31:709
0.79,0.51,12.54,0.59,-0.79,2.68,0.0,0.05,0.66,1010,2019-04-03 15:51:31:713
0.79,0.51,12.54,0.59,-0.79,2.68,0.0,0.05,0.66,1015,2019-04-03 15:51:31:718
0.37,-2.37,8.94,0.19,-3.42,-0.93,-0.05,0.0,0.47,1020,2019-04-03 15:51:31:723
0.37,-2.37,8.94,0.19,-3.42,-0.93,-0.05,0.0,0.47,1025,2019-04-03 15:51:31:728
0.37,-2.37,8.94,0.19,-3.42,-0.93,-0.05,0.0,0.47,1030,2019-04-03 15:51:31:733
0.37,-2.37,8.94,0.19,-3.42,-0.93,-0.05,0.0,0.47,1035,2019-04-03 15:51:31:738
-2.61,-1.26,4.74,-2.78,-1.89,-4.84,0.05,0.16,0.34,1040,2019-04-03 15:51:31:743
-2.61,-1.26,4.74,-2.78,-1.89,-4.84,0.05,0.16,0.34,1045,2019-04-03 15:51:31:748
-2.61,-1.26,4.74,-2.78,-1.89,-4.84,0.05,0.16,0.34,1050,2019-04-03 15:51:31:753
-2.76,-2.08,10.04,-2.73,-2.07,0.35,-0.07,0.14,0.21,1055,2019-04-03 15:51:31:758
-2.76,-2.08,10.04,-2.73,-2.07,0.35,-0.07,0.14,0.21,1060,2019-04-03 15:51:31:763
-2.76,-2.08,10.04,-2.73,-2.07,0.35,-0.07,0.14,0.21,1065,2019-04-03 15:51:31:768
-2.76,-2.08,10.04,-2.73,-2.07,0.35,-0.07,0.14,0.21,1069,2019-04-03 15:51:31:772
-1.92,-0.82,11.35,-1.59,-0.71,1.52,-0.06,0.07,0.03,1075,2019-04-03 15:51:31:778
-1.92,-0.82,11.35,-1.59,-0.71,1.52,-0.06,0.07,0.03,1080,2019-04-03 15:51:31:783
-1.92,-0.82,11.35,-1.59,-0.71,1.52,-0.06,0.07,0.03,1086,2019-04-03 15:51:31:789
-1.92,-0.82,11.35,-1.59,-0.71,1.52,-0.06,0.07,0.03,1090,2019-04-03 15:51:31:793
-0.87,-1.49,9.4,-0.53,-1.0,-0.35,-0.01,-0.02,-0.19,1094,2019-04-03 15:51:31:797
-0.87,-1.49,9.4,-0.53,-1.0,-0.35,-0.01,-0.02,-0.19,1100,2019-04-03 15:51:31:803
-0.87,-1.49,9.4,-0.53,-1.0,-0.35,-0.01,-0.02,-0.19,1105,2019-04-03 15:51:31:808
-0.87,-1.49,9.4,-0.53,-1.0,-0.35,-0.01,-0.02,-0.19,1110,2019-04-03 15:51:31:813
2.23,-2.49,8.46,-0.53,-1.0,-0.35,-0.01,-0.02,-0.19,1115,2019-04-03 15:51:31:818
2.23,-2.49,8.46,2.57,-1.51,-1.26,-0.08,-0.01,-0.3,1120,2019-04-03 15:51:31:823
2.23,-2.49,8.46,2.57,-1.51,-1.26,-0.08,-0.01,-0.3,1126,2019-04-03 15:51:31:829
2.23,-2.49,8.46,2.57,-1.51,-1.26,-0.08,-0.01,-0.3,1130,2019-04-03 15:51:31:833
-0.16,1.19,9.03,0.33,2.08,-0.62,0.02,0.16,-0.35,1135,2019-04-03 15:51:31:838
-0.16,1.19,9.03,0.33,2.08,-0.62,0.02,0.16,-0.35,1140,2019-04-03 15:51:31:843
-0.16,1.19,9.03,0.33,2.08,-0.62,0.02,0.16,-0.35,1145,2019-04-03 15:51:31:848
-0.16,1.19,9.03,0.33,2.08,-0.62,0.02,0.16,-0.35,1150,2019-04-03 15:51:31:853
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1155,2019-04-03 15:51:31:858
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1160,2019-04-03 15:51:31:863
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1165,2019-04-03 15:51:31:868
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1170,2019-04-03 15:51:31:873
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1176,2019-04-03 15:51:31:879
-0.94,3.07,5.35,-0.37,3.81,-4.22,0.03,0.18,-0.38,1180,2019-04-03 15:51:31:883
-0.13,4.11,8.96,0.5,4.56,-0.91,-0.07,0.14,-0.34,1185,2019-04-03 15:51:31:888
-0.13,4.11,8.96,0.5,4.56,-0.91,-0.07,0.14,-0.34,1190,2019-04-03 15:51:31:893
6.67,1.05,11.05,0.5,4.56,-0.91,-0.04,0.3,-0.18,1195,2019-04-03 15:51:31:898
6.67,1.05,11.05,0.5,4.56,-0.91,-0.04,0.3,-0.18,1200,2019-04-03 15:51:31:903
6.67,1.05,11.05,0.5,4.56,-0.91,-0.04,0.3,-0.18,1205,2019-04-03 15:51:31:908
6.67,1.05,11.05,0.5,4.56,-0.91,-0.04,0.3,-0.18,1210,2019-04-03 15:51:31:913
6.67,1.05,11.05,0.5,4.56,-0.91,-0.04,0.3,-0.18,1215,2019-04-03 15:51:31:918
1.28,3.43,8.58,1.51,3.11,-1.09,0.11,0.04,-0.05,1220,2019-04-03 15:51:31:923
