ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.41,2.31,9.91,-0.03,1.66,-0.01,0.02,0.01,0.08,140,2019-03-25 16:50:09:857
0.3,1.05,10.04,-0.14,0.29,0.11,0.0,0.0,0.0,144,2019-03-25 16:50:09:861
0.3,1.05,10.04,-0.14,0.29,0.11,0.0,0.0,0.0,150,2019-03-25 16:50:09:867
0.3,1.05,10.04,-0.14,0.29,0.11,0.0,0.0,0.0,155,2019-03-25 16:50:09:872
0.15,0.45,9.92,-0.25,-0.34,0.0,0.0,0.0,0.0,160,2019-03-25 16:50:09:877
0.15,0.45,9.92,-0.25,-0.34,0.0,0.0,0.0,0.0,165,2019-03-25 16:50:09:882
0.15,0.45,9.92,-0.25,-0.34,0.0,0.0,0.0,0.0,169,2019-03-25 16:50:09:886
0.15,0.45,9.92,-0.25,-0.34,0.0,0.0,0.0,0.0,175,2019-03-25 16:50:09:892
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,181,2019-03-25 16:50:09:898
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,185,2019-03-25 16:50:09:902
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,190,2019-03-25 16:50:09:907
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,195,2019-03-25 16:50:09:912
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,200,2019-03-25 16:50:09:917
0.1,0.49,10.16,-0.26,-0.32,0.22,0.0,0.0,0.01,205,2019-03-25 16:50:09:922
0.66,0.89,9.88,0.3,0.05,-0.05,0.01,0.0,0.04,210,2019-03-25 16:50:09:927
0.66,0.89,9.88,0.3,0.05,-0.05,0.01,0.0,0.04,215,2019-03-25 16:50:09:932
0.66,0.89,9.88,0.3,0.05,-0.05,0.01,0.0,0.04,220,2019-03-25 16:50:09:937
0.66,0.89,9.88,0.3,0.05,-0.05,0.01,0.0,0.04,225,2019-03-25 16:50:09:942
0.48,0.89,10.1,0.11,0.02,0.15,0.01,0.0,0.05,230,2019-03-25 16:50:09:947
0.48,0.89,10.1,0.11,0.02,0.15,0.01,0.0,0.05,236,2019-03-25 16:50:09:953
0.48,0.89,10.1,0.11,0.02,0.15,0.01,0.0,0.05,240,2019-03-25 16:50:09:957
0.59,0.8,10.11,0.23,-0.08,0.16,0.01,0.0,0.07,245,2019-03-25 16:50:09:962
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,266,2019-03-25 16:50:09:983
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,266,2019-03-25 16:50:09:983
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,267,2019-03-25 16:50:09:984
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,268,2019-03-25 16:50:09:985
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,270,2019-03-25 16:50:09:987
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,275,2019-03-25 16:50:09:992
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,279,2019-03-25 16:50:09:996
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,285,2019-03-25 16:50:10:002
0.1,0.59,10.2,-0.2,-0.32,0.22,0.01,0.0,0.06,290,2019-03-25 16:50:10:007
0.25,0.64,10.02,-0.02,-0.31,0.03,0.01,0.0,0.05,295,2019-03-25 16:50:10:012
0.25,0.64,10.02,-0.02,-0.31,0.03,0.01,0.0,0.05,300,2019-03-25 16:50:10:017
0.25,0.64,10.02,-0.02,-0.31,0.03,0.01,0.0,0.05,305,2019-03-25 16:50:10:022
0.44,0.7,9.88,0.1,-0.15,-0.1,0.01,0.0,0.04,310,2019-03-25 16:50:10:027
0.44,0.7,9.88,0.1,-0.15,-0.1,0.01,0.0,0.04,315,2019-03-25 16:50:10:032
0.44,0.7,9.88,0.1,-0.15,-0.1,0.01,0.0,0.04,319,2019-03-25 16:50:10:036
0.44,0.7,9.88,0.1,-0.15,-0.1,0.01,0.0,0.04,325,2019-03-25 16:50:10:042
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,330,2019-03-25 16:50:10:047
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,335,2019-03-25 16:50:10:052
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,340,2019-03-25 16:50:10:057
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,345,2019-03-25 16:50:10:062
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,350,2019-03-25 16:50:10:067
0.6,0.69,9.9,0.24,-0.08,-0.08,0.01,0.0,0.04,355,2019-03-25 16:50:10:072
0.55,0.82,9.86,0.19,0.09,-0.12,0.0,0.0,0.05,361,2019-03-25 16:50:10:078
0.55,0.82,9.86,0.19,0.09,-0.12,0.0,0.0,0.05,370,2019-03-25 16:50:10:087
0.55,0.82,9.86,0.19,0.09,-0.12,0.0,0.0,0.05,371,2019-03-25 16:50:10:088
0.55,0.82,9.86,0.19,0.09,-0.12,0.0,0.0,0.05,375,2019-03-25 16:50:10:092
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,380,2019-03-25 16:50:10:097
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,385,2019-03-25 16:50:10:102
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,391,2019-03-25 16:50:10:108
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,396,2019-03-25 16:50:10:113
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,399,2019-03-25 16:50:10:116
0.46,1.41,9.57,0.03,0.57,-0.38,0.01,0.02,0.06,405,2019-03-25 16:50:10:122
0.64,1.72,10.27,0.2,0.8,0.28,0.02,0.02,0.06,410,2019-03-25 16:50:10:127
0.64,1.72,10.27,0.2,0.8,0.28,0.02,0.02,0.06,415,2019-03-25 16:50:10:132
0.64,1.72,10.27,0.2,0.8,0.28,0.02,0.02,0.06,420,2019-03-25 16:50:10:137
0.64,1.72,10.27,0.2,0.8,0.28,0.02,0.02,0.06,425,2019-03-25 16:50:10:142
0.27,1.23,9.87,-0.12,0.25,-0.1,0.01,0.02,0.03,430,2019-03-25 16:50:10:147
0.27,1.23,9.87,-0.12,0.25,-0.1,0.01,0.02,0.03,435,2019-03-25 16:50:10:152
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,440,2019-03-25 16:50:10:157
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,445,2019-03-25 16:50:10:162
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,450,2019-03-25 16:50:10:167
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,455,2019-03-25 16:50:10:172
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,460,2019-03-25 16:50:10:177
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,465,2019-03-25 16:50:10:182
0.19,1.16,10.54,-0.18,0.13,0.54,0.02,0.02,0.02,471,2019-03-25 16:50:10:188
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,476,2019-03-25 16:50:10:193
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,479,2019-03-25 16:50:10:196
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,486,2019-03-25 16:50:10:203
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,490,2019-03-25 16:50:10:207
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,495,2019-03-25 16:50:10:212
0.5,1.0,9.66,0.11,-0.04,-0.31,0.02,0.02,0.03,506,2019-03-25 16:50:10:223
0.36,1.1,9.63,-0.04,-0.03,-0.31,0.02,0.01,0.0,512,2019-03-25 16:50:10:229
0.36,1.1,9.63,-0.04,-0.03,-0.31,0.02,0.01,0.0,513,2019-03-25 16:50:10:230
0.36,1.1,9.63,-0.04,-0.03,-0.31,0.02,0.01,0.0,515,2019-03-25 16:50:10:232
0.36,1.1,9.63,-0.04,-0.03,-0.31,0.02,0.01,0.0,521,2019-03-25 16:50:10:238
0.36,1.1,9.63,-0.04,-0.03,-0.31,0.02,0.01,0.0,525,2019-03-25 16:50:10:242
0.12,1.85,10.07,-0.25,0.61,0.13,0.02,0.0,0.0,532,2019-03-25 16:50:10:249
0.12,1.85,10.07,-0.25,0.61,0.13,0.02,0.0,0.0,535,2019-03-25 16:50:10:252
0.12,1.85,10.07,-0.25,0.61,0.13,0.02,0.0,0.0,540,2019-03-25 16:50:10:257
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,545,2019-03-25 16:50:10:262
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,550,2019-03-25 16:50:10:267
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,556,2019-03-25 16:50:10:273
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,560,2019-03-25 16:50:10:277
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,565,2019-03-25 16:50:10:282
0.41,1.5,9.72,0.05,0.19,-0.18,0.04,0.0,0.0,570,2019-03-25 16:50:10:287
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,575,2019-03-25 16:50:10:292
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,579,2019-03-25 16:50:10:296
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,585,2019-03-25 16:50:10:302
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,591,2019-03-25 16:50:10:308
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,596,2019-03-25 16:50:10:313
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,600,2019-03-25 16:50:10:317
0.16,1.46,9.89,-0.16,0.09,-0.01,0.03,0.0,0.0,605,2019-03-25 16:50:10:322
0.13,1.3,9.96,-0.17,-0.04,0.09,0.02,0.0,0.0,610,2019-03-25 16:50:10:327
0.13,1.3,9.96,-0.17,-0.04,0.09,0.02,0.0,0.0,615,2019-03-25 16:50:10:332
0.13,1.3,9.96,-0.17,-0.04,0.09,0.02,0.0,0.0,620,2019-03-25 16:50:10:337
0.17,1.42,10.39,-0.14,0.06,0.5,0.02,0.0,0.0,625,2019-03-25 16:50:10:342
0.17,1.42,10.39,-0.14,0.06,0.5,0.02,0.0,0.0,631,2019-03-25 16:50:10:348
0.17,1.42,10.39,-0.14,0.06,0.5,0.02,0.0,0.0,636,2019-03-25 16:50:10:353
0.17,1.42,10.39,-0.14,0.06,0.5,0.02,0.0,0.0,640,2019-03-25 16:50:10:357
0.62,1.14,10.21,0.3,-0.2,0.32,0.02,0.0,0.0,645,2019-03-25 16:50:10:362
0.62,1.14,10.21,0.3,-0.2,0.32,0.02,0.0,0.0,650,2019-03-25 16:50:10:367
0.62,1.14,10.21,0.3,-0.2,0.32,0.02,0.0,0.0,655,2019-03-25 16:50:10:372
0.04,1.58,9.48,-0.24,0.17,-0.38,0.02,0.01,0.03,661,2019-03-25 16:50:10:378
0.04,1.58,9.48,-0.24,0.17,-0.38,0.02,0.01,0.03,665,2019-03-25 16:50:10:382
0.04,1.58,9.48,-0.24,0.17,-0.38,0.02,0.01,0.03,670,2019-03-25 16:50:10:387
0.04,1.58,9.48,-0.24,0.17,-0.38,0.02,0.01,0.03,675,2019-03-25 16:50:10:392
-0.11,1.93,9.47,-0.35,0.46,-0.37,0.02,0.02,0.03,680,2019-03-25 16:50:10:397
-0.11,1.93,9.47,-0.35,0.46,-0.37,0.02,0.02,0.03,685,2019-03-25 16:50:10:402
-0.11,1.93,9.47,-0.35,0.46,-0.37,0.02,0.02,0.03,690,2019-03-25 16:50:10:407
-0.11,1.93,9.47,-0.35,0.46,-0.37,0.02,0.02,0.03,695,2019-03-25 16:50:10:412
0.78,1.5,9.93,0.53,0.0,0.06,0.0,0.01,0.01,700,2019-03-25 16:50:10:417
0.78,1.5,9.93,0.53,0.0,0.06,0.0,0.01,0.01,705,2019-03-25 16:50:10:422
0.78,1.5,9.93,0.53,0.0,0.06,0.01,0.01,0.0,710,2019-03-25 16:50:10:427
0.78,1.5,9.93,0.53,0.0,0.06,0.01,0.01,0.0,716,2019-03-25 16:50:10:433
0.78,1.5,9.93,0.53,0.0,0.06,0.01,0.01,0.0,720,2019-03-25 16:50:10:437
0.78,1.5,9.93,0.53,0.0,0.06,0.01,0.01,0.0,725,2019-03-25 16:50:10:442
0.41,1.58,9.88,0.13,0.08,0.0,0.01,0.01,0.0,730,2019-03-25 16:50:10:447
0.41,1.58,9.88,0.13,0.08,0.0,0.01,0.01,0.0,735,2019-03-25 16:50:10:452
0.41,1.58,9.88,0.13,0.08,0.0,0.01,0.01,0.0,740,2019-03-25 16:50:10:457
0.39,1.42,9.82,0.09,-0.07,-0.09,0.02,0.0,-0.01,745,2019-03-25 16:50:10:462
0.39,1.42,9.82,0.09,-0.07,-0.09,0.02,0.0,-0.01,753,2019-03-25 16:50:10:470
0.39,1.42,9.82,0.09,-0.07,-0.09,0.02,0.0,-0.01,755,2019-03-25 16:50:10:472
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,760,2019-03-25 16:50:10:477
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,765,2019-03-25 16:50:10:482
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,770,2019-03-25 16:50:10:487
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,775,2019-03-25 16:50:10:492
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,780,2019-03-25 16:50:10:497
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,785,2019-03-25 16:50:10:502
0.53,1.58,9.25,0.2,0.07,-0.62,0.0,0.01,0.0,790,2019-03-25 16:50:10:507
-0.14,2.16,8.26,-0.42,0.59,-1.52,0.0,0.0,0.0,795,2019-03-25 16:50:10:512
-0.14,2.16,8.26,-0.42,0.59,-1.52,0.0,0.0,0.0,800,2019-03-25 16:50:10:517
-0.14,2.16,8.26,-0.42,0.59,-1.52,0.0,0.0,0.0,805,2019-03-25 16:50:10:522
0.12,2.89,8.46,-0.19,1.19,-1.2,-0.04,-0.02,0.0,810,2019-03-25 16:50:10:527
0.12,2.89,8.46,-0.19,1.19,-1.2,-0.04,-0.02,0.0,815,2019-03-25 16:50:10:532
0.12,2.89,8.46,-0.19,1.19,-1.2,-0.04,0.01,-0.06,820,2019-03-25 16:50:10:537
0.12,2.89,8.46,1.42,-0.59,0.91,-0.04,0.01,-0.06,825,2019-03-25 16:50:10:542
0.47,0.19,11.01,1.42,-0.59,0.91,-0.04,0.01,-0.06,830,2019-03-25 16:50:10:547
0.47,0.19,11.01,1.42,-0.59,0.91,-0.02,-0.01,-0.1,835,2019-03-25 16:50:10:552
0.47,0.19,11.01,1.42,-0.59,0.91,-0.02,-0.01,-0.1,839,2019-03-25 16:50:10:556
0.47,0.19,11.01,1.42,-0.59,0.91,-0.02,-0.01,-0.1,845,2019-03-25 16:50:10:562
0.47,0.19,11.01,1.42,-0.59,0.91,-0.02,-0.01,-0.1,850,2019-03-25 16:50:10:567
0.47,0.19,11.01,1.42,-0.59,0.91,-0.02,-0.01,-0.1,855,2019-03-25 16:50:10:572
0.66,0.36,10.15,0.25,-1.14,0.33,0.0,-0.01,-0.11,860,2019-03-25 16:50:10:577
0.66,0.36,10.15,0.25,-1.14,0.33,0.0,-0.01,-0.11,865,2019-03-25 16:50:10:582
0.66,0.36,10.15,0.25,-1.14,0.33,0.0,-0.01,-0.11,870,2019-03-25 16:50:10:587
0.53,-0.3,9.0,0.05,-1.6,-0.74,0.01,-0.01,-0.14,875,2019-03-25 16:50:10:592
0.53,-0.3,9.0,0.05,-1.6,-0.74,0.01,-0.01,-0.14,880,2019-03-25 16:50:10:597
0.53,-0.3,9.0,0.05,-1.6,-0.74,0.01,-0.01,-0.14,885,2019-03-25 16:50:10:602
0.53,-0.3,9.0,0.05,-1.6,-0.74,0.01,-0.01,-0.14,890,2019-03-25 16:50:10:607
0.53,-0.3,9.0,0.05,-1.6,-0.74,0.01,-0.01,-0.14,895,2019-03-25 16:50:10:612
-0.57,-1.3,10.64,0.05,-1.6,-0.74,0.01,-0.01,-0.14,900,2019-03-25 16:50:10:617
-0.57,-1.3,10.64,0.05,-1.6,-0.74,0.01,-0.01,-0.14,905,2019-03-25 16:50:10:622
-0.57,-1.3,10.64,-0.97,-2.38,0.78,-0.03,-0.03,-0.15,910,2019-03-25 16:50:10:627
-0.57,-1.3,10.64,-0.97,-2.38,0.78,-0.03,-0.03,-0.15,915,2019-03-25 16:50:10:632
-0.57,-1.3,10.64,-0.97,-2.38,0.78,-0.03,-0.03,-0.15,921,2019-03-25 16:50:10:638
-0.57,-1.3,10.64,-0.97,-2.38,0.78,-0.03,-0.03,-0.15,925,2019-03-25 16:50:10:642
0.41,-1.3,10.29,0.03,-2.06,0.44,-0.03,0.01,-0.11,930,2019-03-25 16:50:10:647
0.41,-1.3,10.29,0.03,-2.06,0.44,-0.03,0.01,-0.11,935,2019-03-25 16:50:10:652
0.41,-1.3,10.29,0.03,-2.06,0.44,-0.03,0.01,-0.11,940,2019-03-25 16:50:10:657
1.19,-0.35,10.31,0.76,-0.89,0.42,-0.02,0.02,-0.02,945,2019-03-25 16:50:10:662
1.19,-0.35,10.31,0.76,-0.89,0.42,-0.02,0.02,-0.02,951,2019-03-25 16:50:10:668
1.19,-0.35,10.31,0.76,-0.89,0.42,-0.02,0.02,-0.02,955,2019-03-25 16:50:10:672
1.19,-0.35,10.31,0.76,-0.89,0.42,-0.02,0.02,-0.02,960,2019-03-25 16:50:10:677
0.71,0.82,10.38,0.22,0.4,0.43,0.0,0.03,0.05,965,2019-03-25 16:50:10:682
0.71,0.82,10.38,0.22,0.4,0.43,0.0,0.03,0.05,970,2019-03-25 16:50:10:687
0.71,0.82,10.38,0.22,0.4,0.43,0.0,0.03,0.05,975,2019-03-25 16:50:10:692
0.17,1.68,10.41,-0.34,1.3,0.33,0.0,0.04,0.09,982,2019-03-25 16:50:10:699
0.17,1.68,10.41,-0.34,1.3,0.33,0.0,0.04,0.09,985,2019-03-25 16:50:10:702
0.17,1.68,10.41,-0.34,1.3,0.33,0.0,0.04,0.09,990,2019-03-25 16:50:10:707
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,994,2019-03-25 16:50:10:711
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1000,2019-03-25 16:50:10:717
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1005,2019-03-25 16:50:10:722
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1010,2019-03-25 16:50:10:727
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1015,2019-03-25 16:50:10:732
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1021,2019-03-25 16:50:10:738
0.01,2.41,10.34,-0.44,2.05,0.12,0.01,0.03,0.07,1025,2019-03-25 16:50:10:742
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1032,2019-03-25 16:50:10:749
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1035,2019-03-25 16:50:10:752
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1040,2019-03-25 16:50:10:757
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1045,2019-03-25 16:50:10:762
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1050,2019-03-25 16:50:10:767
0.73,1.92,9.75,0.23,1.52,-0.42,0.02,0.02,0.01,1055,2019-03-25 16:50:10:772
0.72,0.87,9.33,0.27,0.28,-0.64,0.01,0.0,-0.09,1060,2019-03-25 16:50:10:777
0.72,0.87,9.33,0.27,0.28,-0.64,0.01,0.0,-0.09,1065,2019-03-25 16:50:10:782
0.72,0.87,9.33,0.27,0.28,-0.64,0.01,0.0,-0.09,1070,2019-03-25 16:50:10:787
0.94,-0.11,11.81,0.49,-0.77,1.42,0.0,0.0,-0.13,1075,2019-03-25 16:50:10:792
0.94,-0.11,11.81,0.49,-0.77,1.42,0.0,0.0,-0.13,1080,2019-03-25 16:50:10:797
0.94,-0.11,11.81,0.49,-0.77,1.42,0.0,0.0,-0.13,1085,2019-03-25 16:50:10:802
0.94,-0.11,11.81,0.49,-0.77,1.42,0.0,0.0,-0.13,1090,2019-03-25 16:50:10:807
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1095,2019-03-25 16:50:10:812
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1100,2019-03-25 16:50:10:817
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1105,2019-03-25 16:50:10:822
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1110,2019-03-25 16:50:10:827
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1115,2019-03-25 16:50:10:832
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1120,2019-03-25 16:50:10:837
-0.23,-1.81,9.88,-0.73,-2.34,-0.36,0.02,0.02,-0.1,1125,2019-03-25 16:50:10:842
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1130,2019-03-25 16:50:10:847
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1135,2019-03-25 16:50:10:852
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1139,2019-03-25 16:50:10:856
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1145,2019-03-25 16:50:10:862
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1151,2019-03-25 16:50:10:868
0.59,-0.68,9.85,0.09,-1.27,-0.43,0.04,0.03,-0.04,1155,2019-03-25 16:50:10:872
-0.65,1.43,9.67,-0.98,0.61,-0.4,0.03,0.01,-0.03,1160,2019-03-25 16:50:10:877
-0.65,1.43,9.67,-0.98,0.61,-0.4,0.03,0.01,-0.03,1165,2019-03-25 16:50:10:882
-0.65,1.43,9.67,-0.98,0.61,-0.4,0.03,0.01,-0.03,1170,2019-03-25 16:50:10:887
0.9,1.12,9.49,0.53,0.34,-0.54,-0.01,0.0,-0.09,1176,2019-03-25 16:50:10:893
0.9,1.12,9.49,0.53,0.34,-0.54,-0.01,0.0,-0.09,1180,2019-03-25 16:50:10:897
0.9,1.12,9.49,0.53,0.34,-0.54,-0.01,0.0,-0.09,1185,2019-03-25 16:50:10:902
0.9,1.12,9.49,0.53,0.34,-0.54,-0.01,0.0,-0.09,1190,2019-03-25 16:50:10:907
0.41,0.47,11.04,0.02,-0.16,0.93,0.0,-0.03,-0.18,1195,2019-03-25 16:50:10:912
0.41,0.47,11.04,0.02,-0.16,0.93,0.0,-0.03,-0.18,1200,2019-03-25 16:50:10:917
0.41,0.47,11.04,0.02,-0.16,0.93,0.0,-0.03,-0.18,1205,2019-03-25 16:50:10:922
1.4,-0.2,10.01,0.96,-0.61,-0.12,-0.02,-0.01,-0.22,1210,2019-03-25 16:50:10:927
1.4,-0.2,10.01,0.96,-0.61,-0.12,-0.02,-0.01,-0.22,1215,2019-03-25 16:50:10:932
1.4,-0.2,10.01,0.96,-0.61,-0.12,-0.02,-0.01,-0.22,1220,2019-03-25 16:50:10:937
1.4,-0.2,10.01,0.96,-0.61,-0.12,-0.02,-0.01,-0.22,1225,2019-03-25 16:50:10:942
1.4,-0.2,10.01,0.96,-0.61,-0.12,-0.02,-0.01,-0.22,1229,2019-03-25 16:50:10:946
