ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.62,6.95,6.81,0.02,-0.07,0.0,-0.07,-0.12,0.02,154,2019-03-25 16:06:27:031
-1.65,7.02,6.87,0.02,-0.07,0.0,-0.07,-0.12,0.02,159,2019-03-25 16:06:27:036
-1.65,7.02,6.87,-0.02,0.01,0.04,-0.09,-0.14,0.01,164,2019-03-25 16:06:27:041
-1.65,7.02,6.87,-0.02,0.01,0.04,-0.09,-0.14,0.01,169,2019-03-25 16:06:27:046
-1.65,7.02,6.87,-0.02,0.01,0.04,-0.09,-0.14,0.01,174,2019-03-25 16:06:27:051
-1.7,7.03,7.03,-0.09,0.03,0.19,-0.09,-0.13,0.01,179,2019-03-25 16:06:27:056
-1.7,7.03,7.03,-0.09,0.03,0.19,-0.09,-0.13,0.01,184,2019-03-25 16:06:27:061
-1.7,7.03,7.03,-0.09,0.03,0.19,-0.09,-0.13,0.01,189,2019-03-25 16:06:27:066
-1.7,7.03,7.03,-0.09,0.03,0.19,-0.09,-0.13,0.01,194,2019-03-25 16:06:27:071
-1.7,7.03,7.03,-0.09,0.03,0.19,-0.09,-0.13,0.01,199,2019-03-25 16:06:27:076
-1.66,7.07,7.08,-0.06,0.07,0.21,-0.06,-0.11,0.01,204,2019-03-25 16:06:27:081
-1.66,7.07,7.08,-0.06,0.07,0.21,-0.06,-0.11,0.01,209,2019-03-25 16:06:27:086
-1.66,7.07,7.08,-0.06,0.07,0.21,-0.06,-0.11,0.01,214,2019-03-25 16:06:27:091
-1.57,7.01,7.0,0.02,0.02,0.11,-0.01,-0.08,0.01,219,2019-03-25 16:06:27:096
-1.57,7.01,7.0,0.02,0.02,0.11,-0.01,-0.08,0.01,224,2019-03-25 16:06:27:101
-1.57,7.01,7.0,0.02,0.02,0.11,-0.01,-0.08,0.01,229,2019-03-25 16:06:27:106
-1.57,7.01,7.0,0.02,0.02,0.11,-0.01,-0.08,0.01,234,2019-03-25 16:06:27:111
-1.59,6.9,6.74,0.02,0.02,0.11,-0.01,-0.08,0.01,239,2019-03-25 16:06:27:116
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,244,2019-03-25 16:06:27:121
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,249,2019-03-25 16:06:27:126
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,254,2019-03-25 16:06:27:131
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,259,2019-03-25 16:06:27:136
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,264,2019-03-25 16:06:27:141
-1.59,6.9,6.74,0.01,-0.08,-0.15,0.0,-0.04,0.0,269,2019-03-25 16:06:27:146
-1.62,7.0,6.69,-0.02,0.01,-0.2,-0.03,-0.1,0.01,274,2019-03-25 16:06:27:151
-1.62,7.0,6.69,-0.02,0.01,-0.2,-0.03,-0.1,0.01,279,2019-03-25 16:06:27:156
-1.62,7.0,6.69,-0.02,0.01,-0.2,-0.03,-0.1,0.01,284,2019-03-25 16:06:27:161
-1.62,7.0,6.69,-0.06,-0.07,-0.2,-0.05,-0.12,0.0,289,2019-03-25 16:06:27:166
-1.62,7.0,6.69,-0.06,-0.07,-0.2,-0.05,-0.12,0.0,295,2019-03-25 16:06:27:172
-1.62,7.0,6.69,-0.06,-0.07,-0.2,-0.05,-0.12,0.0,301,2019-03-25 16:06:27:178
-1.58,6.93,6.73,-0.02,-0.02,-0.15,-0.08,-0.15,0.02,304,2019-03-25 16:06:27:181
-1.58,6.93,6.73,-0.02,-0.02,-0.15,-0.08,-0.15,0.02,309,2019-03-25 16:06:27:186
-1.58,6.93,6.73,-0.02,-0.02,-0.15,-0.08,-0.15,0.02,315,2019-03-25 16:06:27:192
-1.58,6.93,6.73,-0.02,-0.02,-0.15,-0.08,-0.15,0.02,319,2019-03-25 16:06:27:196
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,324,2019-03-25 16:06:27:201
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,329,2019-03-25 16:06:27:206
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,334,2019-03-25 16:06:27:211
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,339,2019-03-25 16:06:27:216
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,344,2019-03-25 16:06:27:221
-1.6,6.96,6.8,-0.06,0.02,-0.08,-0.12,-0.23,0.01,349,2019-03-25 16:06:27:226
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,354,2019-03-25 16:06:27:231
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,359,2019-03-25 16:06:27:236
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,365,2019-03-25 16:06:27:242
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,369,2019-03-25 16:06:27:246
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,374,2019-03-25 16:06:27:251
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,379,2019-03-25 16:06:27:256
-1.59,6.9,6.85,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,384,2019-03-25 16:06:27:261
-1.56,7.01,6.81,-0.06,-0.03,-0.06,-0.13,-0.29,0.0,389,2019-03-25 16:06:27:266
-1.56,7.01,6.81,-0.09,0.11,-0.08,-0.18,-0.29,0.03,394,2019-03-25 16:06:27:271
-1.56,7.01,6.81,-0.09,0.11,-0.08,-0.18,-0.29,0.03,400,2019-03-25 16:06:27:277
-1.33,6.95,6.93,0.08,0.07,0.03,-0.24,-0.26,0.08,404,2019-03-25 16:06:27:281
-1.33,6.95,6.93,0.08,0.07,0.03,-0.24,-0.26,0.08,409,2019-03-25 16:06:27:286
-1.33,6.95,6.93,0.08,0.07,0.03,-0.24,-0.26,0.08,415,2019-03-25 16:06:27:292
-1.33,6.95,6.93,0.08,0.07,0.03,-0.24,-0.26,0.08,419,2019-03-25 16:06:27:296
-1.22,6.84,7.08,0.13,-0.01,0.16,-0.24,-0.19,0.08,424,2019-03-25 16:06:27:301
-1.22,6.84,7.08,0.13,-0.01,0.16,-0.24,-0.19,0.08,429,2019-03-25 16:06:27:306
-1.22,6.84,7.08,0.13,-0.01,0.16,-0.24,-0.19,0.08,434,2019-03-25 16:06:27:311
-1.26,6.7,6.92,0.13,-0.01,0.16,-0.24,-0.19,0.08,439,2019-03-25 16:06:27:316
-1.26,6.7,6.92,0.06,-0.1,-0.02,-0.23,-0.22,0.06,445,2019-03-25 16:06:27:322
-1.26,6.7,6.92,0.06,-0.1,-0.02,-0.23,-0.22,0.06,449,2019-03-25 16:06:27:326
-1.26,6.7,6.92,0.06,-0.1,-0.02,-0.23,-0.22,0.06,454,2019-03-25 16:06:27:331
-1.21,6.75,7.05,0.05,-0.02,0.05,-0.23,-0.26,0.08,459,2019-03-25 16:06:27:336
-1.21,6.75,7.05,0.05,-0.02,0.05,-0.23,-0.26,0.08,464,2019-03-25 16:06:27:341
-1.21,6.75,7.05,0.05,-0.02,0.05,-0.23,-0.26,0.08,468,2019-03-25 16:06:27:345
-1.21,6.75,7.05,0.05,-0.02,0.05,-0.23,-0.26,0.08,475,2019-03-25 16:06:27:352
-1.18,6.73,7.34,0.05,-0.02,0.05,-0.26,-0.26,0.08,479,2019-03-25 16:06:27:356
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,484,2019-03-25 16:06:27:361
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,488,2019-03-25 16:06:27:365
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,495,2019-03-25 16:06:27:372
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,500,2019-03-25 16:06:27:377
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,504,2019-03-25 16:06:27:381
-1.18,6.73,7.34,0.03,-0.01,0.28,-0.26,-0.26,0.08,508,2019-03-25 16:06:27:385
-1.04,6.77,7.66,0.09,0.04,0.5,-0.22,-0.32,0.05,514,2019-03-25 16:06:27:391
-1.04,6.77,7.66,0.09,0.04,0.5,-0.22,-0.32,0.05,520,2019-03-25 16:06:27:397
-0.58,6.59,7.76,0.46,-0.1,0.51,-0.11,-0.27,0.07,524,2019-03-25 16:06:27:401
-0.58,6.59,7.76,0.46,-0.1,0.51,-0.11,-0.27,0.07,529,2019-03-25 16:06:27:406
-0.58,6.59,7.76,0.46,-0.1,0.51,-0.11,-0.27,0.07,534,2019-03-25 16:06:27:411
-0.52,6.6,8.05,0.46,-0.1,0.51,-0.02,-0.18,0.06,540,2019-03-25 16:06:27:417
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,544,2019-03-25 16:06:27:421
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,550,2019-03-25 16:06:27:427
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,554,2019-03-25 16:06:27:431
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,559,2019-03-25 16:06:27:436
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,564,2019-03-25 16:06:27:441
-0.52,6.6,8.05,0.42,-0.08,0.7,-0.02,-0.18,0.06,569,2019-03-25 16:06:27:446
-0.61,6.61,7.92,0.26,-0.07,0.48,0.1,-0.06,0.01,574,2019-03-25 16:06:27:451
-0.61,6.61,7.92,0.26,-0.07,0.48,0.1,-0.06,0.01,579,2019-03-25 16:06:27:456
-0.61,6.61,7.92,0.26,-0.07,0.48,0.1,-0.06,0.01,584,2019-03-25 16:06:27:461
-0.7,6.59,7.61,0.26,-0.07,0.48,0.1,-0.06,0.01,589,2019-03-25 16:06:27:466
-0.7,6.59,7.61,0.12,-0.1,0.12,0.2,0.08,0.0,593,2019-03-25 16:06:27:470
-0.7,6.59,7.61,0.12,-0.1,0.12,0.2,0.08,0.0,599,2019-03-25 16:06:27:476
-0.7,6.59,7.61,0.12,-0.1,0.12,0.2,0.08,0.0,604,2019-03-25 16:06:27:481
-1.04,6.78,6.97,-0.19,0.06,-0.48,0.23,0.19,0.0,609,2019-03-25 16:06:27:486
-1.04,6.78,6.97,-0.19,0.06,-0.48,0.23,0.19,0.0,614,2019-03-25 16:06:27:491
-1.04,6.78,6.97,-0.19,0.06,-0.48,0.23,0.19,0.0,619,2019-03-25 16:06:27:496
-1.04,6.78,6.97,-0.02,0.07,-0.62,0.2,0.16,0.0,624,2019-03-25 16:06:27:501
-1.04,6.78,6.97,-0.02,0.07,-0.62,0.2,0.16,0.0,629,2019-03-25 16:06:27:506
-1.04,6.78,6.97,-0.02,0.07,-0.62,0.2,0.16,0.0,634,2019-03-25 16:06:27:511
-0.88,6.78,6.69,-0.02,0.07,-0.62,0.16,0.16,0.0,639,2019-03-25 16:06:27:516
-0.88,6.78,6.69,0.0,0.0,-0.62,0.16,0.16,0.0,644,2019-03-25 16:06:27:521
-0.88,6.78,6.69,0.0,0.0,-0.62,0.16,0.16,0.0,649,2019-03-25 16:06:27:526
-0.88,6.78,6.69,0.0,0.0,-0.62,0.16,0.16,0.0,654,2019-03-25 16:06:27:531
-0.77,6.73,7.16,0.0,0.0,-0.62,0.09,0.09,-0.02,659,2019-03-25 16:06:27:536
-0.77,6.73,7.16,0.09,-0.05,-0.14,0.09,0.09,-0.02,665,2019-03-25 16:06:27:542
-0.77,6.73,7.16,0.09,-0.05,-0.14,0.09,0.09,-0.02,669,2019-03-25 16:06:27:546
-0.77,6.73,7.16,0.09,-0.05,-0.14,0.09,0.09,-0.02,674,2019-03-25 16:06:27:551
-0.65,6.91,7.77,0.21,0.11,0.43,0.09,0.28,0.0,679,2019-03-25 16:06:27:556
-0.65,6.91,7.77,0.21,0.11,0.43,0.09,0.28,0.0,685,2019-03-25 16:06:27:562
-0.65,6.91,7.77,0.21,0.11,0.43,0.09,0.28,0.0,689,2019-03-25 16:06:27:566
-0.65,6.91,7.77,0.21,0.11,0.43,0.09,0.28,0.0,694,2019-03-25 16:06:27:571
-0.65,6.91,7.77,0.21,0.11,0.43,0.09,0.28,0.0,699,2019-03-25 16:06:27:576
-0.99,6.82,7.67,-0.08,0.01,0.34,0.2,0.46,-0.11,704,2019-03-25 16:06:27:581
-0.99,6.82,7.67,-0.08,0.01,0.34,0.2,0.46,-0.11,709,2019-03-25 16:06:27:586
-0.99,6.82,7.67,-0.08,0.01,0.34,0.2,0.46,-0.11,714,2019-03-25 16:06:27:591
-0.98,6.88,7.2,0.01,0.03,-0.04,0.26,0.54,-0.09,719,2019-03-25 16:06:27:596
-0.98,6.88,7.2,0.01,0.03,-0.04,0.26,0.54,-0.09,724,2019-03-25 16:06:27:601
-0.98,6.88,7.2,0.01,0.03,-0.04,0.26,0.54,-0.09,728,2019-03-25 16:06:27:605
-0.98,6.88,7.2,0.01,0.03,-0.04,0.26,0.54,-0.09,734,2019-03-25 16:06:27:611
-1.21,6.96,7.38,0.01,0.03,-0.04,0.26,0.54,-0.09,739,2019-03-25 16:06:27:616
-1.21,6.96,7.38,-0.07,0.07,0.21,0.3,0.64,-0.13,744,2019-03-25 16:06:27:621
-1.21,6.96,7.38,-0.07,0.07,0.21,0.3,0.64,-0.13,749,2019-03-25 16:06:27:626
-1.21,6.96,7.38,-0.07,0.07,0.21,0.3,0.64,-0.13,754,2019-03-25 16:06:27:631
-1.21,6.96,7.38,-0.07,0.07,0.21,0.3,0.64,-0.13,759,2019-03-25 16:06:27:636
-1.3,7.07,7.12,-0.04,0.12,0.06,0.34,0.64,-0.15,763,2019-03-25 16:06:27:640
-1.3,7.07,7.12,-0.04,0.12,0.06,0.34,0.64,-0.15,769,2019-03-25 16:06:27:646
-1.3,7.07,7.12,-0.04,0.12,0.06,0.34,0.64,-0.15,774,2019-03-25 16:06:27:651
-1.3,7.07,7.12,-0.04,0.12,0.06,0.34,0.64,-0.15,779,2019-03-25 16:06:27:656
-1.3,7.07,7.12,-0.04,0.12,0.06,0.34,0.64,-0.15,784,2019-03-25 16:06:27:661
-2.02,7.04,6.75,-0.04,0.12,0.06,0.36,0.64,-0.23,789,2019-03-25 16:06:27:666
-2.02,7.04,6.75,-0.57,0.03,-0.19,0.36,0.64,-0.23,794,2019-03-25 16:06:27:671
-2.02,7.04,6.75,-0.57,0.03,-0.19,0.36,0.64,-0.23,799,2019-03-25 16:06:27:676
-2.02,7.04,6.75,-0.57,0.03,-0.19,0.36,0.64,-0.23,804,2019-03-25 16:06:27:681
-1.9,6.89,6.48,-0.31,-0.15,-0.37,0.36,0.58,-0.18,809,2019-03-25 16:06:27:686
-1.9,6.89,6.48,-0.31,-0.15,-0.37,0.36,0.58,-0.18,814,2019-03-25 16:06:27:691
-1.9,6.89,6.48,-0.31,-0.15,-0.37,0.36,0.58,-0.18,819,2019-03-25 16:06:27:696
-1.8,7.04,6.47,-0.12,-0.03,-0.33,0.32,0.5,-0.14,824,2019-03-25 16:06:27:701
-1.8,7.04,6.47,-0.12,-0.03,-0.33,0.32,0.5,-0.14,829,2019-03-25 16:06:27:706
-1.8,7.04,6.47,-0.12,-0.03,-0.33,0.32,0.5,-0.14,834,2019-03-25 16:06:27:711
-1.88,6.98,6.64,-0.12,-0.03,-0.33,0.32,0.5,-0.14,839,2019-03-25 16:06:27:716
-1.88,6.98,6.64,-0.1,-0.11,-0.13,0.3,0.46,-0.15,844,2019-03-25 16:06:27:721
-1.88,6.98,6.64,-0.1,-0.11,-0.13,0.3,0.46,-0.15,849,2019-03-25 16:06:27:726
-1.88,6.98,6.64,-0.1,-0.11,-0.13,0.3,0.46,-0.15,854,2019-03-25 16:06:27:731
-1.83,7.14,6.61,-0.1,-0.11,-0.13,0.28,0.55,-0.15,859,2019-03-25 16:06:27:736
-1.83,7.14,6.61,0.05,0.01,-0.11,0.28,0.55,-0.15,864,2019-03-25 16:06:27:741
-1.83,7.14,6.61,0.05,0.01,-0.11,0.28,0.55,-0.15,869,2019-03-25 16:06:27:746
-1.83,7.14,6.61,0.05,0.01,-0.11,0.28,0.55,-0.15,874,2019-03-25 16:06:27:751
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,879,2019-03-25 16:06:27:756
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,884,2019-03-25 16:06:27:761
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,889,2019-03-25 16:06:27:766
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,894,2019-03-25 16:06:27:771
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,899,2019-03-25 16:06:27:776
-2.24,7.25,6.33,-0.19,0.08,-0.26,0.28,0.62,-0.16,905,2019-03-25 16:06:27:782
-2.3,7.25,6.24,-0.11,0.03,-0.2,0.25,0.64,-0.16,909,2019-03-25 16:06:27:786
-2.3,7.25,6.24,-0.11,0.03,-0.2,0.25,0.64,-0.16,914,2019-03-25 16:06:27:791
-2.3,7.25,6.24,-0.11,0.03,-0.2,0.25,0.64,-0.16,919,2019-03-25 16:06:27:796
-2.62,7.12,6.06,-0.27,-0.11,-0.26,0.26,0.53,-0.15,925,2019-03-25 16:06:27:802
-2.62,7.12,6.06,-0.27,-0.11,-0.26,0.26,0.53,-0.15,928,2019-03-25 16:06:27:805
-2.62,7.12,6.06,-0.27,-0.11,-0.26,0.26,0.53,-0.15,935,2019-03-25 16:06:27:812
-2.85,7.25,5.89,-0.27,-0.11,-0.26,0.26,0.53,-0.15,939,2019-03-25 16:06:27:816
-2.85,7.25,5.89,-0.37,0.0,-0.29,0.21,0.39,-0.08,944,2019-03-25 16:06:27:821
-2.85,7.25,5.89,-0.37,0.0,-0.29,0.21,0.39,-0.08,949,2019-03-25 16:06:27:826
-2.85,7.25,5.89,-0.37,0.0,-0.29,0.21,0.39,-0.08,954,2019-03-25 16:06:27:831
-3.0,7.35,6.04,-0.4,0.08,-0.05,0.15,0.2,-0.03,959,2019-03-25 16:06:27:836
-3.0,7.35,6.04,-0.4,0.08,-0.05,0.15,0.2,-0.03,964,2019-03-25 16:06:27:841
-3.0,7.35,6.04,-0.4,0.08,-0.05,0.15,0.2,-0.03,969,2019-03-25 16:06:27:846
-3.0,7.35,6.04,-0.4,0.08,-0.05,0.15,0.2,-0.03,974,2019-03-25 16:06:27:851
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,980,2019-03-25 16:06:27:857
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,984,2019-03-25 16:06:27:861
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,990,2019-03-25 16:06:27:867
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,995,2019-03-25 16:06:27:872
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,999,2019-03-25 16:06:27:876
-2.72,7.35,5.89,-0.09,0.07,-0.14,0.14,0.1,0.02,1004,2019-03-25 16:06:27:881
-2.31,7.23,5.81,0.29,-0.06,-0.19,0.07,0.02,0.06,1009,2019-03-25 16:06:27:886
-2.31,7.23,5.81,0.29,-0.06,-0.19,0.07,0.02,0.06,1015,2019-03-25 16:06:27:892
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1019,2019-03-25 16:06:27:896
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1024,2019-03-25 16:06:27:901
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1028,2019-03-25 16:06:27:905
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1035,2019-03-25 16:06:27:912
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1039,2019-03-25 16:06:27:916
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1044,2019-03-25 16:06:27:921
-2.02,7.23,5.96,0.53,-0.06,-0.03,0.04,-0.02,0.04,1049,2019-03-25 16:06:27:926
-2.12,7.31,6.44,0.39,0.0,0.42,0.0,-0.01,0.0,1054,2019-03-25 16:06:27:931
-2.12,7.31,6.44,0.39,0.0,0.42,0.0,-0.01,0.0,1059,2019-03-25 16:06:27:936
-2.12,7.31,6.44,0.39,0.0,0.42,0.0,-0.01,0.0,1064,2019-03-25 16:06:27:941
-2.12,7.31,6.44,0.39,0.0,0.42,0.0,-0.01,0.0,1069,2019-03-25 16:06:27:946
-2.61,7.41,6.57,-0.06,0.08,0.53,0.04,0.02,-0.01,1074,2019-03-25 16:06:27:951
-2.61,7.41,6.57,-0.06,0.08,0.53,0.04,0.02,-0.01,1079,2019-03-25 16:06:27:956
-2.61,7.41,6.57,-0.06,0.08,0.53,0.04,0.02,-0.01,1084,2019-03-25 16:06:27:961
-2.39,7.29,6.43,-0.06,0.08,0.53,0.04,0.02,-0.01,1089,2019-03-25 16:06:27:966
-2.39,7.29,6.43,0.15,-0.02,0.36,0.07,0.0,0.01,1093,2019-03-25 16:06:27:970
-2.39,7.29,6.43,0.15,-0.02,0.36,0.07,0.0,0.01,1099,2019-03-25 16:06:27:976
-2.25,7.29,5.99,0.26,-0.02,-0.06,0.08,0.07,0.01,1104,2019-03-25 16:06:27:981
-2.25,7.29,5.99,0.26,-0.02,-0.06,0.08,0.07,0.01,1109,2019-03-25 16:06:27:986
-2.25,7.29,5.99,0.26,-0.02,-0.06,0.08,0.07,0.01,1114,2019-03-25 16:06:27:991
-2.25,7.29,5.99,0.26,-0.02,-0.06,0.08,0.07,0.01,1119,2019-03-25 16:06:27:996
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1124,2019-03-25 16:06:28:001
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1129,2019-03-25 16:06:28:006
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1134,2019-03-25 16:06:28:011
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1139,2019-03-25 16:06:28:016
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1144,2019-03-25 16:06:28:021
-2.18,7.35,6.0,0.29,0.02,-0.04,0.05,0.07,-0.01,1149,2019-03-25 16:06:28:026
-2.52,7.42,6.29,-0.07,0.06,0.2,0.04,0.11,-0.05,1154,2019-03-25 16:06:28:031
-2.52,7.42,6.29,-0.07,0.06,0.2,0.04,0.11,-0.05,1159,2019-03-25 16:06:28:036
-2.52,7.42,6.29,-0.07,0.06,0.2,0.04,0.11,-0.05,1164,2019-03-25 16:06:28:041
-2.52,7.42,6.29,-0.07,0.06,0.2,0.04,0.11,-0.05,1169,2019-03-25 16:06:28:046
-2.37,7.35,6.4,0.03,0.01,0.27,0.04,0.09,-0.05,1174,2019-03-25 16:06:28:051
-2.37,7.35,6.4,0.03,0.01,0.27,0.04,0.09,-0.05,1179,2019-03-25 16:06:28:056
-2.37,7.35,6.4,0.03,0.01,0.27,0.04,0.09,-0.05,1184,2019-03-25 16:06:28:061
-2.37,7.35,6.4,0.03,0.01,0.27,0.04,0.09,-0.05,1189,2019-03-25 16:06:28:066
-2.37,7.35,6.4,0.03,0.01,0.27,0.04,0.09,-0.05,1194,2019-03-25 16:06:28:071
-2.47,7.42,6.25,-0.07,0.06,0.04,0.07,0.19,-0.07,1199,2019-03-25 16:06:28:076
